Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
360,W-YZB,WYZB0360,2009,WYZB01,10.1 ,15.2 ,6.1 ,2492.2 ,833.8 ,430.8 ,1220.9 ,2802.5 ,medium_spike,Lime concretion fluvo-aquic soils,clay,12.9 ,18.2 ,180.0 ,5.0 ,180 ,60 ,90 ,4253 ,5703 
361,W-YZB,WYZB0361,2007,WYZB01,9.9 ,15.3 ,5.5 ,2220.1 ,691.4 ,379.1 ,1244.6 ,2707.4 ,small_spike,Yellow-cinnamon soils,silty clay loam,12.0 ,17.3 ,107.0 ,5.1 ,180 ,90 ,135 ,4052 ,6654 
362,W-YZB,WYZB0362,2006,WYZB01,10.7 ,16.3 ,6.2 ,2255.8 ,729.1 ,427.1 ,1238.2 ,2659.0 ,small_spike,Lime concretion fluvo-aquic soils,clay,11.5 ,47.5 ,162.0 ,5.8 ,180 ,90 ,120 ,2721 ,5294 
363,W-YZB,WYZB0363,2006,WYZB01,10.2 ,15.8 ,5.8 ,2255.2 ,753.4 ,290.2 ,1300.7 ,2800.5 ,small_spike,Yellow-cinnamon soils,silty clay loam,18.9 ,22.1 ,191.0 ,5.3 ,180 ,90 ,120 ,2568 ,5192 
364,W-YZB,WYZB0364,2007,WYZB01,9.7 ,15.2 ,5.4 ,2166.1 ,657.4 ,379.1 ,1240.5 ,2686.1 ,small_spike,Brown earths,silty clay loam,12.2 ,15.0 ,107.0 ,6.0 ,180 ,90 ,135 ,2751 ,5628 
365,W-YZB,WYZB0365,2008,WYZB01,10.5 ,15.9 ,6.0 ,2285.4 ,662.3 ,294.2 ,1121.8 ,2502.1 ,medium_spike,Brown earths,silty clay loam,15.4 ,16.5 ,128.0 ,5.5 ,210 ,60 ,120 ,4752 ,5504 
366,W-YZB,WYZB0366,2007,WYZB01,9.7 ,15.1 ,5.3 ,2121.5 ,642.8 ,379.1 ,1213.9 ,2644.4 ,small_spike,Fluvo-aquic soils,silty clay loam,9.7 ,18.4 ,68.0 ,5.9 ,180 ,90 ,150 ,4752 ,8004 
367,W-YZB,WYZB0367,2008,WYZB01,10.5 ,15.9 ,6.0 ,2285.4 ,662.3 ,294.2 ,1121.8 ,2502.1 ,medium_spike,Fluvo-aquic soils,silty clay loam,10.3 ,7.0 ,53.0 ,5.1 ,180 ,60 ,90 ,3503 ,5253 
368,W-YZB,WYZB0368,2006,WYZB01,11.1 ,16.6 ,6.6 ,2465.7 ,809.0 ,433.8 ,1287.9 ,2764.1 ,small_spike,Lime concretion fluvo-aquic soils,silty clay loam,19.4 ,33.4 ,159.0 ,5.3 ,180 ,90 ,120 ,3993 ,7127 
369,W-YZB,WYZB0369,2008,WYZB01,10.6 ,16.0 ,6.2 ,2362.2 ,699.1 ,314.2 ,1136.5 ,2534.6 ,medium_spike,Lime concretion fluvo-aquic soils,clay,18.8 ,28.3 ,164.0 ,5.0 ,225 ,60 ,135 ,6078 ,8255 
370,W-YZB,WYZB0370,2006,WYZB01,10.8 ,16.5 ,6.3 ,2314.4 ,747.7 ,427.1 ,1267.5 ,2711.2 ,small_spike,Lime concretion fluvo-aquic soils,clay,17.8 ,51.2 ,153.0 ,5.7 ,180 ,90 ,120 ,6000 ,7167 
371,W-YZB,WYZB0371,2007,WYZB01,9.9 ,15.3 ,5.5 ,2220.1 ,691.4 ,379.1 ,1244.6 ,2707.4 ,small_spike,Lime concretion fluvo-aquic soils,clay,14.6 ,20.9 ,177.0 ,6.2 ,180 ,90 ,120 ,3578 ,8505 
372,W-YZB,WYZB0372,2008,WYZB01,10.7 ,16.1 ,6.3 ,2407.6 ,724.5 ,314.5 ,1138.5 ,2552.5 ,small_spike,Lime concretion fluvo-aquic soils,clay,15.8 ,21.0 ,156.0 ,5.9 ,225 ,60 ,135 ,5003 ,8754 
373,W-YZB,WYZB0373,2009,WYZB01,10.1 ,15.2 ,6.0 ,2481.1 ,832.7 ,477.9 ,1224.5 ,2844.8 ,medium_spike,Lime concretion fluvo-aquic soils,clay,15.6 ,22.7 ,161.0 ,5.7 ,225 ,60 ,135 ,4503 ,7754 
374,W-YZB,WYZB0374,2007,WYZB01,9.4 ,14.8 ,5.0 ,2017.1 ,588.4 ,379.1 ,1195.1 ,2590.1 ,small_spike,Yellow-cinnamon soils,silty clay loam,14.0 ,27.8 ,121.0 ,5.3 ,180 ,90 ,135 ,5003 ,7505 
375,W-YZB,WYZB0375,2008,WYZB01,10.5 ,15.9 ,6.0 ,2294.2 ,671.1 ,294.2 ,1117.1 ,2499.3 ,small_spike,Yellow-cinnamon soils,silty clay loam,14.2 ,23.3 ,79.0 ,5.6 ,210 ,60 ,120 ,2502 ,5879 
376,W-YZB,WYZB0376,2009,WYZB01,9.6 ,14.6 ,5.6 ,2230.0 ,711.6 ,428.6 ,1150.4 ,2663.8 ,medium_spike,Yellow-cinnamon soils,silty clay loam,13.0 ,18.6 ,109.0 ,5.2 ,210 ,60 ,120 ,2751 ,5003 
377,W-YZB,WYZB0377,2006,WYZB01,10.8 ,16.5 ,6.3 ,2314.4 ,747.7 ,427.1 ,1267.5 ,2711.2 ,small_spike,Lime concretion fluvo-aquic soils,clay,14.8 ,20.7 ,119.0 ,5.5 ,180 ,90 ,120 ,2322 ,5286 
378,W-YZB,WYZB0378,2009,WYZB01,9.7 ,14.7 ,5.6 ,2253.8 ,725.4 ,428.6 ,1158.2 ,2683.8 ,medium_spike,Lime concretion fluvo-aquic soils,clay,16.8 ,21.5 ,173.0 ,5.1 ,225 ,60 ,135 ,2877 ,4628 
379,W-YZB,WYZB0379,2007,WYZB01,9.9 ,15.4 ,5.5 ,2249.5 ,700.8 ,379.1 ,1254.9 ,2729.4 ,small_spike,Yellow-cinnamon soils,silty clay loam,15.7 ,11.9 ,171.0 ,5.6 ,180 ,90 ,120 ,6003 ,7170 
380,W-YZB,WYZB0380,2008,WYZB01,10.5 ,15.9 ,6.1 ,2323.3 ,680.2 ,295.5 ,1132.4 ,2526.9 ,small_spike,Lime concretion fluvo-aquic soils,clay,15.8 ,53.9 ,193.0 ,5.2 ,225 ,60 ,135 ,7004 ,7505 
381,W-YZB,WYZB0381,2009,WYZB01,9.6 ,14.8 ,5.5 ,2429.5 ,810.6 ,423.6 ,1127.4 ,2596.7 ,small_spike,Fluvo-aquic soils,loam,17.9 ,20.3 ,155.0 ,8.1 ,242 ,90 ,135 ,6144 ,7809 
382,W-YZB,WYZB0382,2008,WYZB01,10.2 ,15.8 ,5.7 ,2371.3 ,709.7 ,301.3 ,1093.8 ,2533.5 ,small_spike,Fluvo-aquic soils,sandy loam,15.6 ,29.6 ,105.0 ,8.1 ,242 ,90 ,135 ,4251 ,8151 
383,W-YZB,WYZB0383,2008,WYZB01,10.2 ,15.8 ,5.7 ,2371.3 ,709.7 ,301.3 ,1093.8 ,2533.5 ,small_spike,Fluvo-aquic soils,sandy loam,16.7 ,23.5 ,97.0 ,8.0 ,242 ,90 ,135 ,4692 ,6851 
384,W-YZB,WYZB0384,2008,WYZB01,10.2 ,15.8 ,5.7 ,2376.0 ,714.4 ,301.3 ,1086.6 ,2530.2 ,small_spike,Fluvo-aquic soils,sandy loam,15.1 ,12.5 ,107.0 ,8.3 ,242 ,90 ,135 ,5351 ,8051 
385,W-YZB,WYZB0385,2008,WYZB01,10.2 ,15.8 ,5.7 ,2371.3 ,709.7 ,301.3 ,1093.8 ,2533.5 ,small_spike,Fluvo-aquic soils,sandy loam,14.9 ,10.5 ,98.0 ,8.3 ,242 ,90 ,135 ,5846 ,8200 
386,W-YZB,WYZB0386,2008,WYZB01,10.2 ,15.9 ,5.7 ,2388.5 ,716.9 ,301.3 ,1102.3 ,2549.1 ,small_spike,Fluvo-aquic soils,sandy loam,14.9 ,9.5 ,99.0 ,7.9 ,242 ,90 ,135 ,5100 ,6700 
387,W-YZB,WYZB0387,2009,WYZB01,9.5 ,14.7 ,5.2 ,2342.9 ,774.0 ,417.1 ,1132.4 ,2589.4 ,small_spike,Fluvo-aquic soils,loamy sand,14.9 ,10.2 ,93.0 ,8.3 ,242 ,90 ,135 ,6710 ,7350 
388,W-YZB,WYZB0388,2009,WYZB01,9.7 ,14.9 ,5.5 ,2459.4 ,830.5 ,423.6 ,1138.9 ,2632.8 ,small_spike,Fluvo-aquic soils,loam,19.8 ,9.2 ,203.0 ,8.2 ,242 ,90 ,135 ,4298 ,7448 
389,W-YZB,WYZB0389,2009,WYZB01,9.7 ,14.9 ,5.4 ,2430.1 ,831.2 ,417.1 ,1153.5 ,2648.3 ,small_spike,Fluvo-aquic soils,loamy sand,15.7 ,12.7 ,105.0 ,8.3 ,242 ,90 ,135 ,5360 ,7074 
390,W-YZB,WYZB0390,2008,WYZB01,10.0 ,15.6 ,5.5 ,2310.0 ,678.4 ,301.3 ,1066.8 ,2484.4 ,small_spike,Fluvo-aquic soils,clay loam,19.1 ,5.5 ,189.0 ,8.2 ,242 ,90 ,135 ,5367 ,8340 
391,W-YZB,WYZB0391,2008,WYZB01,10.0 ,15.6 ,5.5 ,2298.8 ,677.2 ,301.3 ,1058.2 ,2473.8 ,small_spike,Lime concretion fluvo-aquic soils,clay,16.0 ,2.0 ,129.0 ,8.5 ,242 ,90 ,135 ,2360 ,5574 
392,W-YZB,WYZB0392,2009,WYZB01,9.8 ,15.0 ,5.5 ,2457.2 ,838.3 ,417.1 ,1153.5 ,2656.6 ,small_spike,Fluvo-aquic soils,clay loam,20.5 ,9.2 ,220.0 ,8.1 ,242 ,90 ,135 ,4821 ,6876 
393,W-YZB,WYZB0393,2009,WYZB01,9.8 ,14.9 ,5.5 ,2466.6 ,837.7 ,423.6 ,1145.5 ,2645.2 ,small_spike,Fluvo-aquic soils,clay loam,20.5 ,11.5 ,152.0 ,8.1 ,242 ,90 ,135 ,4893 ,7524 
394,W-YZB,WYZB0394,2008,WYZB01,10.2 ,15.8 ,5.7 ,2371.3 ,709.7 ,301.3 ,1093.8 ,2533.5 ,small_spike,Fluvo-aquic soils,loam,16.0 ,24.3 ,98.0 ,8.5 ,242 ,90 ,135 ,5919 ,7560 
395,W-YZB,WYZB0395,2008,WYZB01,10.1 ,15.8 ,5.6 ,2351.5 ,699.9 ,301.3 ,1084.7 ,2517.2 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,18.9 ,16.8 ,103.0 ,6.9 ,242 ,90 ,135 ,6851 ,8801 
396,W-YZB,WYZB0396,2009,WYZB01,9.4 ,14.6 ,5.2 ,2317.9 ,759.0 ,417.1 ,1122.9 ,2567.1 ,small_spike,Fluvo-aquic soils,loamy sand,12.0 ,20.3 ,92.0 ,8.5 ,242 ,90 ,135 ,1460 ,4530 
397,W-YZB,WYZB0397,2008,WYZB01,10.2 ,15.8 ,5.7 ,2371.3 ,709.7 ,301.3 ,1093.8 ,2533.5 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,15.1 ,25.3 ,101.0 ,7.0 ,242 ,90 ,135 ,3200 ,8000 
398,W-YZB,WYZB0398,2009,WYZB01,9.5 ,14.7 ,5.3 ,2334.9 ,786.0 ,417.1 ,1113.2 ,2574.3 ,small_spike,Lime concretion fluvo-aquic soils,clay,15.0 ,27.9 ,189.0 ,6.9 ,242 ,90 ,135 ,5780 ,6989 
399,W-YZB,WYZB0399,2009,WYZB01,9.5 ,14.1 ,6.0 ,2062.3 ,638.6 ,646.8 ,928.9 ,2334.4 ,medium_spike,Paddy soils,silty clay loam,16.1 ,26.7 ,95.0 ,5.6 ,180 ,68 ,90 ,3218 ,5970 
400,W-YZB,WYZB0400,2008,WYZB01,10.8 ,15.9 ,6.9 ,2270.0 ,702.9 ,440.8 ,1085.2 ,2493.7 ,small_spike,Yellow-cinnamon soils,clay loam,11.7 ,38.0 ,69.0 ,5.5 ,180 ,68 ,90 ,2714 ,5334 
401,W-YZB,WYZB0401,2009,WYZB01,9.4 ,14.0 ,5.9 ,2046.5 ,626.2 ,646.8 ,931.7 ,2331.6 ,medium_spike,Yellow-cinnamon soils,clay loam,21.8 ,28.9 ,62.0 ,6.1 ,180 ,68 ,90 ,2741 ,5388 
402,W-YZB,WYZB0402,2008,WYZB01,10.8 ,15.8 ,6.9 ,2256.9 ,699.8 ,433.1 ,1078.7 ,2486.3 ,small_spike,Paddy soils,silty clay loam,23.7 ,5.5 ,106.0 ,6.2 ,180 ,68 ,90 ,3353 ,6227 
403,W-YZB,WYZB0403,2009,WYZB01,9.5 ,14.0 ,6.0 ,2044.3 ,636.4 ,646.8 ,910.1 ,2303.8 ,medium_spike,Paddy soils,silty clay loam,13.8 ,19.6 ,42.0 ,5.8 ,180 ,68 ,90 ,3372 ,6000 
404,W-YZB,WYZB0404,2007,WYZB01,10.3 ,15.1 ,6.6 ,2214.5 ,736.5 ,412.4 ,1112.5 ,2555.9 ,small_spike,Yellow-cinnamon soils,clay loam,12.3 ,3.7 ,75.0 ,6.1 ,180 ,60 ,90 ,3228 ,6275 
405,W-YZB,WYZB0405,2007,WYZB01,10.3 ,15.1 ,6.5 ,2228.8 ,730.8 ,412.4 ,1126.7 ,2573.3 ,small_spike,Paddy soils,silty clay loam,12.6 ,8.9 ,52.0 ,5.9 ,180 ,60 ,90 ,3320 ,6161 
406,W-YZB,WYZB0406,2009,WYZB01,9.5 ,14.0 ,5.9 ,2034.1 ,626.2 ,646.8 ,912.5 ,2300.3 ,small_spike,Paddy soils,silty clay loam,30.2 ,5.8 ,85.0 ,5.7 ,180 ,68 ,90 ,3252 ,6042 
407,W-YZB,WYZB0407,2007,WYZB01,10.3 ,15.2 ,6.6 ,2240.0 ,742.0 ,412.4 ,1127.9 ,2582.4 ,small_spike,Fluvo-aquic soils,sandy loam,15.9 ,13.0 ,52.0 ,5.8 ,180 ,60 ,90 ,3452 ,6239 
408,W-YZB,WYZB0408,2008,WYZB01,10.8 ,15.9 ,6.9 ,2287.4 ,710.3 ,440.8 ,1093.6 ,2507.7 ,small_spike,Paddy soils,loam,19.1 ,34.0 ,50.0 ,5.8 ,180 ,68 ,90 ,3420 ,6348 
409,W-YZB,WYZB0409,2009,WYZB01,9.4 ,14.0 ,5.9 ,2053.7 ,623.4 ,652.7 ,926.5 ,2317.4 ,small_spike,Fluvo-aquic soils,loamy sand,5.7 ,23.2 ,47.0 ,5.7 ,180 ,60 ,98 ,3516 ,6363 
410,W-YZB,WYZB0410,2009,WYZB01,9.4 ,14.0 ,5.9 ,2053.7 ,623.4 ,652.7 ,926.5 ,2317.4 ,small_spike,Paddy soils,loam,14.4 ,31.4 ,55.0 ,5.5 ,180 ,60 ,98 ,3353 ,6234 
411,W-YZB,WYZB0411,2008,WYZB01,10.9 ,16.0 ,7.0 ,2321.5 ,724.4 ,440.8 ,1102.8 ,2526.9 ,small_spike,Fluvo-aquic soils,loamy sand,11.2 ,39.3 ,30.0 ,6.3 ,180 ,68 ,90 ,3531 ,6360 
412,W-YZB,WYZB0412,2006,WYZB01,12.0 ,16.8 ,8.2 ,2502.8 ,843.4 ,493.8 ,1048.8 ,2473.1 ,medium_spike,Paddy soils,silty clay loam,28.4 ,13.6 ,110.0 ,6.3 ,210 ,75 ,120 ,3299 ,5510 
413,W-YZB,WYZB0413,2007,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,small_spike,Paddy soils,silty clay loam,18.1 ,18.2 ,69.0 ,7.6 ,210 ,90 ,150 ,2831 ,4601 
414,W-YZB,WYZB0414,2007,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,small_spike,Paddy soils,silty clay loam,23.2 ,11.5 ,120.0 ,7.8 ,210 ,90 ,150 ,3339 ,5220 
415,W-YZB,WYZB0415,2007,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,small_spike,Paddy soils,silty clay loam,20.0 ,11.9 ,106.0 ,7.9 ,210 ,90 ,150 ,3017 ,5466 
416,W-YZB,WYZB0416,2008,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,medium_spike,Paddy soils,silty clay loam,30.2 ,14.2 ,115.0 ,6.4 ,188 ,68 ,98 ,3462 ,5766 
417,W-YZB,WYZB0417,2007,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,medium_spike,Paddy soils,clay loam,34.2 ,16.4 ,110.0 ,7.4 ,210 ,75 ,120 ,4340 ,6050 
418,W-YZB,WYZB0418,2007,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,medium_spike,Paddy soils,clay loam,24.9 ,15.9 ,102.0 ,7.0 ,188 ,68 ,98 ,2301 ,5370 
419,W-YZB,WYZB0419,2007,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,medium_spike,Paddy soils,clay loam,31.0 ,15.1 ,102.0 ,7.0 ,188 ,68 ,98 ,3579 ,6125 
420,W-YZB,WYZB0420,2009,WYZB01,9.7 ,14.1 ,6.3 ,2076.8 ,579.8 ,732.4 ,894.7 ,2138.4 ,small_spike,Paddy soils,clay loam,21.4 ,10.3 ,83.0 ,7.4 ,188 ,68 ,90 ,1018 ,4730 
421,W-YZB,WYZB0421,2009,WYZB01,9.7 ,14.1 ,6.3 ,2076.8 ,579.8 ,732.4 ,894.7 ,2138.4 ,medium_spike,Paddy soils,clay loam,18.6 ,6.7 ,86.0 ,7.1 ,188 ,68 ,90 ,1260 ,4838 
422,W-YZB,WYZB0422,2008,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,small_spike,Paddy soils,silty clay loam,32.2 ,12.9 ,102.0 ,7.6 ,188 ,68 ,98 ,2420 ,6237 
423,W-YZB,WYZB0423,2008,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,small_spike,Paddy soils,silty clay loam,32.4 ,13.1 ,103.0 ,7.5 ,210 ,75 ,120 ,2306 ,5940 
424,W-YZB,WYZB0424,2006,WYZB01,11.6 ,16.5 ,7.9 ,2418.7 ,769.3 ,469.0 ,1049.4 ,2429.5 ,small_spike,Paddy soils,silty clay loam,23.2 ,7.8 ,92.0 ,6.9 ,210 ,90 ,150 ,3201 ,5370 
425,W-YZB,WYZB0425,2006,WYZB01,12.0 ,16.8 ,8.2 ,2502.8 ,843.4 ,493.8 ,1048.8 ,2473.1 ,small_spike,Paddy soils,silty clay loam,23.5 ,18.0 ,115.0 ,5.5 ,210 ,90 ,150 ,2967 ,5498 
426,W-YZB,WYZB0426,2007,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,medium_spike,Paddy soils,clay loam,24.1 ,20.4 ,98.0 ,5.7 ,210 ,75 ,120 ,3075 ,5706 
427,W-YZB,WYZB0427,2006,WYZB01,11.7 ,16.5 ,8.0 ,2356.6 ,777.2 ,478.1 ,999.0 ,2379.2 ,small_spike,Paddy soils,clay loam,20.9 ,9.5 ,69.0 ,6.3 ,188 ,68 ,98 ,3033 ,7503 
428,W-YZB,WYZB0428,2006,WYZB01,11.7 ,16.5 ,8.0 ,2356.6 ,777.2 ,478.1 ,999.0 ,2379.2 ,small_spike,Paddy soils,silty clay loam,28.5 ,14.1 ,84.0 ,6.1 ,210 ,90 ,150 ,1830 ,4223 
429,W-YZB,WYZB0429,2006,WYZB01,11.8 ,16.6 ,8.1 ,2461.2 ,811.8 ,478.1 ,1046.2 ,2449.1 ,small_spike,Paddy soils,silty clay loam,24.2 ,8.5 ,90.0 ,6.4 ,210 ,90 ,150 ,3176 ,5322 
430,W-YZB,WYZB0430,2006,WYZB01,11.8 ,16.7 ,8.1 ,2531.3 ,821.9 ,482.7 ,1069.9 ,2488.5 ,small_spike,Paddy soils,silty clay loam,24.2 ,14.7 ,56.0 ,8.5 ,210 ,90 ,150 ,3215 ,5685 
431,W-YZB,WYZB0431,2006,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,medium_spike,Paddy soils,clay,21.3 ,20.6 ,70.0 ,7.1 ,210 ,75 ,120 ,4329 ,6123 
432,W-YZB,WYZB0432,2007,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,small_spike,Paddy soils,clay,17.7 ,10.6 ,68.0 ,7.9 ,210 ,75 ,120 ,3528 ,6243 
433,W-YZB,WYZB0433,2008,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,small_spike,Paddy soils,silty clay loam,31.6 ,8.2 ,84.0 ,7.0 ,188 ,68 ,98 ,3752 ,5729 
434,W-YZB,WYZB0434,2008,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,medium_spike,Fluvo-aquic soils,silty clay loam,18.7 ,16.5 ,75.0 ,7.3 ,188 ,68 ,98 ,3762 ,5363 
435,W-YZB,WYZB0435,2008,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,medium_spike,Paddy soils,silty clay loam,18.5 ,15.1 ,96.0 ,7.3 ,188 ,68 ,98 ,3602 ,5442 
436,W-YZB,WYZB0436,2009,WYZB01,9.7 ,14.1 ,6.3 ,2076.8 ,579.8 ,732.4 ,894.7 ,2138.4 ,small_spike,Paddy soils,silty clay loam,18.3 ,12.0 ,72.0 ,7.8 ,210 ,75 ,120 ,4340 ,6049 
437,W-YZB,WYZB0437,2008,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,medium_spike,Paddy soils,silty clay loam,15.5 ,9.8 ,114.0 ,5.1 ,188 ,68 ,98 ,3434 ,5852 
438,W-YZB,WYZB0438,2008,WYZB01,10.8 ,15.6 ,7.2 ,2318.1 ,676.0 ,354.8 ,941.0 ,2179.5 ,medium_spike,Paddy soils,silty clay loam,17.7 ,17.5 ,66.0 ,5.7 ,210 ,75 ,120 ,2631 ,6245 
439,W-YZB,WYZB0439,2006,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,medium_spike,Paddy soils,clay,20.7 ,12.5 ,75.0 ,7.3 ,210 ,75 ,120 ,2465 ,5951 
440,W-YZB,WYZB0440,2006,WYZB01,12.2 ,17.0 ,8.4 ,2654.2 ,904.8 ,482.7 ,1095.9 ,2565.8 ,small_spike,Paddy soils,silty clay loam,20.3 ,14.7 ,60.0 ,7.4 ,210 ,90 ,150 ,1980 ,6089 
441,W-YZB,WYZB0441,2006,WYZB01,11.8 ,16.6 ,8.0 ,2425.6 ,796.2 ,478.1 ,1032.2 ,2424.1 ,small_spike,Paddy soils,silty clay loam,20.7 ,12.5 ,75.0 ,7.3 ,210 ,90 ,150 ,2081 ,6012 
442,W-YZB,WYZB0442,2009,WYZB01,9.7 ,14.1 ,6.3 ,2076.8 ,579.8 ,732.4 ,894.7 ,2138.4 ,medium_spike,Paddy soils,silty clay loam,19.4 ,10.6 ,79.0 ,7.3 ,188 ,68 ,90 ,1917 ,5427 
443,W-YZB,WYZB0443,2009,WYZB01,9.7 ,14.1 ,6.3 ,2076.8 ,579.8 ,732.4 ,894.7 ,2138.4 ,small_spike,Paddy soils,silty clay loam,20.9 ,12.8 ,77.0 ,7.4 ,188 ,68 ,98 ,2511 ,6069 
444,W-YZB,WYZB0444,2007,WYZB01,10.0 ,14.5 ,6.5 ,2165.4 ,611.3 ,365.7 ,980.8 ,2261.1 ,small_spike,Paddy soils,silty clay loam,19.1 ,11.8 ,53.0 ,5.6 ,210 ,75 ,120 ,2891 ,5447 
445,W-YZB,WYZB0445,2009,WYZB01,9.7 ,14.1 ,6.3 ,2076.8 ,579.8 ,732.4 ,894.7 ,2138.4 ,small_spike,Paddy soils,silty clay loam,21.1 ,12.8 ,86.0 ,6.2 ,188 ,68 ,90 ,3074 ,5607 
446,W-YZB,WYZB0446,2007,WYZB01,10.7 ,15.3 ,7.1 ,2293.3 ,766.9 ,377.5 ,936.0 ,2335.0 ,medium_spike,Paddy soils,clay,12.9 ,2.4 ,115.0 ,6.4 ,180 ,72 ,180 ,1938 ,5283 
447,W-YZB,WYZB0447,2008,WYZB01,11.4 ,16.4 ,7.4 ,2556.3 ,854.2 ,299.8 ,1006.5 ,2439.5 ,small_spike,Paddy soils,clay,15.0 ,6.8 ,122.0 ,7.1 ,180 ,72 ,180 ,2382 ,4752 
448,W-YZB,WYZB0448,2007,WYZB01,10.6 ,15.2 ,7.1 ,2363.4 ,757.0 ,398.1 ,959.8 ,2370.6 ,medium_spike,Paddy soils,clay,25.3 ,54.7 ,96.0 ,6.9 ,180 ,72 ,180 ,4542 ,7515 
449,W-YZB,WYZB0449,2007,WYZB01,10.3 ,14.9 ,6.7 ,2165.4 ,689.0 ,370.6 ,912.1 ,2252.7 ,medium_spike,Paddy soils,clay,8.9 ,8.9 ,91.0 ,6.4 ,180 ,72 ,180 ,2211 ,5759 
450,W-YZB,WYZB0450,2008,WYZB01,11.4 ,16.4 ,7.4 ,2556.3 ,854.2 ,299.8 ,1006.5 ,2439.5 ,small_spike,Paddy soils,silty clay loam,24.6 ,8.2 ,96.0 ,6.2 ,180 ,72 ,180 ,3578 ,6234 
451,W-YZB,WYZB0451,2007,WYZB01,10.3 ,14.9 ,6.7 ,2165.4 ,689.0 ,370.6 ,912.1 ,2252.7 ,medium_spike,Paddy soils,clay,25.8 ,16.2 ,101.0 ,6.2 ,180 ,72 ,180 ,4632 ,7197 
452,W-YZB,WYZB0452,2008,WYZB01,11.4 ,16.4 ,7.4 ,2556.3 ,854.2 ,299.8 ,1006.5 ,2439.5 ,small_spike,Paddy soils,silty clay loam,29.3 ,12.7 ,102.0 ,6.4 ,180 ,72 ,180 ,3147 ,6324 
453,W-YZB,WYZB0453,2007,WYZB01,10.7 ,15.3 ,7.1 ,2286.7 ,760.3 ,370.6 ,938.4 ,2332.1 ,medium_spike,Paddy soils,silty clay loam,12.9 ,6.4 ,41.0 ,6.8 ,180 ,72 ,180 ,2499 ,6123 
454,W-YZB,WYZB0454,2007,WYZB01,10.7 ,15.3 ,7.1 ,2349.5 ,763.1 ,390.2 ,968.2 ,2387.9 ,medium_spike,Paddy soils,sandy loam,20.8 ,19.4 ,46.0 ,5.6 ,180 ,72 ,180 ,3435 ,6582 
455,W-YZB,WYZB0455,2008,WYZB01,11.4 ,16.4 ,7.4 ,2556.3 ,854.2 ,299.8 ,1006.5 ,2439.5 ,small_spike,Paddy soils,silty clay loam,23.0 ,48.9 ,175.0 ,5.6 ,180 ,72 ,180 ,3261 ,6506 
456,W-YZB,WYZB0456,2008,WYZB01,11.4 ,16.4 ,7.4 ,2556.3 ,854.2 ,299.8 ,1006.5 ,2439.5 ,small_spike,Paddy soils,silty clay loam,14.4 ,4.4 ,105.0 ,7.5 ,180 ,72 ,180 ,2711 ,6273 
457,W-YZB,WYZB0457,2008,WYZB01,11.4 ,16.4 ,7.4 ,2556.3 ,854.2 ,299.8 ,1006.5 ,2439.5 ,small_spike,Paddy soils,clay,15.9 ,5.5 ,85.0 ,8.1 ,180 ,72 ,180 ,2738 ,5948 
