Sort,Crop,NO,Year,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
503,SR-YZB,SRYZB0503,2008,medium_maturity,28.1,32.3,25,2613.1,1683.1,282.5,535.1,1497.9,Paddy soils,clay,29.9,13.9,106,8.2,225,90,135,7512
504,SR-YZB,SRYZB0504,2006,medium_maturity,27.3,31.8,23.5,2889.5,1829.5,400.3,569.3,1646.7,Paddy soils,clay loam,38.5,10.8,116,5.4,195,90,225,8529
505,SR-YZB,SRYZB0505,2006,medium_maturity,27.2,31.9,23.5,2833.8,1793.8,337.3,566.7,1615.7,Paddy soils,clay loam,50.9,14.6,221,5.3,195,90,225,9005
506,SR-YZB,SRYZB0506,2006,medium_maturity,27.2,31.8,23.4,2853.8,1803.8,337.4,566.7,1621.3,Paddy soils,loam,46.7,20.1,201,5.7,195,90,225,10506
507,SR-YZB,SRYZB0507,2007,medium_maturity,27.2,31.8,24.2,2557.2,1617.2,593.4,386.1,1285.8,Paddy soils,clay loam,29.8,30.9,96,5.1,165,60,90,6920
508,SR-YZB,SRYZB0508,2007,medium_maturity,27.3,31.9,24.2,2510.4,1590.4,590.7,386.1,1273.4,Paddy soils,clay loam,27.9,51.2,86,5.1,165,60,90,6911
509,SR-YZB,SRYZB0509,2007,medium_maturity,27.3,31.9,24.2,2510.4,1590.4,590.7,386.1,1273.4,Paddy soils,silty clay loam,38.5,23.6,66,5.3,165,60,90,6903
510,SR-YZB,SRYZB0510,2009,medium_maturity,27.1,32,23.7,2816.4,1776.4,421.4,466.3,1456.5,Paddy soils,clay loam,31.5,45.6,166,5.7,195,90,225,8334
511,SR-YZB,SRYZB0511,2009,medium_maturity,26.9,31.8,23.5,2906.8,1826.8,386.9,490.2,1510.6,Paddy soils,sandy loam,47,15.9,72,5.7,195,90,225,8784
512,SR-YZB,SRYZB0512,2006,early_maturity,26.8,32.3,23.3,2677.3,1677.3,448.2,581.8,1646.3,Paddy soils,clay loam,32.5,7.6,42,5.2,180,75,135,7712
513,SR-YZB,SRYZB0513,2006,medium_maturity,26.4,32,22.9,2848.8,1768.8,452.4,626.6,1773.3,Paddy soils,clay loam,59.7,10,45,5.7,195,90,180,8337
514,SR-YZB,SRYZB0514,2007,medium_maturity,25.4,30.9,22.2,3073.6,1863.6,1052.8,594,1786.8,Paddy soils,sandy loam,24.5,9.1,43,4.9,180,75,135,7301
515,SR-YZB,SRYZB0515,2007,late_maturity,25.3,30.7,22.1,3059,1849,969.1,593.9,1774.9,Paddy soils,clay loam,25.7,13.8,76,5.4,180,75,135,8894
516,SR-YZB,SRYZB0516,2007,medium_maturity,25.7,31.3,22.5,2779.2,1699.2,952.8,559.6,1650.6,Paddy soils,clay loam,14.5,7.2,103,5.4,120,60,75,6737
517,SR-YZB,SRYZB0517,2007,early_maturity,25.9,31.1,22.8,2766.2,1696.2,1037.8,507.5,1572.6,Paddy soils,sandy loam,11.6,10.3,64,5.1,180,75,135,8142
518,SR-YZB,SRYZB0518,2007,medium_maturity,26.1,31.4,22.9,2609.3,1609.3,990.2,493.9,1506.4,Paddy soils,clay loam,33.8,16.2,90,6.5,150,75,135,9134
519,SR-YZB,SRYZB0519,2009,late_maturity,28.7,31.9,26.1,2670,1740,256.8,750.9,1857.3,Paddy soils,sandy loam,40.3,12.4,118,7.7,165,75,75,7725
520,SR-YZB,SRYZB0520,2008,late_maturity,27.2,31.8,24,2663.3,1683.3,619,511.1,1503.5,Paddy soils,sandy loam,31,13.3,137,5.9,165,75,75,8258
521,SR-YZB,SRYZB0521,2008,medium_maturity,27.3,32,24,2726.7,1726.7,599.9,543.2,1557.5,Paddy soils,sandy loam,26.4,11.5,95,6.4,165,75,75,8382
522,SR-YZB,SRYZB0522,2009,late_maturity,27.9,32.5,24.4,2981.3,1911.3,449.6,648.1,1804.9,Paddy soils,clay loam,29.3,16.1,178,5.3,165,75,75,9792
523,SR-YZB,SRYZB0523,2010,early_maturity,27.8,32.2,24.7,2725.2,1745.2,860.8,593.1,1638.3,Paddy soils,clay loam,30.1,26.6,83,5.6,165,60,75,8930
524,SR-YZB,SRYZB0524,2006,early_maturity,27.3,32.2,23.7,3334.6,2114.6,321.1,946.6,2330,Paddy soils,clay loam,24.5,11.7,88,5.3,165,75,75,7788
525,SR-YZB,SRYZB0525,2006,early_maturity,27.3,32.1,23.7,3355.6,2125.6,321.1,952.2,2343.2,Paddy soils,sandy loam,32.5,16.1,61,5.4,165,75,75,8421
526,SR-YZB,SRYZB0526,2008,medium_maturity,27.1,32.8,23.2,2847.6,1797.6,479.7,620.6,1703.6,Paddy soils,clay loam,36.1,11.9,157,4.8,150,36,75,6695
527,SR-YZB,SRYZB0527,2008,early_maturity,27.4,33.1,23.4,2708.4,1718.4,437.5,602.9,1632.3,Paddy soils,clay loam,36.7,18.3,145,4.9,180,54,90,7209
528,SR-YZB,SRYZB0528,2007,medium_maturity,27.7,31.8,24.7,2794.5,1784.5,408.2,591.4,1645.1,Paddy soils,clay loam,24.3,18.3,80,5.5,195,90,225,7631
529,SR-YZB,SRYZB0529,2007,medium_maturity,27.8,31.9,24.8,2747.9,1757.9,402,580.7,1615.9,Paddy soils,clay loam,33.5,35.6,135,5.7,195,90,225,7340
530,SR-YZB,SRYZB0530,2009,medium_maturity,27.9,32.2,24.8,2791.4,1791.4,378.4,617.4,1650.9,Paddy soils,clay loam,32.7,13.6,87,6.3,195,90,135,9369
531,SR-YZB,SRYZB0531,2009,medium_maturity,28.9,33.3,25.7,2684,1754,270.6,605.6,1621.1,Paddy soils,clay loam,33.8,18.5,133,6.9,195,90,135,8279
532,SR-YZB,SRYZB0532,2007,early_maturity,27.8,31.8,25,2670.2,1710.2,410.4,531.2,1526.3,Paddy soils,clay loam,36.6,29.7,90,8,195,90,225,6923
533,SR-YZB,SRYZB0533,2008,medium_maturity,27.8,32,24.7,2692.7,1722.7,564.4,546.6,1541.9,Paddy soils,clay loam,22.4,11.2,106,5.9,195,90,225,6873
534,SR-YZB,SRYZB0534,2008,medium_maturity,27.5,31.7,24.5,2640.3,1680.3,507.8,537.9,1504.3,Paddy soils,clay loam,28.7,9.5,112,6,195,90,225,7439
535,SR-YZB,SRYZB0535,2008,late_maturity,26.7,30.9,23.4,2722.1,1702.1,597.7,595.2,1684.9,Paddy soils,clay,22.7,22.6,134,6.7,162,75,75,7494
536,SR-YZB,SRYZB0536,2008,late_maturity,26.7,30.9,23.4,2775.6,1735.6,602.3,606.7,1713.4,Paddy soils,sandy loam,28.6,11.6,122,5.7,168,81,81,7595
537,SR-YZB,SRYZB0537,2007,medium_maturity,27.3,31.4,24.1,2731.2,1731.2,625.5,535.8,1585.4,Paddy soils,clay,32.2,29.4,97,5.4,177,90,105,8016
538,SR-YZB,SRYZB0538,2006,medium_maturity,27.9,32,24.4,2679.2,1719.2,322.5,681.8,1787.2,Paddy soils,sandy loam,36.9,10.4,74,6.3,195,90,105,8520
539,SR-YZB,SRYZB0539,2006,medium_maturity,27.9,32,24.5,2737.6,1757.6,325.8,677.8,1792,Paddy soils,sandy loam,34.6,21.6,101,6,165,75,75,7665
540,SR-YZB,SRYZB0540,2008,early_maturity,26.8,31,23.6,2623.3,1643.3,602.2,579.8,1625.4,Paddy soils,clay,24.3,14.3,84,6.3,147,33,72,7365
541,SR-YZB,SRYZB0541,2006,medium_maturity,28,32.1,24.5,2658.6,1708.6,322.5,667.8,1756.1,Paddy soils,sandy loam,32.7,18.7,52,5.3,165,75,75,8015
542,SR-YZB,SRYZB0542,2007,medium_maturity,27.1,31.3,24,2876.5,1816.5,627,572.8,1679.5,Paddy soils,clay,33,21.3,144,5.3,177,90,105,8235
543,SR-YZB,SRYZB0543,2007,medium_maturity,26.8,31.3,23.6,2784,1744,608.9,497.4,1543.7,Paddy soils,sandy loam,27.5,17,109,7.7,120,45,75,7293
544,SR-YZB,SRYZB0544,2007,medium_maturity,26.7,31.1,23.5,2801.7,1751.7,630.3,493.8,1541.6,Paddy soils,clay loam,44.9,9.7,110,7.9,120,45,75,6542
545,SR-YZB,SRYZB0545,2009,late_maturity,27.3,32.2,23.7,3079.7,1949.7,448.2,699.5,1920.6,Paddy soils,sandy loam,26,5.2,40,6.5,165,75,75,7518
546,SR-YZB,SRYZB0546,2009,medium_maturity,27.1,32,23.5,3359.3,2119.3,446.3,763.9,2072,Paddy soils,clay,38.1,7.8,49,5,165,75,75,6762
547,SR-YZB,SRYZB0547,2008,medium_maturity,26.5,31.1,23.1,2866.6,1786.6,598.5,526.7,1603.6,Paddy soils,clay,19.8,5.3,34,5.1,120,45,75,6623
548,SR-YZB,SRYZB0548,2008,late_maturity,26.6,31.1,23.2,2844.4,1774.4,598.5,531.3,1601.9,Paddy soils,clay,19.3,74.4,203,6.6,165,75,75,6653
549,SR-YZB,SRYZB0549,2008,medium_maturity,26.6,31.2,23.1,2768.3,1728.3,663.5,496.3,1541.1,Paddy soils,clay,12.3,43.2,67,6.1,165,75,75,7638
550,SR-YZB,SRYZB0550,2009,late_maturity,27.1,32,23.5,3359.3,2119.3,446.3,763.9,2072,Paddy soils,clay,21.5,29.9,43,5.5,165,75,75,6684
551,SR-YZB,SRYZB0551,2008,medium_maturity,27.4,31.7,24.4,3181.9,2021.9,639.9,627.6,1818.6,Paddy soils,clay,30.1,17.9,91,5.7,195,90,225,9581
552,SR-YZB,SRYZB0552,2008,medium_maturity,27.4,31.7,24.4,3154.6,2004.6,639.9,619.9,1801.1,Paddy soils,clay,26.8,13.2,98,5.7,195,90,225,9771
553,SR-YZB,SRYZB0553,2009,medium_maturity,27.9,32.3,24.8,3239.1,2079.1,383,726.3,1926.5,Paddy soils,clay,30.6,14.2,71,4.7,150,36,75,7632
554,SR-YZB,SRYZB0554,2009,medium_maturity,28,32.3,24.9,2909.4,1869.4,380.9,634.8,1708.8,Paddy soils,clay,38.4,7.2,104,5.2,150,36,75,8286
555,SR-YZB,SRYZB0555,2010,medium_maturity,27.9,32.2,24.9,2871.5,1841.5,648.7,628.9,1750.2,Paddy soils,clay,34.7,15.1,112,5.3,195,90,225,8148
556,SR-YZB,SRYZB0556,2006,medium_maturity,27.3,31.8,24,3251.3,2061.3,425.4,713.5,1968.7,Paddy soils,clay loam,22.3,4.5,108,5.9,165,75,75,9165
557,SR-YZB,SRYZB0557,2006,medium_maturity,27.4,31.9,24.1,3178,2018,400.1,709.6,1935.1,Paddy soils,clay loam,27.4,3.4,90,6,165,75,75,9375
558,SR-YZB,SRYZB0558,2006,medium_maturity,27.3,31.8,23.9,3329.9,2109.9,435.3,750.8,2061,Paddy soils,clay loam,19.2,6.4,86,6.8,165,75,75,8295
559,SR-YZB,SRYZB0559,2007,medium_maturity,26.4,30.8,23.3,3005.1,1865.1,561.5,584.1,1674.5,Paddy soils,clay loam,23.5,6.8,103,6.8,195,90,225,8916
560,SR-YZB,SRYZB0560,2007,medium_maturity,26.5,31,23.4,3022.5,1882.5,584.3,571.5,1661.5,Paddy soils,clay loam,31.9,5.8,110,6.1,195,90,225,9000
561,SR-YZB,SRYZB0561,2007,medium_maturity,26.5,30.8,23.7,3289.8,2049.8,432.3,747.5,2012.4,Paddy soils,silty clay loam,26.5,12.3,91,7.6,195,90,225,9380
562,SR-YZB,SRYZB0562,2007,medium_maturity,26.5,30.8,23.7,3289.8,2049.8,432.3,747.5,2012.4,Paddy soils,sandy loam,38,2.5,79,7.7,195,90,225,8250
563,SR-YZB,SRYZB0563,2007,medium_maturity,26.5,30.8,23.7,3289.8,2049.8,432.3,747.5,2012.4,Paddy soils,loamy sand,36.4,15.3,34,7.9,195,90,225,7712
564,SR-YZB,SRYZB0564,2009,medium_maturity,27.8,32,24.4,3063,1963,452.5,722.1,1938.6,Paddy soils,sandy loam,48.3,21.3,86,7.6,195,90,225,8034
565,SR-YZB,SRYZB0565,2010,medium_maturity,27.2,32,24.1,2804.3,1774.3,676.3,531.7,1551.1,Paddy soils,loam,34.4,2.4,59,5.4,195,90,225,9231
566,SR-YZB,SRYZB0566,2008,medium_maturity,26.9,31.5,23.8,2607.3,1637.3,521,584.2,1623,Paddy soils,silty clay loam,24.2,8.2,75,5.3,195,75,180,8421
567,SR-YZB,SRYZB0567,2007,medium_maturity,27.2,31.6,24.1,2960.9,1870.9,572.9,498.2,1583.8,Paddy soils,clay loam,37.2,19,66,5,165,75,135,7212
568,SR-YZB,SRYZB0568,2008,medium_maturity,26.8,31.5,23.7,2761.7,1731.7,527.9,617.8,1720.5,Paddy soils,silty clay loam,38.9,9.1,76,5.4,195,75,180,10380
569,SR-YZB,SRYZB0569,2009,medium_maturity,27.9,32.9,24.3,2956.4,1896.4,327.2,671.8,1825.2,Purplish soils,clay,37.2,6.6,65,5.6,165,75,75,9588
570,SR-YZB,SRYZB0570,2008,medium_maturity,26.1,31.2,22.8,2849.4,1759.4,780.7,415.7,1444.1,Purplish soils,sandy loam,32,12.8,67,6,165,75,75,8054
571,SR-YZB,SRYZB0571,2009,medium_maturity,26.7,32.1,23,2939.1,1839.1,399.7,584.2,1723.9,Paddy soils,silty clay,26,11.6,77,6,165,75,75,8810
572,SR-YZB,SRYZB0572,2009,medium_maturity,26.7,32.1,23,2939.1,1839.1,399.7,584.2,1723.9,Paddy soils,sandy clay,27,11.9,78,6,165,75,75,6698
573,SR-YZB,SRYZB0573,2009,medium_maturity,26.7,32.1,23,2963.8,1853.8,399.7,594.2,1747.5,Purplish soils,sandy loam,32,12.8,67,6,165,75,75,8078
574,SR-YZB,SRYZB0574,2010,medium_maturity,26.4,31.8,23.1,2908.6,1808.6,882.5,520.8,1623.6,Paddy soils,silty clay,32.4,17.9,129,7.6,165,75,75,8634
575,SR-YZB,SRYZB0575,2010,medium_maturity,26.4,31.8,23.1,2908.6,1808.6,882.5,520.8,1623.6,Paddy soils,sandy clay,37.7,15.3,112,7.9,165,75,75,9095
576,SR-YZB,SRYZB0576,2008,medium_maturity,25.7,30.8,22.4,2958.3,1808.3,465.8,557.9,1693.5,Paddy soils,clay loam,37.4,19.3,162,6,195,90,90,7743
577,SR-YZB,SRYZB0577,2008,medium_maturity,25.5,30.4,22.4,2910.3,1770.3,505.7,515.4,1639.1,Paddy soils,clay loam,45.9,15.1,92,5.5,195,90,90,8370
578,SR-YZB,SRYZB0578,2008,medium_maturity,25.6,30.5,22.4,2785,1695,465.9,494.7,1565.6,Paddy soils,sandy loam,12.3,15.6,232,5.1,195,90,90,8697
579,SR-YZB,SRYZB0579,2008,medium_maturity,25.5,30.5,22.4,2960.1,1800.1,504.2,531.8,1670.5,Paddy soils,clay loam,45.3,10.3,93,5.7,195,90,90,8471
580,SR-YZB,SRYZB0580,2009,medium_maturity,25.8,30.9,22.3,3039.1,1859.1,388,627,1841.5,Paddy soils,sandy loam,13.3,2.7,138,5.7,195,90,90,8082
581,SR-YZB,SRYZB0581,2009,medium_maturity,26.3,31.6,22.7,2868.3,1778.3,359,624.6,1774.5,Paddy soils,clay loam,18.5,8.5,115,6,195,90,90,7533
582,SR-YZB,SRYZB0582,2009,medium_maturity,25.9,31,22.4,3027.7,1857.7,382.4,631.8,1840.3,Paddy soils,clay loam,48.5,15.7,114,8.1,195,90,90,7343
583,SR-YZB,SRYZB0583,2009,medium_maturity,26.4,32.4,22.4,2769.7,1719.7,296.8,676.5,1810.4,Paddy soils,sandy loam,36,44.5,109,4.9,165,75,75,7571
584,SR-YZB,SRYZB0584,2009,medium_maturity,26.4,32.4,22.4,2769.7,1719.7,296.8,676.5,1810.4,Paddy soils,sandy loam,27,13,52,5.7,165,75,75,7778
585,SR-YZB,SRYZB0585,2009,medium_maturity,25.3,31,21.6,2635.5,1595.5,378.2,581,1694,Paddy soils,clay loam,24,12.7,97,4.4,165,75,75,7776
586,SR-YZB,SRYZB0586,2009,medium_maturity,26.4,32.4,22.4,2769.7,1719.7,296.8,676.5,1810.4,Paddy soils,sandy clay loam,18,15.1,34,5,165,75,75,6864
587,SR-YZB,SRYZB0587,2009,late_maturity,26.5,32,22.7,2492.2,1552.2,294.6,488.3,1460.3,Paddy soils,clay,20.5,22.5,32,6.2,165,75,75,9380
588,SR-YZB,SRYZB0588,2010,medium_maturity,26.3,31.4,23,2607.4,1617.4,658.9,437.8,1400.9,Paddy soils,sandy loam,11.3,5,75,5.5,165,75,75,9080
589,SR-YZB,SRYZB0589,2010,medium_maturity,25.6,31.6,22.2,2870.9,1750.9,924.1,560.4,1697.1,Paddy soils,sandy loam,33.7,8.9,72,4.9,165,75,75,7140
590,SR-YZB,SRYZB0590,2008,medium_maturity,27.8,32.7,23.8,2471.1,1581.1,250.4,609.1,1587.9,Paddy soils,clay loam,46.6,13.5,108,6.2,195,90,225,7974
591,SR-YZB,SRYZB0591,2006,medium_maturity,26.6,31.5,22.8,2712.2,1692.2,626.5,660.5,1812.6,Paddy soils,sandy loam,58.9,6,54,7.2,195,90,150,8970
592,SR-YZB,SRYZB0592,2006,medium_maturity,26.5,31.4,22.7,2702.8,1682.8,635.5,654.7,1803.7,Paddy soils,clay loam,52,5.7,72,5.3,195,90,150,9521
593,SR-YZB,SRYZB0593,2008,medium_maturity,27.8,32.8,23.8,2501.1,1601.1,250.4,619.3,1609.1,Paddy soils,sandy loam,38.7,8.5,78,5.8,195,90,225,7707
594,SR-YZB,SRYZB0594,2006,medium_maturity,26.7,31.6,22.9,2723.8,1703.8,630.5,663.8,1817.4,Paddy soils,clay loam,38.7,5.7,81,5.3,195,90,150,8672
595,SR-YZB,SRYZB0595,2007,medium_maturity,27.1,32.2,23.4,2896.2,1826.2,417,523.9,1577.9,Paddy soils,sandy loam,78.6,12.8,67,7.6,195,90,225,8121
596,SR-YZB,SRYZB0596,2007,medium_maturity,27.1,32.3,23.4,2900,1830,410.3,534.4,1591.9,Paddy soils,sandy loam,52.3,10.6,82,5.7,195,90,225,7896
597,SR-YZB,SRYZB0597,2007,medium_maturity,27.1,32.3,23.4,2904.3,1834.3,377.7,543.8,1604.1,Paddy soils,clay loam,38.6,8.5,54,5.4,195,90,225,7556
598,SR-YZB,SRYZB0598,2009,medium_maturity,27.3,32.3,23.1,2862,1812,388.3,600.4,1704.3,Paddy soils,silty clay,37,8,73,5.3,165,75,75,8871
599,SR-YZB,SRYZB0599,2009,medium_maturity,26.8,31.9,22.6,2949.8,1849.8,439,613.3,1768.4,Paddy soils,sandy loam,42.7,7,115,5.9,165,75,75,8900
600,SR-YZB,SRYZB0600,2009,medium_maturity,27.3,32.3,23.1,2863.5,1813.5,388.3,593,1690.4,Paddy soils,sandy loam,46.3,7.4,65,5.7,165,75,75,8754
601,SR-YZB,SRYZB0601,2009,medium_maturity,27.2,32.2,23.1,2885.5,1825.5,427.5,582.8,1678.1,Paddy soils,clay,49.5,8.4,79,5.3,165,75,75,8811
602,SR-YZB,SRYZB0602,2010,early_maturity,27,32.1,23.4,2968.1,1868.1,598.8,588.1,1707.4,Paddy soils,sandy clay,34.4,17.5,149,5.3,165,90,90,7385
603,SR-YZB,SRYZB0603,2007,late_maturity,26.7,31.7,23.5,2798.7,1748.7,623.9,485.5,1530.3,Paddy soils,sandy loam,45.7,57.6,86,5.6,150,75,90,7740
604,SR-YZB,SRYZB0604,2007,late_maturity,26.8,31.8,23.6,2810.5,1760.5,634.3,493.4,1545.4,Paddy soils,sandy loam,49.9,6.8,47,5.9,150,75,90,8025
605,SR-YZB,SRYZB0605,2007,late_maturity,26.7,31.8,23.5,2778.3,1738.3,619.9,485.5,1524.1,Paddy soils,sandy loam,41,7.6,160,5.4,150,75,90,5760
606,SR-YZB,SRYZB0606,2007,late_maturity,26.7,31.8,23.5,2778.3,1738.3,619.9,485.5,1524.1,Paddy soils,loam,49.9,8.6,80,5.7,150,75,90,8160
607,SR-YZB,SRYZB0607,2007,late_maturity,26.7,31.7,23.5,2798.7,1748.7,623.9,485.5,1530.3,Paddy soils,clay,39.8,9.6,40,7.5,150,75,90,6105
608,SR-YZB,SRYZB0608,2007,late_maturity,26.8,31.9,23.5,2837.8,1777.8,634.3,500.6,1564.5,Paddy soils,clay loam,35.2,17.6,50,6,150,75,90,7440
609,SR-YZB,SRYZB0609,2007,late_maturity,26.8,32,23.5,2896,1816,613.6,513.3,1601.8,Paddy soils,clay loam,33.9,14.2,115,5.1,150,75,90,6075
610,SR-YZB,SRYZB0610,2007,late_maturity,26.9,32,23.6,2769.9,1739.9,589.8,493.4,1532.8,Paddy soils,clay loam,23.6,13.2,50,5.4,150,75,90,6225
611,SR-YZB,SRYZB0611,2007,late_maturity,26.7,31.7,23.4,2906,1816,635.6,504.3,1591.4,Paddy soils,sandy loam,38.5,9.2,76,5.6,150,75,90,7350
612,SR-YZB,SRYZB0612,2009,late_maturity,26.6,31.6,23,2851.5,1781.5,533.7,612.2,1757.3,Paddy soils,loam,26,5.2,50,6.6,135,54,68,8040
613,SR-YZB,SRYZB0613,2008,medium_maturity,26.4,31.5,22.8,3190.4,1980.4,617.7,578.7,1795.4,Paddy soils,clay loam,45.2,38.5,80,5.1,150,78,75,8382
614,SR-YZB,SRYZB0614,2009,late_maturity,26.7,31.7,23.1,2887.7,1807.7,533.7,616.6,1769,Paddy soils,clay,47.9,5.9,60,5.1,135,54,68,8258
615,SR-YZB,SRYZB0615,2009,late_maturity,26.6,31.6,23,2902.1,1812.1,536.8,629.2,1798.4,Paddy soils,clay loam,36.5,11.4,50,5.1,135,54,68,7928
616,SR-YZB,SRYZB0616,2009,late_maturity,26.9,32,23.3,2935,1845,506.3,627.6,1789.1,Paddy soils,sandy loam,42.3,16.2,50,6.2,150,54,68,8130
617,SR-YZB,SRYZB0617,2009,late_maturity,27.3,32.5,23.6,3006.7,1906.7,513,646,1813,Paddy soils,loam,32.2,34.3,80,5.2,135,54,68,7770
618,SR-YZB,SRYZB0618,2008,early_maturity,27.5,32.5,23.7,2668,1698,330.5,640.6,1743.1,Paddy soils,silty clay loam,27.5,5.6,79,5.3,180,75,105,8088
619,SR-YZB,SRYZB0619,2008,early_maturity,27.5,32.5,23.7,2668,1698,330.5,640.6,1743.1,Paddy soils,silty clay loam,12.1,2.5,50,5.3,180,75,105,7860
620,SR-YZB,SRYZB0620,2008,early_maturity,27.5,32.5,23.7,2668,1698,330.5,640.6,1743.1,Paddy soils,silty clay loam,40.5,12.3,96,5.3,150,75,113,8175
621,SR-YZB,SRYZB0621,2008,medium_maturity,26.6,32.4,23.1,2608.2,1628.2,575.6,460.5,1415.7,Paddy soils,clay,31.1,14.6,52,4.7,165,75,75,7404
622,SR-YZB,SRYZB0622,2008,medium_maturity,26.4,32.2,22.8,2955.6,1835.6,671.9,511.5,1607.1,Paddy soils,loamy sand,32,19,65,4.8,165,75,75,8103
623,SR-YZB,SRYZB0623,2009,medium_maturity,27.1,33.5,23.1,2687.7,1697.7,343.1,664.8,1775.7,Paddy soils,clay loam,21.5,12.9,114,5.9,165,75,75,7500
624,SR-YZB,SRYZB0624,2009,medium_maturity,27.1,33.5,23.1,2821.6,1781.6,343.1,699,1861.7,Paddy soils,clay,63.5,9,66,7.1,165,75,75,8505
625,SR-YZB,SRYZB0625,2008,medium_maturity,26.1,31.9,22.5,2972.2,1832.2,789,478.2,1590.5,Paddy soils,loamy sand,21.6,39.1,34,4.9,165,75,75,7304
626,SR-YZB,SRYZB0626,2009,medium_maturity,27.1,33.4,23.1,2844.8,1794.8,343.2,690.2,1852.1,Paddy soils,sand,27.4,20.2,67,5.1,165,75,75,9105
627,SR-YZB,SRYZB0627,2009,medium_maturity,26.8,33.1,22.8,2897.1,1817.1,375.6,700,1894.5,Paddy soils,clay,50.9,4.9,86,5.5,165,75,75,10005
628,SR-YZB,SRYZB0628,2010,medium_maturity,27,32.3,23.3,2938.2,1848.2,520.8,634.8,1785.6,Paddy soils,loam,29,18.5,90,4.8,240,113,150,9588
629,SR-YZB,SRYZB0629,2007,medium_maturity,26.3,31.4,22.4,2971.9,1841.9,578.4,544.9,1696.9,Paddy soils,loam,45.7,68.5,42,4.9,83,38,38,7620
630,SR-YZB,SRYZB0630,2007,medium_maturity,26.3,31.4,22.4,2971.9,1841.9,578.4,544.9,1696.9,Purplish soils,loam,40,43.8,235,5.8,83,38,38,8871
631,SR-YZB,SRYZB0631,2007,medium_maturity,26.3,31.4,22.5,2920.4,1810.4,568,534.2,1666.7,Paddy soils,clay loam,27.8,9.4,68,5.6,83,38,38,8505
632,SR-YZB,SRYZB0632,2007,medium_maturity,26.3,31.2,22.5,2945.6,1825.6,582.5,528,1659.7,Paddy soils,loam,22.3,19.4,81,5.6,83,38,38,7974
633,SR-YZB,SRYZB0633,2007,medium_maturity,26.3,31.4,22.5,2920.4,1810.4,568,534.2,1666.7,Paddy soils,loam,32.5,48.8,73,5.7,83,38,38,7932
634,SR-YZB,SRYZB0634,2009,medium_maturity,25.7,30.8,22.1,2901.9,1771.9,730.7,633.2,1840.4,Paddy soils,clay,38.8,3.5,149,5.3,83,38,38,9126
635,SR-YZB,SRYZB0635,2010,medium_maturity,25.7,30.5,22.3,2985.1,1825.1,501.4,528.5,1685.8,Paddy soils,clay loam,30.1,11.5,65,4.8,83,38,38,7001
636,SR-YZB,SRYZB0636,2008,medium_maturity,25.8,30.9,22.6,2577.2,1577.2,535.6,439.9,1430.9,Paddy soils,sandy loam,45.4,11.7,92,5.7,165,75,75,9171
637,SR-YZB,SRYZB0637,2009,medium_maturity,26.1,31.8,22.6,2325.8,1435.8,356.7,586.9,1567.4,Paddy soils,sandy loam,33.8,74.2,69,5.1,138,90,225,9068
638,SR-YZB,SRYZB0638,2009,medium_maturity,26.1,31.8,22.6,2325.6,1435.6,356.7,591.1,1577.4,Paddy soils,sandy loam,30.3,13.9,73,5.2,138,90,225,8564
639,SR-YZB,SRYZB0639,2009,medium_maturity,26.1,31.8,22.6,2350.3,1450.3,356.7,599.4,1598.3,Paddy soils,sandy loam,36.6,29.4,139,5.2,138,90,225,8787
640,SR-YZB,SRYZB0640,2009,medium_maturity,26.1,31.8,22.5,2376.1,1466.1,356.7,608.1,1618.3,Paddy soils,sandy loam,37.9,9.8,52,4.8,138,90,225,8537
641,SR-YZB,SRYZB0641,2009,medium_maturity,26,31.7,22.5,2546.6,1566.6,646.9,630.1,1700.9,Paddy soils,clay loam,52.3,11.3,57,4.8,138,90,225,8927
642,SR-YZB,SRYZB0642,2009,medium_maturity,26,31.7,22.4,2468.6,1518.6,420.8,618,1662.3,Paddy soils,sandy loam,33.4,10,79,4.9,138,90,225,8420
643,SR-YZB,SRYZB0643,2009,medium_maturity,26,31.6,22.5,2519.2,1549.2,646.9,623.2,1684,Paddy soils,sandy loam,33.7,9.7,70,5.4,138,90,225,8390
644,SR-YZB,SRYZB0644,2009,medium_maturity,26,31.6,22.5,2571.7,1581.7,647.1,630.1,1708.2,Paddy soils,sandy loam,31.3,6.8,136,6,138,90,225,8304
645,SR-YZB,SRYZB0645,2010,medium_maturity,25.9,30.9,22.9,2540.4,1560.4,443.4,555.4,1589.7,Paddy soils,sandy loam,48.9,12.6,54,5.7,120,135,180,9750
646,SR-YZB,SRYZB0646,2010,medium_maturity,25.9,30.9,22.9,2540.4,1560.4,443.4,555.4,1589.7,Paddy soils,sandy loam,34.7,16,37,4.5,120,135,180,8726
647,SR-YZB,SRYZB0647,2010,medium_maturity,25.9,30.9,22.9,2540.4,1560.4,443.4,555.4,1589.7,Paddy soils,sandy loam,34.7,16,37,4.5,120,135,180,9014
648,SR-YZB,SRYZB0648,2010,medium_maturity,25.9,30.9,22.9,2540.4,1560.4,443.4,555.4,1589.7,Paddy soils,sandy loam,50.4,21.6,62,5.2,120,135,180,8124
