Sort,Crop,NO,Year,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
533,W-NCP,WNCP0533,2008,8.6,14.5,3.8,2285.7,838,182.6,1816,3348.1,small_spike,Fluvo-aquic soils,loam,10,11.3,132,8.4,180,150,120,3893
534,W-NCP,WNCP0534,2008,8.5,14.5,3.8,2263.2,825.5,182.6,1805.2,3323.7,small_spike,Fluvo-aquic soils,loam,10.8,10,105,8.4,180,150,120,3677
535,W-NCP,WNCP0535,2009,7,12.3,2.7,2068.9,775.3,164.7,1747.9,3351.5,small_spike,Fluvo-aquic soils,loam,10.6,12.7,135,8,180,150,120,4227
536,W-NCP,WNCP0536,2009,7,12.2,2.7,2060.3,766.7,164.7,1748.1,3345.8,small_spike,Fluvo-aquic soils,loam,12.4,15.6,174,8,180,150,120,4319
537,W-NCP,WNCP0537,2009,6.8,12,2.5,1987.3,723.7,164.7,1715.3,3271.8,small_spike,Fluvo-aquic soils,loam,10.9,9.9,139,8,180,150,120,3818
538,W-NCP,WNCP0538,2009,7,12.3,2.7,2068.9,775.3,164.7,1747.9,3351.5,small_spike,Fluvo-aquic soils,loam,11.3,13.2,125,8.1,180,150,120,4110
539,W-NCP,WNCP0539,2009,6.9,12.2,2.6,2034.9,751.3,164.7,1737.4,3321.5,small_spike,Fluvo-aquic soils,loam,10.9,9.9,139,8.1,180,150,120,3300
540,W-NCP,WNCP0540,2009,6.8,12.1,2.6,2010,736.4,164.7,1726.8,3297.4,small_spike,Fluvo-aquic soils,loam,10.5,13.4,137,8.1,180,150,120,4166
541,W-NCP,WNCP0541,2009,6.8,12,2.5,1989.4,725.8,164.7,1716,3279,small_spike,Fluvo-aquic soils,loam,11.9,7.8,141,8.1,180,150,120,4008
542,W-NCP,WNCP0542,2008,7.6,14.5,1.7,2029.1,712.4,132.9,1677,3154.6,small_spike,Fluvo-aquic soils,sandy loam,8.4,18.3,58,7.5,180,150,120,4038
543,W-NCP,WNCP0543,2008,7.4,14.3,1.5,1950.6,683.9,131.4,1654.2,3101.8,small_spike,Fluvo-aquic soils,loam,5.6,12.1,82,7.5,180,150,120,5739
544,W-NCP,WNCP0544,2008,7.4,14.3,1.5,1950.6,683.9,131.4,1654.2,3101.8,small_spike,Fluvo-aquic soils,loam,9.9,12.9,78,7.4,180,150,120,5760
545,W-NCP,WNCP0545,2008,7.4,14.3,1.5,1950.6,683.9,131.4,1654.2,3101.8,small_spike,Fluvo-aquic soils,loam,7.5,13.5,81,7.5,180,150,120,5727
546,W-NCP,WNCP0546,2008,7.4,14.3,1.5,1950.6,683.9,131.4,1654.2,3101.8,small_spike,Fluvo-aquic soils,loam,7.7,13.4,78,7.4,180,150,120,5508
547,W-NCP,WNCP0547,2008,8.7,15.2,3.4,2275.8,821.1,128.8,1788.6,3315,small_spike,Fluvo-aquic soils,sandy loam,14.5,25.2,110,7.9,180,150,120,5700
548,W-NCP,WNCP0548,2008,8.6,15.1,3.3,2215.7,791,110,1767.9,3266.1,small_spike,Fluvo-aquic soils,loam,12.7,22.8,58,8,180,150,120,6150
549,W-NCP,WNCP0549,2008,8.6,15.1,3.3,2215.7,791,110,1767.9,3266.1,small_spike,Fluvo-aquic soils,loam,17.3,24,205,7.9,150,150,90,4620
550,W-NCP,WNCP0550,2008,8.3,14.8,3,2082.5,737.8,108.7,1706.9,3154.3,small_spike,Fluvo-aquic soils,loam,12.3,43.3,102,8,150,150,240,5219
551,W-NCP,WNCP0551,2008,8.2,14.7,2.9,2036.8,712.1,108.7,1686.2,3113.5,small_spike,Fluvo-aquic soils,loam,11.7,25.7,104,7.9,150,150,90,4335
552,W-NCP,WNCP0552,2009,7.4,12.9,3,2086.9,806.4,103.3,1768.3,3383.6,small_spike,Fluvo-aquic soils,loam,11.9,20.3,65,7.9,180,150,120,6398
553,W-NCP,WNCP0553,2009,7.2,12.7,2.8,2039.3,778.8,103.3,1750.5,3345.5,small_spike,Fluvo-aquic soils,loam,18.2,44.4,187,7.6,180,150,120,7004
554,W-NCP,WNCP0554,2009,7.2,12.7,2.8,2023.3,772.8,103.3,1743,3331.9,small_spike,Fluvo-aquic soils,loam,12.1,20,150,7.9,150,150,90,5528
555,W-NCP,WNCP0555,2009,7.1,12.7,2.8,2006.4,765.9,103.3,1738.3,3321.8,small_spike,Fluvo-aquic soils,sandy loam,14,24.3,118,7.9,180,150,120,6452
556,W-NCP,WNCP0556,2009,7.2,12.7,2.8,2004.7,774.2,103.3,1735.1,3321.3,small_spike,Fluvo-aquic soils,loam,23.2,45.8,200,7.5,225,150,150,7950
557,W-NCP,WNCP0557,2009,7,12.5,2.6,1940.8,740.3,103.3,1704.4,3264.2,small_spike,Fluvo-aquic soils,sandy loam,14.5,36.1,167,7.8,225,150,150,8237
558,W-NCP,WNCP0558,2009,7.1,12.6,2.7,1972,761.5,103.3,1716.6,3290.9,small_spike,Fluvo-aquic soils,sandy loam,12.2,25.6,128,7.7,225,150,150,7991
559,W-NCP,WNCP0559,2009,6.8,12.3,2.5,1879.2,708.7,103.3,1673.2,3206.6,small_spike,Fluvo-aquic soils,loam,11.3,23.1,110,7.9,150,150,90,4508
560,W-NCP,WNCP0560,2009,7,12.5,2.7,1940.1,759.6,103.3,1689.1,3251.8,small_spike,Fluvo-aquic soils,loam,12.8,25,114,7.8,180,150,120,7119
561,W-NCP,WNCP0561,2009,6.9,12.3,2.5,1882,721.5,103.3,1672.2,3210.2,small_spike,Fluvo-aquic soils,loam,10.8,40.2,112,8,150,150,90,5928
562,W-NCP,WNCP0562,2006,9.4,15.4,4.6,2420.2,903.2,104.9,1567,3087.1,small_spike,Fluvo-aquic soils,loam,14.1,28.7,120,8.1,225,150,150,5873
563,W-NCP,WNCP0563,2006,9.6,15.6,4.8,2506.3,949.3,104.9,1596.9,3143.2,small_spike,Fluvo-aquic soils,loam,18.6,26.2,140,8.1,225,150,150,7230
564,W-NCP,WNCP0564,2007,8.2,14,3.5,2199.9,722.5,148.6,1723.7,3273,small_spike,Fluvo-aquic soils,loam,14.7,29.1,130,8.4,225,150,150,6023
565,W-NCP,WNCP0565,2007,8.3,14.1,3.7,2251.5,744.1,187.1,1723.7,3287,small_spike,Fluvo-aquic soils,loam,17.5,50.6,170,8.1,225,150,150,8093
566,W-NCP,WNCP0566,2008,8.7,14.9,3.6,2270.7,840.7,210.9,1809.4,3346.2,small_spike,Fluvo-aquic soils,loam,15,29.6,130,8.2,225,150,150,6305
567,W-NCP,WNCP0567,2008,8.7,14.8,3.6,2256.9,836.9,210.9,1800.4,3331,small_spike,Fluvo-aquic soils,loam,18.1,50.7,180,8.1,225,150,150,7941
568,W-NCP,WNCP0568,2009,7.5,13,2.9,2189.7,874.5,133.8,1787.3,3458.6,small_spike,Fluvo-aquic soils,loam,14.6,29.4,120,8.1,225,150,150,6123
569,W-NCP,WNCP0569,2009,7.5,12.9,2.9,2174.4,869.2,133.8,1779.6,3444.8,small_spike,Fluvo-aquic soils,loam,17.9,50.9,170,8.1,225,150,150,7788
570,W-NCP,WNCP0570,2007,8.3,14.3,3.3,2254.3,749.9,205.4,1671.3,3236.2,small_spike,Fluvo-aquic soils,loam,17.3,40.4,170,7.5,225,150,150,7514
571,W-NCP,WNCP0571,2007,7.6,13.4,2.9,2016.6,630.5,122.4,1691.7,3131.6,small_spike,Fluvo-aquic soils,loam,13.5,27.8,100,7.8,225,150,150,8039
572,W-NCP,WNCP0572,2007,8.3,14.3,3.3,2254.3,749.9,205.4,1671.3,3236.2,small_spike,Fluvo-aquic soils,loam,15.2,15.8,120,7.6,225,150,120,6723
573,W-NCP,WNCP0573,2007,7.6,13.4,2.9,2016.6,630.5,122.4,1691.7,3131.6,small_spike,Fluvo-aquic soils,loam,15.1,11.9,110,7.5,225,150,120,6768
574,W-NCP,WNCP0574,2007,7.9,13.9,2.9,2097.1,662.7,180.1,1609.4,3089.4,small_spike,Fluvo-aquic soils,loamy sand,12,10,100,7.8,180,150,90,6830
575,W-NCP,WNCP0575,2007,7.6,13.4,2.9,2016.6,630.5,122.4,1691.7,3131.6,small_spike,Fluvo-aquic soils,loam,8.2,9.3,120,7.9,180,150,90,6474
576,W-NCP,WNCP0576,2008,8.9,15.4,3.4,2376,890.5,147.9,1881.3,3477.5,small_spike,Fluvo-aquic soils,loam,17.3,40.4,170,7.5,225,150,150,7706
577,W-NCP,WNCP0577,2008,8.8,15.4,3.3,2352.2,876.7,147.9,1868,3449.1,small_spike,Fluvo-aquic soils,sandy loam,14.5,26.5,120,7.8,225,150,150,8021
578,W-NCP,WNCP0578,2008,8.9,15.4,3.4,2363.2,887.7,147.9,1871.3,3460.6,small_spike,Fluvo-aquic soils,loam,13.5,27.8,100,7.8,225,150,150,8639
579,W-NCP,WNCP0579,2008,8.8,15.4,3.3,2339.4,873.9,147.9,1858,3432.2,small_spike,Fluvo-aquic soils,loam,15.2,15.8,120,7.6,225,150,120,6785
580,W-NCP,WNCP0580,2008,8.9,15.4,3.4,2363.2,887.7,147.9,1871.3,3460.6,small_spike,Fluvo-aquic soils,loam,15.1,11.9,110,7.5,225,150,120,6780
581,W-NCP,WNCP0581,2008,8.8,15.3,3.3,2352.6,867.1,166.5,1854.7,3430,small_spike,Fluvo-aquic soils,loamy sand,12,10,100,7.8,180,150,90,6933
582,W-NCP,WNCP0582,2008,8.9,15.4,3.4,2363.2,887.7,147.9,1871.3,3460.6,small_spike,Fluvo-aquic soils,loam,8.2,9.3,120,7.9,180,150,90,6473
583,W-NCP,WNCP0583,2008,8.9,15.4,3.4,2363.2,887.7,147.9,1871.3,3460.6,small_spike,Fluvo-aquic soils,loam,9.8,7.3,120,7.9,180,150,90,6431
584,W-NCP,WNCP0584,2009,6.7,12.4,1.8,1980.5,728.7,115.2,1676.2,3232.1,small_spike,Fluvo-aquic soils,loam,17.3,40.4,170,7.5,225,150,150,7514
585,W-NCP,WNCP0585,2009,6,11.8,1.2,1761.7,609.9,114.5,1590.9,3040.4,small_spike,Fluvo-aquic soils,loam,13.5,27.8,100,7.8,225,150,150,8039
586,W-NCP,WNCP0586,2009,6.7,12.4,1.8,1980.5,728.7,115.2,1676.2,3232.1,small_spike,Fluvo-aquic soils,loam,15.2,15.8,120,7.6,225,150,120,6723
587,W-NCP,WNCP0587,2009,6,11.8,1.2,1761.7,609.9,114.5,1590.9,3040.4,small_spike,Fluvo-aquic soils,loam,8.2,9.3,120,7.9,180,150,90,6474
588,W-NCP,WNCP0588,2006,9.2,15.3,4.3,2429.6,924.3,125.3,1574.1,3123.6,small_spike,Fluvo-aquic soils,loam,14.7,15.6,130,8,225,150,150,6345
589,W-NCP,WNCP0589,2006,8.4,14.5,3.5,2110.8,745.5,124.4,1471.7,2901.4,small_spike,Fluvo-aquic soils,loam,12.7,12.6,135,8,225,150,150,6300
590,W-NCP,WNCP0590,2006,9,15.2,4.1,2358.9,893.6,124.4,1553.3,3085.5,small_spike,Fluvo-aquic soils,loam,12.5,15.6,130,8.1,225,150,150,5700
591,W-NCP,WNCP0591,2006,9,15.2,4.1,2367,891.7,125.3,1553,3083.8,small_spike,Fluvo-aquic soils,loam,12.9,14.5,127,8.2,180,150,120,5415
592,W-NCP,WNCP0592,2006,8.9,15,4,2312.9,857.6,125.3,1544.4,3055.3,small_spike,Fluvo-aquic soils,loam,10.3,9.7,110,8.2,180,150,120,5250
593,W-NCP,WNCP0593,2006,8.8,15,3.9,2284.1,838.8,125.3,1533.6,3030.9,small_spike,Fluvo-aquic soils,loam,12.1,11.2,120,8.1,180,150,120,4275
594,W-NCP,WNCP0594,2006,8.9,15,4,2312.9,857.6,125.3,1544.4,3055.3,small_spike,Fluvo-aquic soils,loam,12.5,10.5,126,8.2,180,150,120,5625
595,W-NCP,WNCP0595,2007,8.3,14.2,3.5,2141.6,725.5,170.3,1578.3,3081.5,small_spike,Fluvo-aquic soils,loam,17.6,20,145,7.8,225,150,150,6870
596,W-NCP,WNCP0596,2007,8.2,14,3.6,2186,709.9,212.7,1552.6,3050.1,small_spike,Fluvo-aquic soils,loam,18.7,24.5,135,8.1,180,150,150,6915
597,W-NCP,WNCP0597,2007,8.5,14.3,3.8,2266.5,760.4,197.1,1594.4,3141,small_spike,Fluvo-aquic soils,loam,10.7,14.6,110,7.9,180,150,120,6525
598,W-NCP,WNCP0598,2007,8.3,14.1,3.6,2199.4,723.3,179.8,1573.3,3088.3,small_spike,Fluvo-aquic soils,loam,14.7,15.6,130,7.9,180,150,120,6750
599,W-NCP,WNCP0599,2007,8.4,14.2,3.7,2233.1,747,172.8,1594.4,3131.8,small_spike,Fluvo-aquic soils,loam,11,10.2,105,8.1,180,150,120,5670
600,W-NCP,WNCP0600,2007,8.6,14.4,3.9,2288.7,782.6,195.3,1602.4,3163.1,small_spike,Fluvo-aquic soils,loam,9.7,12.6,102,8.1,180,150,120,5655
601,W-NCP,WNCP0601,2007,8.2,14.1,3.5,2167.8,711.7,172.1,1571.1,3076.5,small_spike,Fluvo-aquic soils,loam,12.1,15.6,108,8,180,150,120,6300
602,W-NCP,WNCP0602,2007,8.4,14.2,3.7,2218.1,742,172.1,1592.2,3124.6,small_spike,Fluvo-aquic soils,loam,11,9.2,125,8.1,180,150,120,5790
603,W-NCP,WNCP0603,2007,8.2,14.1,3.5,2167.8,711.7,172.1,1571.1,3076.5,small_spike,Fluvo-aquic soils,loam,12.5,17.8,115,8.1,180,150,120,6120
604,W-NCP,WNCP0604,2008,8.2,15,2.4,2199.8,786.2,112.5,1859.8,3413,small_spike,Fluvo-aquic soils,loam,15.7,25,130,8.2,180,60,120,6750
605,W-NCP,WNCP0605,2008,8,14.8,2.3,2120.6,747,112.5,1815.9,3327.5,small_spike,Fluvo-aquic soils,loamy sand,15.3,22.9,126,8.1,225,60,150,8400
606,W-NCP,WNCP0606,2008,8.2,15,2.4,2199.8,786.2,112.5,1859.8,3413,small_spike,Fluvo-aquic soils,loam,16.3,27.8,135,8.4,225,60,150,6750
607,W-NCP,WNCP0607,2008,8.2,15,2.4,2199.8,786.2,112.5,1859.8,3413,small_spike,Fluvo-aquic soils,loam,17.4,33,145,8.3,225,60,150,8280
608,W-NCP,WNCP0608,2008,8.3,15.1,2.5,2244.9,801.3,112.5,1876.1,3446.2,small_spike,Fluvo-aquic soils,loam,15.7,25,130,8.2,180,60,120,6044
609,W-NCP,WNCP0609,2008,8.2,15,2.4,2171,777.4,112.5,1841,3381.9,small_spike,Fluvo-aquic soils,loam,16.2,26.6,132,8.2,135,60,90,7230
610,W-NCP,WNCP0610,2007,7.7,14,2.1,2062.1,685.7,196.7,1663.1,3173.5,small_spike,Fluvo-aquic soils,loam,9.2,7.3,56,7.7,180,150,120,6941
611,W-NCP,WNCP0611,2007,7.7,14,2.1,2062.1,685.7,196.7,1663.1,3173.5,small_spike,Fluvo-aquic soils,loam,10.2,13.5,85,7.7,180,150,120,7184
612,W-NCP,WNCP0612,2007,7.5,13.8,1.9,1992.3,645.9,196.7,1631.7,3101.8,small_spike,Fluvo-aquic soils,loam,11.2,7.5,56,7.6,180,150,120,7071
613,W-NCP,WNCP0613,2007,7.6,13.9,2.1,2038.1,671.7,196.7,1650.6,3146.4,small_spike,Fluvo-aquic soils,loam,10.8,13.3,98,7.4,180,150,120,8013
614,W-NCP,WNCP0614,2007,7.6,13.9,2.1,2038.1,671.7,196.7,1650.6,3146.4,small_spike,Fluvo-aquic soils,loam,12.5,19.9,118,7.7,225,150,150,8640
615,W-NCP,WNCP0615,2007,7.5,13.8,1.9,1978.7,642.3,196.7,1625.8,3090.5,small_spike,Fluvo-aquic soils,loam,10.2,12.3,101,7.4,180,150,120,7281
616,W-NCP,WNCP0616,2007,7.9,14.1,2.3,2098.4,722,196.8,1652.5,3174.4,small_spike,Fluvo-aquic soils,loam,9.8,7.9,50,7.7,180,150,120,6963
617,W-NCP,WNCP0617,2007,7.9,14.1,2.3,2098.4,722,196.8,1652.5,3174.4,small_spike,Fluvo-aquic soils,loam,13.6,18.9,108,7.8,225,150,150,8423
618,W-NCP,WNCP0618,2007,7.6,13.9,2,2023.1,676.7,196.7,1642.9,3136.8,small_spike,Fluvo-aquic soils,loam,13.2,17.5,139,7.5,225,150,150,8856
619,W-NCP,WNCP0619,2008,8,15.1,2,2135,770,91.2,1766.9,3255.3,small_spike,Fluvo-aquic soils,loam,11.5,21.9,128,7.8,225,150,150,6743
620,W-NCP,WNCP0620,2008,8,15.1,2.1,2156.7,781.7,134.9,1767.1,3263.1,small_spike,Fluvo-aquic soils,loam,9.1,13.9,89,7.8,180,150,120,5882
621,W-NCP,WNCP0621,2008,7.8,14.9,1.8,2053.4,728.4,83.4,1734.5,3180.7,small_spike,Fluvo-aquic soils,loam,8.8,8.8,66,7.7,225,150,150,4793
622,W-NCP,WNCP0622,2008,8.4,15.5,2.4,2293.3,868.3,143.1,1830.4,3406,small_spike,Fluvo-aquic soils,loam,8.8,9.4,66,7.7,180,150,120,5364
623,W-NCP,WNCP0623,2008,8,15.1,2,2143.5,778.5,134.9,1758.1,3247.6,small_spike,Fluvo-aquic soils,loam,9.8,14.9,102,7.7,180,150,120,5852
624,W-NCP,WNCP0624,2008,8,15.1,2.1,2156.7,781.7,134.9,1767.1,3263.1,small_spike,Fluvo-aquic soils,loam,9.8,17.9,124,7.6,225,150,150,7014
625,W-NCP,WNCP0625,2008,8,15.1,2,2143.5,778.5,134.9,1758.1,3247.6,small_spike,Fluvo-aquic soils,loam,9.1,14.5,77,7.8,225,150,150,7443
626,W-NCP,WNCP0626,2008,8.3,15.4,2.3,2236.2,851.2,143.1,1805.8,3359,small_spike,Fluvo-aquic soils,loam,7.8,7.8,50,7.8,180,150,120,4818
627,W-NCP,WNCP0627,2008,8,15.1,2,2143.5,778.5,134.9,1758.1,3247.6,small_spike,Fluvo-aquic soils,loam,8.7,14.5,98,7.6,180,150,120,5535
628,W-NCP,WNCP0628,2009,5.7,11.5,0.7,1648.2,606.5,127,1553.1,2977.7,small_spike,Fluvo-aquic soils,loam,11.9,14.5,87,8,180,150,120,6506
629,W-NCP,WNCP0629,2009,6.1,12,0.9,1815.1,653.4,127,1648.4,3138.4,small_spike,Fluvo-aquic soils,loam,9.8,14.3,65,7.7,180,150,120,6284
630,W-NCP,WNCP0630,2009,6.2,12.2,1.1,1870.9,679.2,127,1669.5,3184.4,small_spike,Fluvo-aquic soils,loam,10.9,21.9,96,7.8,180,150,120,5492
631,W-NCP,WNCP0631,2009,6.1,12.1,1,1829.6,657.9,127,1653.9,3149.5,small_spike,Fluvo-aquic soils,loam,10.9,15.6,109,8,180,150,120,6642
632,W-NCP,WNCP0632,2009,6.5,12.5,1.3,1947.5,745.8,128,1694.1,3249.3,small_spike,Fluvo-aquic soils,loam,7.9,10,45,7.9,180,150,120,4920
633,W-NCP,WNCP0633,2009,5.9,11.8,0.8,1737.2,635.5,127,1608.9,3073.7,small_spike,Fluvo-aquic soils,loam,13.3,12.2,85,7.6,180,150,120,4970
634,W-NCP,WNCP0634,2009,6,12,0.9,1786.1,644.4,127,1640.3,3119.9,small_spike,Fluvo-aquic soils,loam,14.9,22.4,112,8,225,150,150,6545
635,W-NCP,WNCP0635,2009,6,11.9,0.9,1768.7,647,127,1626.2,3102.2,small_spike,Fluvo-aquic soils,loam,11,20.1,113,7.8,225,150,150,7205
636,W-NCP,WNCP0636,2009,6.1,12,0.9,1815.1,653.4,127,1648.4,3138.4,small_spike,Fluvo-aquic soils,loam,11.9,16.9,71,7.9,180,150,120,4592
637,W-NCP,WNCP0637,2009,6.1,12,0.9,1815.1,653.4,127,1648.4,3138.4,small_spike,Fluvo-aquic soils,loam,15.2,21.4,120,7.9,225,150,150,6285
638,W-NCP,WNCP0638,2005,7.5,13.6,2.6,2247.5,776.6,95,1631.6,3116.8,small_spike,Fluvo-aquic soils,loamy sand,18.3,13.5,41,7.3,180,150,120,5343
639,W-NCP,WNCP0639,2005,7.3,13.3,2.4,2156.7,735.8,95,1591.5,3044.4,small_spike,Fluvo-aquic soils,loam,16.5,11.6,41,7.5,180,150,120,4913
640,W-NCP,WNCP0640,2005,7.5,13.5,2.7,2257.1,776.2,102.2,1614,3087.7,small_spike,Fluvo-aquic soils,loam,21.6,12.3,62,7.4,180,150,120,5972
641,W-NCP,WNCP0641,2005,7.3,13.3,2.4,2150.4,729.5,95,1591.4,3038.1,small_spike,Fluvo-aquic soils,loamy sand,18.4,11.5,46,7.5,180,150,120,5534
642,W-NCP,WNCP0642,2005,7.4,13.4,2.5,2184.8,743.9,95,1609.3,3069.3,small_spike,Fluvo-aquic soils,loamy sand,25.3,16.3,85,7.5,180,150,120,5577
643,W-NCP,WNCP0643,2005,7.4,13.5,2.5,2191.9,761,95,1609.7,3084.7,small_spike,Fluvo-aquic soils,loam,25.1,16.3,125,7.5,180,150,120,5756
644,W-NCP,WNCP0644,2005,7.5,13.5,2.6,2219.4,768.5,95,1623.5,3104.3,small_spike,Fluvo-aquic soils,loam,29.1,7.9,47,7.6,180,150,120,5238
645,W-NCP,WNCP0645,2005,7.5,13.6,2.6,2247.5,776.6,95,1631.6,3116.8,small_spike,Fluvo-aquic soils,loam,18.9,13.8,40,7.4,180,150,120,5343
646,W-NCP,WNCP0646,2006,8.2,14.3,3.5,2260,838.1,158.5,1593.7,3108.4,small_spike,Fluvo-aquic soils,loam,16.3,12,40,7.5,180,150,120,4424
647,W-NCP,WNCP0647,2006,8.6,14.8,3.8,2441.1,919.2,161.8,1675.5,3239,small_spike,Fluvo-aquic soils,loam,21.3,12.5,50,7.5,180,150,120,5196
648,W-NCP,WNCP0648,2006,8,14.1,3.3,2188.3,786.4,161.8,1575.1,3052.2,small_spike,Fluvo-aquic soils,loamy sand,9.4,11.9,45,7.4,180,150,120,5042
649,W-NCP,WNCP0649,2006,8.2,14.3,3.5,2254.9,833,157.4,1599.1,3111.5,small_spike,Fluvo-aquic soils,loamy sand,24.8,14.9,81,7.4,180,150,120,5027
650,W-NCP,WNCP0650,2006,8,14.1,3.3,2188.3,786.4,161.8,1575.1,3052.2,small_spike,Fluvo-aquic soils,loam,28.8,7.8,49,7.6,180,150,120,4602
651,W-NCP,WNCP0651,2006,8.3,14.4,3.6,2277.8,845.9,158.5,1599.1,3119.1,small_spike,Fluvo-aquic soils,loam,10,19.8,114,7.5,180,150,120,5183
652,W-NCP,WNCP0652,2006,8,14.1,3.3,2188.3,786.4,161.8,1575.1,3052.2,small_spike,Fluvo-aquic soils,loam,18.4,16,44,7.4,180,150,120,4691
653,W-NCP,WNCP0653,2007,7.7,13.6,3.1,2236,722.4,193.6,1674.7,3178.6,small_spike,Fluvo-aquic soils,loam,21.6,12.5,93,7.4,180,150,120,4884
654,W-NCP,WNCP0654,2007,7.7,13.6,2.9,2164.9,721.3,132.6,1654.6,3151.4,small_spike,Fluvo-aquic soils,loam,16.5,12.5,87,7.4,180,150,120,4506
655,W-NCP,WNCP0655,2007,7.6,13.5,2.9,2150.3,696.7,132.6,1650.3,3139.1,small_spike,Fluvo-aquic soils,loamy sand,10.3,12.2,96,7.3,180,150,120,4308
656,W-NCP,WNCP0656,2007,7.6,13.5,2.9,2150.3,706.7,132.6,1649.7,3140,small_spike,Fluvo-aquic soils,loamy sand,25,14.9,110,7.5,180,150,120,4970
657,W-NCP,WNCP0657,2007,7.6,13.5,2.9,2150.3,696.7,132.6,1650.3,3139.1,small_spike,Fluvo-aquic soils,loam,28.8,8.3,113,7.4,180,150,120,4868
658,W-NCP,WNCP0658,2007,7.7,13.6,3,2177.8,724.2,132.6,1656.1,3157.5,small_spike,Fluvo-aquic soils,loam,10.1,20.3,118,7.3,180,150,120,4881
659,W-NCP,WNCP0659,2007,7.6,13.5,2.9,2150.3,696.7,132.6,1650.3,3139.1,small_spike,Fluvo-aquic soils,loam,18.6,16.8,103,7.4,180,150,120,4863
660,W-NCP,WNCP0660,2008,8.3,14.4,3.3,2419.4,901.5,256.1,1915.8,3504.8,small_spike,Fluvo-aquic soils,loam,21.1,11.9,112,7.2,180,150,120,5321
661,W-NCP,WNCP0661,2008,8.2,14.4,3.3,2380.8,892.9,263.6,1884,3452.8,small_spike,Fluvo-aquic soils,loam,21.5,12.5,97,7.2,180,150,120,5325
662,W-NCP,WNCP0662,2008,8,14.2,3,2260.3,842.4,240.3,1850.3,3376,small_spike,Fluvo-aquic soils,loam,16.5,12.5,91,7.4,180,150,120,4527
663,W-NCP,WNCP0663,2008,8.3,14.4,3.3,2419.4,901.5,256.1,1915.8,3504.8,small_spike,Fluvo-aquic soils,loam,21.5,12.7,105,7.2,180,150,120,5201
664,W-NCP,WNCP0664,2008,8.1,14.2,3.1,2290,862.1,247.8,1839.6,3373.8,small_spike,Fluvo-aquic soils,loamy sand,10.2,12.2,97,7.3,180,150,120,4487
665,W-NCP,WNCP0665,2008,8.1,14.2,3.1,2283.8,865.9,247.8,1820.6,3349.9,small_spike,Fluvo-aquic soils,loam,24.1,14.8,111,7.3,180,150,120,5021
666,W-NCP,WNCP0666,2008,8.1,14.2,3.1,2276.7,858.8,247.8,1830.2,3358.1,small_spike,Fluvo-aquic soils,loamy sand,24.9,14.8,112,7.3,180,150,120,5010
667,W-NCP,WNCP0667,2008,8.1,14.3,3.1,2299.9,872,247.8,1830.2,3365.7,small_spike,Fluvo-aquic soils,loam,28.8,8.5,114,7.3,180,150,120,5117
668,W-NCP,WNCP0668,2008,8,14.2,3,2280.3,852.4,247.8,1850.3,3383.6,small_spike,Fluvo-aquic soils,loam,18.5,16.6,111,7.2,180,150,120,5021
669,W-NCP,WNCP0669,2009,6.5,11.8,2,2143.3,814.5,150.3,1726.7,3315.7,small_spike,Fluvo-aquic soils,loam,20.9,11.6,110,7.2,180,150,120,5367
670,W-NCP,WNCP0670,2009,6.4,11.8,2,2128.5,809.7,150.3,1724.4,3314.1,small_spike,Fluvo-aquic soils,loam,21.5,12.6,98,7.2,180,150,120,5529
671,W-NCP,WNCP0671,2009,6.1,11.4,1.7,1999.7,750.9,149.9,1667,3211.2,small_spike,Fluvo-aquic soils,loam,16.5,12.6,95,7.4,180,150,120,4683
672,W-NCP,WNCP0672,2009,6.5,11.8,2,2143.3,814.5,150.3,1726.7,3315.7,small_spike,Fluvo-aquic soils,loam,21.5,12.7,106,7.2,180,150,120,5735
673,W-NCP,WNCP0673,2009,6.3,11.7,1.9,2084.2,795.4,149.9,1706.8,3290.9,small_spike,Fluvo-aquic soils,loamy sand,10.4,12.3,98,7.3,180,150,120,5220
674,W-NCP,WNCP0674,2009,6.1,11.4,1.7,1999.7,750.9,149.9,1667,3211.2,small_spike,Fluvo-aquic soils,loam,24.1,14.6,112,7.3,180,150,120,5423
675,W-NCP,WNCP0675,2009,6.2,11.5,1.7,2009.2,760.4,149.9,1669.1,3220.9,small_spike,Fluvo-aquic soils,loamy sand,24.8,14.8,113,7.3,180,150,120,5534
676,W-NCP,WNCP0676,2009,6.4,11.7,1.9,2090.6,801.8,149.9,1706.8,3297.2,small_spike,Fluvo-aquic soils,loam,28.6,8.5,115,7.3,180,150,120,5444
677,W-NCP,WNCP0677,2009,6.4,11.7,1.9,2090.6,801.8,149.9,1706.8,3297.2,small_spike,Fluvo-aquic soils,loam,18.5,17.2,113,7.2,180,150,120,5010
678,W-NCP,WNCP0678,2009,6.4,11.7,1.9,2107.4,798.6,150.3,1724.4,3309.3,small_spike,Fluvo-aquic soils,loam,31.6,18.7,176,7.5,180,150,120,6260
679,W-NCP,WNCP0679,2006,6.3,12.5,1.1,1709.1,585.9,164.9,1632.2,3013.3,small_spike,Fluvo-aquic soils,loam,16.3,36.2,78,7.2,180,60,75,5400
