Sort,Crop,NO,Year,Cultivar,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
748,ER-SC,ERSC0748,2007,early_maturity,25.7 ,30.8 ,21.7 ,1977.1 ,1207.1 ,294.2 ,404.3 ,1218.93,Paddy soils,,32.3 ,24.5 ,196.0 ,4.9 ,135 ,72 ,68 ,6333 
749,ER-SC,ERSC0749,2009,medium_maturity,25.4 ,30.4 ,21.7 ,2236.4 ,1356.4 ,501.3 ,498.1 ,1451.12,Paddy soils,,28.9 ,33.2 ,145.0 ,5.0 ,135 ,72 ,68 ,7754 
750,ER-SC,ERSC0750,2009,early_maturity,25.3 ,30.2 ,21.7 ,2225.0 ,1345.0 ,540.5 ,486.4 ,1431.54,Paddy soils,,31.2 ,14.6 ,102.0 ,5.9 ,135 ,72 ,68 ,6768 
751,ER-SC,ERSC0751,2008,medium_maturity,25.2 ,30.0 ,21.2 ,2217.3 ,1337.3 ,462.6 ,456.1 ,1381.79,Paddy soils,,32.7 ,4.7 ,93.0 ,5.6 ,135 ,72 ,68 ,6845 
752,ER-SC,ERSC0752,2007,late_maturity,26.0 ,31.2 ,22.1 ,2292.3 ,1412.3 ,313.9 ,488.6 ,1435.24,Paddy soils,,28.5 ,12.9 ,100.0 ,5.9 ,135 ,72 ,68 ,6609 
753,ER-SC,ERSC0753,2010,medium_maturity,24.2 ,28.7 ,21.0 ,1866.5 ,1096.5 ,577.7 ,311.2 ,1066.63,Paddy soils,,22.1 ,19.9 ,125.0 ,4.8 ,135 ,72 ,68 ,7754 
754,ER-SC,ERSC0754,2010,medium_maturity,26.1 ,30.2 ,23.2 ,2084.0 ,1284.0 ,475.1 ,340.1 ,1138.32,Paddy soils,,32.2 ,6.7 ,63.0 ,5.9 ,135 ,72 ,68 ,6467 
755,ER-SC,ERSC0755,2010,medium_maturity,26.2 ,30.3 ,23.3 ,2095.0 ,1295.0 ,480.3 ,342.7 ,1142.63,Paddy soils,,36.2 ,7.5 ,71.0 ,5.3 ,135 ,72 ,68 ,5705 
756,ER-SC,ERSC0756,2009,early_maturity,25.6 ,30.0 ,22.3 ,2024.6 ,1234.6 ,389.0 ,390.7 ,1213.48,Paddy soils,,39.3 ,8.7 ,81.0 ,7.3 ,135 ,72 ,68 ,5516 
757,ER-SC,ERSC0757,2009,early_maturity,25.0 ,29.3 ,21.8 ,1878.0 ,1128.0 ,389.0 ,340.5 ,1101.74,Paddy soils,,56.2 ,19.8 ,47.0 ,5.5 ,135 ,72 ,68 ,6303 
758,ER-SC,ERSC0758,2009,early_maturity,25.1 ,29.4 ,21.9 ,1907.9 ,1147.9 ,389.0 ,347.0 ,1119.65,Paddy soils,,56.4 ,18.3 ,67.0 ,7.8 ,135 ,72 ,68 ,6170 
759,ER-SC,ERSC0759,2010,medium_maturity,24.6 ,28.8 ,21.6 ,1793.4 ,1063.4 ,475.3 ,263.5 ,960.86,Paddy soils,,59.6 ,8.7 ,72.0 ,7.5 ,135 ,72 ,68 ,5328 
760,ER-SC,ERSC0760,2008,medium_maturity,25.5 ,29.9 ,22.5 ,1939.4 ,1179.4 ,389.0 ,341.5 ,1111.09,Paddy soils,,27.1 ,6.9 ,46.0 ,5.8 ,150 ,72 ,68 ,6573 
761,ER-SC,ERSC0761,2008,early_maturity,24.7 ,29.2 ,21.5 ,1632.1 ,972.1 ,298.4 ,277.0 ,931.7,Paddy soils,,26.1 ,3.9 ,37.0 ,5.4 ,128 ,65 ,60 ,5751 
762,ER-SC,ERSC0762,2009,early_maturity,24.6 ,28.9 ,21.4 ,1870.0 ,1110.0 ,423.1 ,327.0 ,1085.89,Paddy soils,,36.7 ,11.8 ,53.0 ,7.8 ,135 ,72 ,68 ,5325 
763,ER-SC,ERSC0763,2009,medium_maturity,24.8 ,29.1 ,21.5 ,2403.8 ,1433.8 ,526.2 ,469.0 ,1463.56,Paddy soils,,14.3 ,13.6 ,163.0 ,6.2 ,135 ,72 ,68 ,7187 
764,ER-SC,ERSC0764,2008,medium_maturity,25.7 ,30.1 ,22.5 ,2521.4 ,1541.4 ,463.9 ,504.0 ,1533.64,Paddy soils,,31.1 ,10.7 ,123.0 ,6.8 ,135 ,72 ,68 ,7046 
765,ER-SC,ERSC0765,2008,medium_maturity,25.1 ,29.5 ,21.9 ,2409.3 ,1449.3 ,467.7 ,475.1 ,1470.4,Paddy soils,,27.5 ,10.8 ,108.0 ,6.5 ,135 ,72 ,68 ,8370 
766,ER-SC,ERSC0766,2009,medium_maturity,24.9 ,29.2 ,21.6 ,2417.2 ,1447.2 ,521.9 ,480.0 ,1482.17,Paddy soils,,33.7 ,19.7 ,237.0 ,6.5 ,135 ,72 ,68 ,8339 
767,ER-SC,ERSC0767,2009,medium_maturity,24.9 ,29.2 ,21.5 ,2312.3 ,1382.3 ,482.2 ,457.1 ,1416.92,Paddy soils,,17.9 ,17.8 ,176.0 ,6.3 ,135 ,72 ,68 ,8420 
768,ER-SC,ERSC0768,2009,medium_maturity,25.2 ,29.5 ,21.8 ,2421.0 ,1461.0 ,482.2 ,486.5 ,1487.39,Paddy soils,,19.6 ,23.4 ,258.0 ,7.7 ,135 ,72 ,68 ,7949 
769,ER-SC,ERSC0769,2008,medium_maturity,26.3 ,31.0 ,23.1 ,2315.3 ,1435.3 ,451.3 ,484.7 ,1432.49,Paddy soils,,37.8 ,5.7 ,57.0 ,5.1 ,195 ,75 ,80 ,6792 
770,ER-SC,ERSC0770,2006,medium_maturity,27.3 ,32.2 ,23.6 ,2430.6 ,1540.6 ,241.8 ,634.8 ,1685.7,Paddy soils,,46.7 ,16.8 ,89.0 ,6.4 ,117 ,57 ,54 ,7691 
771,ER-SC,ERSC0771,2006,medium_maturity,27.2 ,32.1 ,23.5 ,2450.9 ,1550.9 ,242.3 ,638.0 ,1697.89,Paddy soils,,45.5 ,20.5 ,94.0 ,6.9 ,114 ,59 ,56 ,6935 
772,ER-SC,ERSC0772,2006,medium_maturity,26.9 ,31.7 ,23.2 ,2418.0 ,1518.0 ,249.6 ,624.9 ,1675.94,Paddy soils,,47.0 ,18.2 ,60.0 ,6.0 ,102 ,50 ,65 ,6995 
773,ER-SC,ERSC0773,2007,medium_maturity,27.5 ,32.4 ,23.7 ,2446.0 ,1556.0 ,238.9 ,646.0 ,1704.25,Paddy soils,,46.5 ,16.2 ,80.0 ,6.5 ,132 ,61 ,58 ,8501 
774,ER-SC,ERSC0774,2007,medium_maturity,27.4 ,32.3 ,23.7 ,2413.6 ,1533.6 ,238.9 ,634.8 ,1678.75,Paddy soils,,35.3 ,18.8 ,77.0 ,6.4 ,131 ,64 ,62 ,8550 
775,ER-SC,ERSC0775,2007,medium_maturity,27.1 ,31.9 ,23.4 ,2436.4 ,1536.4 ,242.3 ,636.7 ,1695.54,Paddy soils,,47.2 ,15.8 ,93.0 ,6.5 ,133 ,57 ,49 ,7451 
776,ER-SC,ERSC0776,2009,medium_maturity,25.1 ,29.5 ,21.7 ,1986.5 ,1196.5 ,465.5 ,461.5 ,1329.78,Paddy soils,,38.4 ,11.3 ,69.0 ,6.0 ,135 ,72 ,68 ,7425 
777,ER-SC,ERSC0777,2009,early_maturity,25.6 ,29.9 ,22.1 ,2069.8 ,1259.8 ,436.7 ,493.5 ,1396.85,Paddy soils,,42.8 ,10.2 ,65.0 ,6.0 ,135 ,72 ,68 ,8372 
778,ER-SC,ERSC0778,2006,medium_maturity,25.6 ,30.0 ,22.2 ,2149.1 ,1309.1 ,513.1 ,509.3 ,1444.01,Paddy soils,,71.0 ,18.3 ,99.0 ,7.8 ,138 ,72 ,66 ,6765 
779,ER-SC,ERSC0779,2007,early_maturity,25.8 ,30.6 ,22.2 ,2011.9 ,1231.9 ,260.5 ,507.5 ,1397.72,Paddy soils,,51.2 ,15.5 ,92.0 ,6.6 ,150 ,72 ,68 ,6116 
780,ER-SC,ERSC0780,2009,early_maturity,25.5 ,29.8 ,22.1 ,2293.4 ,1393.4 ,648.2 ,514.9 ,1495.96,Paddy soils,,41.2 ,12.8 ,84.0 ,6.6 ,135 ,72 ,68 ,7080 
781,ER-SC,ERSC0781,2006,medium_maturity,25.6 ,29.9 ,22.2 ,2097.2 ,1277.2 ,481.2 ,493.4 ,1403.8,Paddy soils,,31.7 ,11.0 ,89.0 ,6.3 ,138 ,72 ,66 ,6053 
782,ER-SC,ERSC0782,2008,medium_maturity,25.3 ,29.9 ,22.0 ,2152.4 ,1302.4 ,384.5 ,551.0 ,1519.81,Paddy soils,,66.0 ,12.9 ,98.0 ,7.1 ,150 ,72 ,68 ,7343 
783,ER-SC,ERSC0783,2009,early_maturity,25.4 ,29.8 ,22.0 ,2057.0 ,1247.0 ,465.5 ,483.4 ,1380.17,Paddy soils,,32.1 ,2.9 ,68.0 ,5.6 ,135 ,72 ,68 ,7059 
784,ER-SC,ERSC0784,2006,medium_maturity,25.4 ,29.8 ,22.1 ,2035.6 ,1235.6 ,481.2 ,469.2 ,1349.86,Paddy soils,,36.5 ,14.2 ,70.0 ,6.3 ,138 ,72 ,66 ,5876 
785,ER-SC,ERSC0785,2007,medium_maturity,25.7 ,30.4 ,22.2 ,2210.7 ,1350.7 ,276.8 ,566.4 ,1550.94,Paddy soils,,35.6 ,12.9 ,56.0 ,5.1 ,150 ,72 ,68 ,6629 
786,ER-SC,ERSC0786,2006,early_maturity,24.9 ,29.2 ,21.8 ,2091.4 ,1251.4 ,552.2 ,454.8 ,1354.42,Paddy soils,,52.1 ,2.0 ,117.0 ,7.6 ,135 ,72 ,68 ,5370 
787,ER-SC,ERSC0787,2006,early_maturity,24.9 ,29.2 ,21.8 ,2140.5 ,1280.5 ,579.6 ,467.4 ,1389.16,Paddy soils,,31.3 ,10.1 ,32.0 ,6.4 ,135 ,72 ,68 ,5636 
788,ER-SC,ERSC0788,2006,early_maturity,24.8 ,29.2 ,21.7 ,2061.5 ,1231.5 ,552.2 ,442.8 ,1327.59,Paddy soils,,42.5 ,6.7 ,53.0 ,6.6 ,135 ,72 ,68 ,6069 
789,ER-SC,ERSC0789,2009,early_maturity,24.0 ,28.5 ,20.5 ,2041.1 ,1191.1 ,568.7 ,475.7 ,1394.82,Paddy soils,,43.2 ,7.5 ,97.0 ,5.7 ,135 ,72 ,68 ,7041 
790,ER-SC,ERSC0790,2010,late_maturity,23.1 ,27.3 ,20.0 ,2236.2 ,1266.2 ,658.9 ,373.2 ,1310.06,Paddy soils,,39.2 ,61.7 ,69.0 ,5.3 ,203 ,50 ,100 ,8288 
791,ER-SC,ERSC0791,2009,early_maturity,24.1 ,28.7 ,20.5 ,2218.1 ,1298.1 ,589.2 ,522.5 ,1520.34,Paddy soils,,40.0 ,4.0 ,49.0 ,5.7 ,135 ,72 ,68 ,6333 
792,ER-SC,ERSC0792,2009,medium_maturity,24.1 ,28.7 ,20.6 ,2172.0 ,1272.0 ,589.2 ,501.1 ,1471.74,Paddy soils,,33.9 ,3.2 ,73.0 ,7.0 ,135 ,72 ,68 ,6041 
793,ER-SC,ERSC0793,2010,medium_maturity,22.4 ,26.6 ,19.4 ,2375.3 ,1322.8 ,701.2 ,398.5 ,1412.3,Paddy soils,,39.1 ,6.3 ,58.0 ,6.2 ,203 ,50 ,100 ,8537 
794,ER-SC,ERSC0794,2010,late_maturity,22.5 ,26.7 ,19.4 ,2312.5 ,1290.0 ,697.3 ,392.1 ,1381.45,Paddy soils,,38.3 ,6.2 ,33.0 ,5.3 ,203 ,50 ,100 ,7793 
795,ER-SC,ERSC0795,2010,late_maturity,23.1 ,27.4 ,20.0 ,2425.4 ,1378.0 ,687.0 ,433.0 ,1464.07,Paddy soils,,30.2 ,8.4 ,25.0 ,6.0 ,203 ,50 ,100 ,9386 
796,ER-SC,ERSC0796,2007,early_maturity,22.9 ,28.1 ,19.0 ,2240.5 ,1262.7 ,421.7 ,528.0 ,1556.85,Paddy soils,,32.6 ,18.2 ,87.0 ,6.1 ,135 ,72 ,68 ,7001 
797,ER-SC,ERSC0797,2007,late_maturity,22.9 ,28.1 ,19.0 ,2240.5 ,1262.7 ,421.7 ,528.0 ,1556.85,Paddy soils,,24.5 ,12.5 ,46.0 ,5.6 ,135 ,72 ,68 ,6461 
798,ER-SC,ERSC0798,2009,medium_maturity,24.5 ,29.3 ,21.1 ,2084.4 ,1234.4 ,360.3 ,444.0 ,1343.17,Paddy soils,,44.9 ,8.2 ,62.0 ,6.8 ,135 ,72 ,68 ,8205 
799,ER-SC,ERSC0799,2008,medium_maturity,25.6 ,30.2 ,22.1 ,2223.3 ,1353.3 ,351.7 ,487.9 ,1431.05,Paddy soils,,28.9 ,4.8 ,87.0 ,5.7 ,135 ,72 ,68 ,5868 
800,ER-SC,ERSC0800,2008,medium_maturity,25.6 ,30.4 ,22.1 ,2280.8 ,1390.8 ,351.7 ,506.1 ,1475.06,Paddy soils,,45.1 ,9.9 ,69.0 ,5.9 ,135 ,72 ,68 ,6639 
801,ER-SC,ERSC0801,2009,medium_maturity,24.0 ,28.9 ,20.5 ,2232.0 ,1302.0 ,412.7 ,462.7 ,1426.66,Paddy soils,,44.8 ,8.3 ,99.0 ,5.4 ,135 ,72 ,68 ,7965 
802,ER-SC,ERSC0802,2006,early_maturity,25.0 ,29.5 ,21.6 ,2077.3 ,1247.3 ,619.0 ,439.0 ,1321.69,Paddy soils,,30.4 ,16.9 ,83.0 ,5.4 ,135 ,72 ,68 ,7712 
803,ER-SC,ERSC0803,2005,early_maturity,25.2 ,29.4 ,22.0 ,2192.4 ,1322.4 ,709.8 ,452.8 ,1371.5,Paddy soils,,31.5 ,14.4 ,88.0 ,5.8 ,135 ,72 ,68 ,7970 
804,ER-SC,ERSC0804,2007,early_maturity,25.2 ,29.4 ,22.0 ,2192.4 ,1322.4 ,709.8 ,452.8 ,1371.5,Paddy soils,,30.7 ,15.0 ,79.0 ,5.7 ,135 ,72 ,68 ,7548 
805,ER-SC,ERSC0805,2005,early_maturity,25.2 ,29.4 ,22.0 ,2192.4 ,1322.4 ,709.8 ,452.8 ,1371.5,Paddy soils,,30.5 ,14.7 ,76.0 ,5.7 ,135 ,72 ,68 ,7143 
806,ER-SC,ERSC0806,2006,early_maturity,25.0 ,29.5 ,21.6 ,2178.9 ,1308.9 ,620.8 ,452.0 ,1371.47,Paddy soils,,46.4 ,13.5 ,68.0 ,5.9 ,135 ,72 ,68 ,7251 
807,ER-SC,ERSC0807,2007,early_maturity,25.4 ,30.3 ,21.8 ,2131.4 ,1291.4 ,317.6 ,506.1 ,1438.56,Paddy soils,,32.6 ,18.2 ,87.0 ,6.1 ,135 ,72 ,68 ,8129 
808,ER-SC,ERSC0808,2007,early_maturity,25.2 ,30.1 ,21.7 ,2192.8 ,1322.8 ,335.6 ,518.1 ,1479.24,Paddy soils,,32.6 ,15.6 ,85.0 ,5.9 ,135 ,72 ,68 ,7191 
809,ER-SC,ERSC0809,2008,early_maturity,24.2 ,28.8 ,20.8 ,1841.7 ,1081.7 ,295.8 ,458.2 ,1302.63,Paddy soils,,31.8 ,18.6 ,68.0 ,6.3 ,135 ,72 ,68 ,7389 
810,ER-SC,ERSC0810,2006,early_maturity,24.8 ,29.3 ,21.4 ,2133.8 ,1273.8 ,619.2 ,449.3 ,1359.5,Paddy soils,,31.6 ,23.4 ,99.0 ,6.1 ,135 ,72 ,68 ,8042 
811,ER-SC,ERSC0811,2006,early_maturity,25.0 ,29.5 ,21.6 ,2178.9 ,1308.9 ,620.8 ,452.0 ,1371.47,Paddy soils,,26.2 ,16.6 ,86.0 ,6.0 ,135 ,72 ,68 ,6768 
812,ER-SC,ERSC0812,2009,medium_maturity,24.2 ,28.8 ,20.8 ,2085.2 ,1225.2 ,485.5 ,519.5 ,1473.87,Paddy soils,,21.3 ,13.5 ,60.0 ,6.0 ,135 ,72 ,68 ,6762 
813,ER-SC,ERSC0813,2009,medium_maturity,24.3 ,28.8 ,20.8 ,2115.4 ,1245.4 ,485.5 ,531.1 ,1500.03,Paddy soils,,26.5 ,9.8 ,75.0 ,5.9 ,135 ,72 ,68 ,6875 
814,ER-SC,ERSC0814,2009,medium_maturity,24.2 ,29.3 ,20.5 ,1982.2 ,1162.2 ,524.4 ,449.0 ,1330.39,Paddy soils,,26.8 ,5.8 ,86.0 ,6.2 ,135 ,72 ,66 ,7440 
815,ER-SC,ERSC0815,2008,medium_maturity,23.9 ,28.8 ,19.7 ,2033.3 ,1183.3 ,386.6 ,501.6 ,1436.41,Paddy soils,,36.6 ,8.2 ,124.0 ,6.4 ,135 ,72 ,66 ,6963 
816,ER-SC,ERSC0816,2007,early_maturity,25.2 ,30.0 ,21.0 ,2089.2 ,1259.2 ,377.2 ,417.2 ,1285.46,Paddy soils,,30.2 ,15.0 ,83.0 ,6.7 ,135 ,72 ,66 ,6845 
817,ER-SC,ERSC0817,2009,early_maturity,24.3 ,29.4 ,20.6 ,2088.4 ,1228.4 ,524.6 ,481.0 ,1411.24,Paddy soils,,45.2 ,10.7 ,24.0 ,5.1 ,135 ,72 ,66 ,9299 
818,ER-SC,ERSC0818,2010,medium_maturity,24.0 ,28.7 ,20.5 ,2040.2 ,1190.2 ,492.8 ,373.9 ,1228.66,Paddy soils,,21.2 ,10.6 ,148.0 ,5.8 ,134 ,72 ,65 ,7296 
819,ER-SC,ERSC0819,2007,early_maturity,25.2 ,30.0 ,21.0 ,2089.2 ,1259.2 ,377.2 ,417.2 ,1285.46,Paddy soils,,26.0 ,16.0 ,122.0 ,6.9 ,135 ,72 ,66 ,7599 
820,ER-SC,ERSC0820,2008,medium_maturity,25.7 ,31.0 ,22.1 ,2291.7 ,1401.7 ,523.4 ,454.0 ,1389.15,Paddy soils,,61.1 ,11.4 ,116.0 ,6.3 ,135 ,72 ,68 ,7980 
821,ER-SC,ERSC0821,2009,medium_maturity,26.5 ,31.8 ,22.5 ,2387.4 ,1487.4 ,502.3 ,472.5 ,1426.57,Paddy soils,,53.5 ,8.0 ,86.0 ,6.3 ,135 ,72 ,68 ,6086 
822,ER-SC,ERSC0822,2008,medium_maturity,27.2 ,32.4 ,23.5 ,2449.3 ,1549.3 ,518.6 ,506.2 ,1478.71,Paddy soils,,53.6 ,9.2 ,86.0 ,5.3 ,165 ,75 ,75 ,9803 
823,ER-SC,ERSC0823,2008,medium_maturity,25.4 ,30.6 ,21.7 ,2206.2 ,1336.2 ,534.4 ,422.3 ,1322.55,Paddy soils,,46.5 ,15.7 ,156.0 ,5.8 ,135 ,72 ,68 ,7859 
824,ER-SC,ERSC0824,2009,medium_maturity,26.1 ,31.4 ,22.0 ,2059.1 ,1269.1 ,490.9 ,404.8 ,1237.32,Paddy soils,,14.6 ,14.9 ,27.0 ,5.6 ,135 ,72 ,68 ,6320 
825,ER-SC,ERSC0825,2008,medium_maturity,25.7 ,30.6 ,22.3 ,2159.6 ,1319.6 ,473.1 ,413.0 ,1286.08,Paddy soils,,37.1 ,11.8 ,83.0 ,5.1 ,135 ,72 ,68 ,5517 
826,ER-SC,ERSC0826,2010,medium_maturity,26.2 ,30.7 ,23.0 ,2203.5 ,1363.5 ,674.0 ,385.2 ,1240.72,Paddy soils,,30.8 ,6.0 ,72.0 ,5.7 ,180 ,57 ,54 ,5444 
827,ER-SC,ERSC0827,2008,medium_maturity,26.3 ,31.2 ,22.7 ,2258.0 ,1398.0 ,469.6 ,461.5 ,1380.41,Paddy soils,,51.4 ,3.3 ,24.0 ,6.4 ,135 ,72 ,68 ,6065 
828,ER-SC,ERSC0828,2008,medium_maturity,26.1 ,31.0 ,22.6 ,2248.2 ,1388.2 ,469.6 ,448.6 ,1359.16,Paddy soils,,41.1 ,18.3 ,57.0 ,5.6 ,120 ,72 ,68 ,5682 
829,ER-SC,ERSC0829,2009,medium_maturity,25.8 ,30.6 ,22.2 ,2090.3 ,1280.3 ,541.4 ,436.0 ,1302.14,Paddy soils,,54.8 ,3.7 ,56.0 ,5.9 ,162 ,57 ,54 ,6801 
830,ER-SC,ERSC0830,2009,medium_maturity,26.0 ,30.8 ,22.3 ,2235.0 ,1375.0 ,541.4 ,481.1 ,1411.87,Paddy soils,,64.7 ,3.9 ,56.0 ,5.8 ,162 ,57 ,54 ,7020 
831,ER-SC,ERSC0831,2009,medium_maturity,25.8 ,30.6 ,22.2 ,2090.3 ,1280.3 ,541.4 ,436.0 ,1302.14,Paddy soils,,65.0 ,12.6 ,66.0 ,7.5 ,162 ,57 ,54 ,5970 
832,ER-SC,ERSC0832,2010,medium_maturity,26.3 ,30.8 ,23.1 ,2129.2 ,1319.2 ,669.4 ,383.5 ,1216.71,Paddy soils,,61.1 ,3.5 ,79.0 ,5.5 ,180 ,57 ,54 ,6120 
833,ER-SC,ERSC0833,2010,medium_maturity,26.2 ,30.8 ,23.0 ,2152.2 ,1332.2 ,674.0 ,383.5 ,1223.79,Paddy soils,,54.1 ,5.1 ,97.0 ,5.5 ,180 ,57 ,54 ,6684 
834,ER-SC,ERSC0834,2008,medium_maturity,25.4 ,30.2 ,22.1 ,2287.6 ,1387.6 ,560.9 ,530.0 ,1519.21,Paddy soils,,47.5 ,35.7 ,209.0 ,5.5 ,135 ,72 ,68 ,8601 
835,ER-SC,ERSC0835,2009,medium_maturity,25.9 ,30.8 ,22.1 ,2412.0 ,1482.0 ,373.8 ,520.1 ,1516.12,Paddy soils,,42.8 ,3.9 ,98.0 ,4.8 ,135 ,72 ,68 ,6188 
836,ER-SC,ERSC0836,2009,medium_maturity,25.9 ,30.8 ,22.1 ,2380.0 ,1460.0 ,373.8 ,512.8 ,1497.01,Paddy soils,,40.2 ,24.5 ,67.0 ,4.9 ,135 ,72 ,68 ,7646 
837,ER-SC,ERSC0837,2009,medium_maturity,26.0 ,30.8 ,22.2 ,2439.6 ,1499.6 ,373.8 ,520.1 ,1523.28,Paddy soils,,43.8 ,20.4 ,118.0 ,4.9 ,135 ,72 ,68 ,7083 
838,ER-SC,ERSC0838,2008,early_maturity,26.0 ,30.8 ,22.7 ,2159.3 ,1329.3 ,514.9 ,503.8 ,1427.87,Paddy soils,,69.9 ,17.5 ,158.0 ,6.1 ,135 ,72 ,68 ,7709 
839,ER-SC,ERSC0839,2009,medium_maturity,25.9 ,30.8 ,22.1 ,2412.0 ,1482.0 ,373.8 ,520.1 ,1516.12,Paddy soils,,41.9 ,4.8 ,75.0 ,5.2 ,135 ,72 ,68 ,7614 
840,ER-SC,ERSC0840,2008,medium_maturity,26.5 ,31.4 ,23.2 ,2309.1 ,1439.1 ,517.1 ,574.2 ,1572.17,Paddy soils,,20.0 ,16.0 ,88.0 ,5.8 ,135 ,72 ,68 ,7883 
841,ER-SC,ERSC0841,2007,medium_maturity,24.1 ,28.8 ,20.5 ,2121.5 ,1241.5 ,520.5 ,549.6 ,1539.41,Paddy soils,,45.9 ,12.4 ,71.0 ,8.0 ,165 ,90 ,90 ,5150 
842,ER-SC,ERSC0842,2007,medium_maturity,23.8 ,28.4 ,20.3 ,1972.4 ,1142.4 ,520.2 ,491.1 ,1407.38,Paddy soils,,59.4 ,14.6 ,96.0 ,8.0 ,165 ,90 ,90 ,4203 
843,ER-SC,ERSC0843,2008,medium_maturity,23.3 ,27.3 ,20.4 ,1953.8 ,1113.8 ,703.5 ,444.1 ,1337.64,Paddy soils,,33.7 ,7.8 ,50.0 ,5.4 ,203 ,108 ,270 ,7001 
844,ER-SC,ERSC0844,2006,medium_maturity,25.6 ,30.1 ,22.5 ,2227.8 ,1357.8 ,997.3 ,397.0 ,1280.86,Paddy soils,,35.5 ,11.7 ,53.0 ,6.1 ,135 ,72 ,68 ,7154 
845,ER-SC,ERSC0845,2007,medium_maturity,27.1 ,32.7 ,23.0 ,2579.1 ,1629.1 ,460.6 ,623.3 ,1710.11,Paddy soils,,63.2 ,9.1 ,64.0 ,6.6 ,135 ,72 ,68 ,6713 
846,ER-SC,ERSC0846,2007,medium_maturity,27.2 ,32.7 ,23.1 ,2558.3 ,1618.3 ,460.6 ,612.0 ,1684.43,Paddy soils,,67.1 ,7.4 ,133.0 ,6.4 ,135 ,72 ,68 ,7337 
847,ER-SC,ERSC0847,2007,medium_maturity,27.3 ,32.8 ,23.3 ,2539.8 ,1609.8 ,482.9 ,598.5 ,1654.99,Paddy soils,,54.2 ,8.5 ,64.0 ,6.4 ,135 ,72 ,68 ,6983 
848,ER-SC,ERSC0848,2008,medium_maturity,25.9 ,30.8 ,22.5 ,2309.0 ,1419.0 ,612.1 ,361.8 ,1237.52,Paddy soils,,42.8 ,38.3 ,40.0 ,6.5 ,135 ,72 ,68 ,6855 
849,ER-SC,ERSC0849,2008,medium_maturity,25.9 ,30.8 ,22.5 ,2309.0 ,1419.0 ,612.1 ,361.8 ,1237.52,Paddy soils,,53.3 ,20.3 ,40.0 ,6.3 ,135 ,72 ,68 ,7020 
850,ER-SC,ERSC0850,2008,medium_maturity,25.9 ,30.8 ,22.5 ,2309.0 ,1419.0 ,612.1 ,361.8 ,1237.52,Paddy soils,,48.1 ,12.9 ,40.0 ,6.2 ,135 ,72 ,68 ,6480 
851,ER-SC,ERSC0851,2009,medium_maturity,25.9 ,30.8 ,22.4 ,2332.2 ,1432.2 ,541.3 ,448.8 ,1387.51,Paddy soils,,63.9 ,12.4 ,100.0 ,6.6 ,135 ,72 ,68 ,7296 
852,ER-SC,ERSC0852,2009,late_maturity,25.9 ,30.8 ,22.4 ,2303.2 ,1413.2 ,540.4 ,441.1 ,1367.75,Paddy soils,,63.9 ,12.4 ,100.0 ,6.6 ,135 ,72 ,68 ,7890 
853,ER-SC,ERSC0853,2006,medium_maturity,25.5 ,29.2 ,22.3 ,2372.0 ,1442.0 ,980.9 ,440.3 ,1394.53,Paddy soils,,23.4 ,25.6 ,173.0 ,6.2 ,165 ,60 ,135 ,8651 
854,ER-SC,ERSC0854,2007,medium_maturity,27.2 ,31.8 ,24.3 ,2260.6 ,1430.6 ,403.2 ,583.6 ,1559.44,Paddy soils,,65.6 ,22.9 ,148.0 ,6.0 ,150 ,60 ,135 ,8421 
855,ER-SC,ERSC0855,2005,medium_maturity,26.6 ,30.8 ,23.3 ,2471.2 ,1541.2 ,655.5 ,563.7 ,1597.85,Paddy soils,,43.6 ,35.7 ,113.0 ,6.3 ,165 ,60 ,135 ,8498 
856,ER-SC,ERSC0856,2009,medium_maturity,26.0 ,30.4 ,23.2 ,2161.7 ,1331.7 ,646.5 ,452.3 ,1343.85,Paddy soils,,31.7 ,54.9 ,94.0 ,7.1 ,120 ,60 ,105 ,8589 
857,ER-SC,ERSC0857,2005,medium_maturity,26.6 ,30.9 ,23.4 ,2557.5 ,1597.5 ,655.5 ,595.6 ,1671.38,Paddy soils,,23.7 ,15.8 ,102.0 ,6.2 ,165 ,90 ,135 ,8135 
858,ER-SC,ERSC0858,2009,medium_maturity,26.1 ,30.8 ,22.6 ,2217.3 ,1367.3 ,612.2 ,505.7 ,1445.65,Paddy soils,,38.0 ,5.7 ,86.0 ,8.1 ,135 ,72 ,68 ,7500 
859,ER-SC,ERSC0859,2009,medium_maturity,26.1 ,30.8 ,22.5 ,2136.3 ,1316.3 ,610.3 ,496.3 ,1408.9,Paddy soils,,32.0 ,9.6 ,94.0 ,6.8 ,135 ,72 ,68 ,7905 
860,ER-SC,ERSC0860,2010,medium_maturity,25.7 ,30.1 ,22.6 ,2081.6 ,1271.6 ,520.6 ,372.7 ,1198.61,Paddy soils,,16.2 ,7.6 ,116.0 ,5.7 ,135 ,72 ,75 ,6042 
861,ER-SC,ERSC0861,2010,medium_maturity,25.8 ,30.3 ,22.6 ,2167.0 ,1327.0 ,567.6 ,395.0 ,1256.61,Paddy soils,,48.5 ,12.2 ,169.0 ,5.9 ,135 ,72 ,75 ,7209 
