Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
137,ER-SC,ERSC0137,2007,ERSC02,WS0944,26.51 ,29.67 ,24.21 ,2465.6,1535.6,790.3,576.3,1614.28,Paddy soils,,26.6,11.5,82,5.7,83,29,87,6009
138,ER-SC,ERSC0138,2008,ERSC02,WS0944,25.27 ,28.25 ,23.43 ,2325.2,1405.2,1695.2,309.3,1166.25,Paddy soils,,18,38.7,43,5.2,138,45,144,5919
139,ER-SC,ERSC0139,2007,ERSC04,WS0908,26.87 ,31.20 ,23.42 ,2821.8,1771.8,807,531.1,1950.63,Paddy soils,,52.3,7.9,76,4.9,195,75,150,8340
140,ER-SC,ERSC0140,2007,ERSC04,WS0908,26.85 ,31.18 ,23.39 ,2792.2,1752.2,807,525.4,1928.53,Paddy soils,,54.7,14.6,64,5.4,150,60,120,7151
141,ER-SC,ERSC0141,2008,ERSC04,WS0908,25.97 ,30.00 ,23.26 ,2727,1677,1082.5,372.2,1538.66,Paddy soils,,60.5,11.2,87,5.8,120,45,90,6680
142,ER-SC,ERSC0142,2007,ERSC04,WS0908,25.39 ,29.66 ,21.89 ,2463.2,1493.2,706.8,443,1686.6,Paddy soils,,43.2,14.8,70,4.8,195,75,150,6414
143,ER-SC,ERSC0143,2008,ERSC04,WS0908,25.97 ,30.00 ,23.26 ,2727,1677,1082.5,372.2,1538.66,Paddy soils,,44.8,10.1,97,5.2,195,75,150,7347
144,ER-SC,ERSC0144,2008,ERSC04,WS0908,25.97 ,30.00 ,23.26 ,2727,1677,1082.5,372.2,1538.66,Paddy soils,,77.2,44.6,124,5.9,195,75,150,7901
145,ER-SC,ERSC0145,2009,ERSC04,WS0908,26.58 ,30.78 ,23.77 ,2844.2,1774.2,1108,464,1748.03,Paddy soils,,56.7,19.9,68,5.5,150,60,120,6122
146,ER-SC,ERSC0146,2007,ERSC04,WS0908,26.76 ,31.09 ,23.30 ,2890.2,1810.2,807,536.6,1995.48,Paddy soils,,43.3,33.6,108,5,120,45,90,6293
147,ER-SC,ERSC0147,2007,ERSC04,WS0908,26.92 ,31.26 ,23.45 ,2799.5,1759.5,806.8,531.1,1943.89,Paddy soils,,49,10.8,36,5.7,150,60,120,7719
148,ER-SC,ERSC0148,2008,ERSC04,WS0908,25.97 ,30.00 ,23.26 ,2727,1677,1082.5,372.2,1538.66,Paddy soils,,40.4,28,56,6.4,150,60,120,6980
149,ER-SC,ERSC0149,2009,ERSC04,WS0908,26.58 ,30.78 ,23.77 ,2844.2,1774.2,1108,464,1748.03,Paddy soils,,41,31,34,6.1,120,45,90,6825
150,ER-SC,ERSC0150,2007,ERSC04,WS0908,26.53 ,30.85 ,23.05 ,2917.9,1817.9,809.9,545,2012.77,Paddy soils,,40.3,12,46,6,195,75,150,8346
151,ER-SC,ERSC0151,2007,ERSC04,WS0908,26.69 ,31.02 ,23.23 ,2909.3,1819.3,809.9,539.3,2005.61,Paddy soils,,43.2,14.7,92,5.2,150,60,120,6623
152,ER-SC,ERSC0152,2009,ERSC04,WS0908,26.58 ,30.78 ,23.77 ,2844.2,1774.2,1108,464,1748.03,Paddy soils,,44.7,6.3,29,4.9,195,75,150,6450
153,ER-SC,ERSC0153,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,42.9,14.1,55,5.2,210,90,210,8979
154,ER-SC,ERSC0154,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,24.9,14.2,49,5.6,150,60,120,6882
155,ER-SC,ERSC0155,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,31.8,23.7,97,5.9,195,75,150,7169
156,ER-SC,ERSC0156,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,15.9,16.8,133,5.3,195,75,150,6948
157,ER-SC,ERSC0157,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,29.8,38.2,133,5.8,210,90,210,8852
158,ER-SC,ERSC0158,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,25.3,15.7,47,6.1,210,90,210,8198
159,ER-SC,ERSC0159,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,41,13.9,131,5.8,225,90,225,7689
160,ER-SC,ERSC0160,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,36.4,13.1,54,5.8,195,75,150,8099
161,ER-SC,ERSC0161,2007,ERSC04,WS0910,26.45 ,31.51 ,23.11 ,2803.7,1743.7,493,608.2,1516.9,Paddy soils,,14.9,18.5,43,5.1,210,90,210,9060
162,ER-SC,ERSC0162,2006,ERSC04,WS0910,26.69 ,31.73 ,23.53 ,2855.5,1785.5,488,515.5,1503.12,Paddy soils,,14.9,14.9,22,6.9,195,75,150,7452
163,ER-SC,ERSC0163,2008,ERSC04,WS0911,26.44 ,30.62 ,23.70 ,2565,1595,731.9,366.1,1432.29,Paddy soils,,41.1,35.8,231,5.4,225,120,225,7620
164,ER-SC,ERSC0164,2008,ERSC04,WS0911,26.44 ,30.62 ,23.70 ,2565,1595,731.9,366.1,1432.29,Paddy soils,,34.4,21.9,114,5.6,150,60,120,5804
165,ER-SC,ERSC0165,2009,ERSC04,WS0909,25.44 ,29.78 ,22.57 ,2569.8,1559.8,578.7,430.3,1404.54,Paddy soils,,37.8,35.7,46,5.4,195,75,150,6209
166,ER-SC,ERSC0166,2009,ERSC04,WS0909,25.51 ,29.91 ,22.62 ,2678.7,1628.7,714.4,451,1469.02,Paddy soils,,58.7,57.3,125,5.3,150,60,120,9248
167,ER-SC,ERSC0167,2009,ERSC04,WS0909,25.44 ,29.78 ,22.57 ,2569.8,1559.8,578.7,430.3,1404.54,Paddy soils,,42.1,16,58,5.5,150,60,120,8555
168,ER-SC,ERSC0168,2010,ERSC04,WS0909,25.86 ,29.98 ,23.04 ,2534.3,1554.3,951.5,411.2,1228.71,Paddy soils,,53.7,42,114,5.3,120,45,90,5288
169,ER-SC,ERSC0169,2009,ERSC04,WS0909,24.80 ,29.12 ,21.95 ,2827,1687,746.5,466.2,1546.87,Paddy soils,,46.1,20.2,47,5.5,120,45,90,6365
170,ER-SC,ERSC0170,2010,ERSC04,WS0909,25.55 ,29.63 ,22.77 ,2631.4,1601.4,971.1,424.3,1288.09,Paddy soils,,50.9,20.4,96,5,150,60,120,7128
171,ER-SC,ERSC0171,2008,ERSC04,WS0909,25.34 ,29.74 ,22.56 ,2711.1,1641.1,949.9,303.7,1397.01,Paddy soils,,51.4,21.1,226,5.4,120,45,90,5234
172,ER-SC,ERSC0172,2010,ERSC04,WS0909,25.89 ,29.98 ,23.10 ,2485.6,1525.6,947.2,397.3,1209.15,Paddy soils,,47,15.5,77,6,120,45,90,5276
173,ER-SC,ERSC0173,2008,ERSC04,WS0909,25.58 ,30.06 ,22.80 ,2532.7,1542.7,915,297.9,1347.11,Paddy soils,,49.5,14.9,79,6.8,210,90,210,9039
174,ER-SC,ERSC0174,2008,ERSC04,WS0909,25.58 ,30.06 ,22.80 ,2532.7,1542.7,915,297.9,1347.11,Paddy soils,,25.4,10.6,76,6.4,210,90,210,8724
175,ER-SC,ERSC0175,2010,ERSC04,WS0909,25.89 ,29.98 ,23.10 ,2485.6,1525.6,947.2,397.3,1209.15,Paddy soils,,39.1,21.2,104,5.7,120,45,90,5720
176,ER-SC,ERSC0176,2008,ERSC04,WS0909,25.74 ,30.30 ,22.90 ,2651.6,1621.6,924.6,339.1,1434.17,Paddy soils,,61.3,22.3,141,7.1,210,90,210,7865
177,ER-SC,ERSC0177,2007,ERSC04,WS0885,26.65 ,31.34 ,23.42 ,2744.9,1714.9,914.2,525.8,1603.57,Paddy soils,,40.1,7.8,48,6.3,195,75,150,8855
178,ER-SC,ERSC0178,2009,ERSC04,WS0885,26.96 ,31.49 ,23.89 ,3019.3,1899.3,1373,500.5,1625.81,Paddy soils,,38,3.9,93,5.8,150,60,120,7203
179,ER-SC,ERSC0179,2008,ERSC04,WS0885,26.38 ,30.88 ,23.50 ,2849.1,1769.1,1030.4,468.525,1537.5,Paddy soils,,33.8,15.1,64,7.8,150,60,120,9347
180,ER-SC,ERSC0180,2009,ERSC04,WS0885,26.96 ,31.49 ,23.89 ,3019.3,1899.3,1373,500.5,1625.81,Paddy soils,,17.6,7.5,27,7.4,195,75,150,7920
181,ER-SC,ERSC0181,2008,ERSC04,WS0885,26.40 ,30.89 ,23.54 ,2957.1,1837.1,1106.8,474.325,1574.92,Paddy soils,,21.6,11.3,48,6.3,150,60,120,8171
182,ER-SC,ERSC0182,2007,ERSC04,WS0885,27.83 ,32.51 ,24.63 ,2672,1712,773,555.1,1604.54,Paddy soils,,47.1,7.2,60,8.1,120,45,90,6701
183,ER-SC,ERSC0183,2009,ERSC04,WS0885,26.96 ,31.49 ,23.89 ,3019.3,1899.3,1373,500.5,1625.81,Paddy soils,,32.4,14.8,76,6.3,120,45,90,3552
184,ER-SC,ERSC0184,2008,ERSC04,WS0883,25.62 ,30.00 ,22.51 ,2664.7,1624.7,953.4,407.1,1416.64,Paddy soils,,34.3,23.4,75,8.2,150,60,120,7560
185,ER-SC,ERSC0185,2009,ERSC04,WS0883,26.96 ,31.49 ,23.89 ,3019.3,1899.3,1373,500.5,1625.81,Paddy soils,,39.7,31.1,137,5.2,150,60,120,8921
186,ER-SC,ERSC0186,2008,ERSC04,WS0883,25.62 ,30.00 ,22.51 ,2664.7,1624.7,953.4,407.1,1416.64,Paddy soils,,27.7,26.8,72,7.2,150,60,120,7310
187,ER-SC,ERSC0187,2008,ERSC04,WS0883,25.75 ,30.21 ,22.58 ,2549.7,1559.7,939.2,405.1,1378.92,Paddy soils,,32.4,23.5,68,6.9,195,75,150,7772
188,ER-SC,ERSC0188,2007,ERSC04,WS0906,27.71 ,32.85 ,24.25 ,2770.7,1770.7,624.6,609.5,1893.46,Paddy soils,,50.9,20.1,113,8,120,45,90,8612
189,ER-SC,ERSC0189,2008,ERSC04,WS0906,26.65 ,31.31 ,23.65 ,3011.8,1881.8,533.1,379.3,1572.43,Paddy soils,,53.1,13.7,77,8.1,120,45,90,6663
190,ER-SC,ERSC0190,2008,ERSC04,WS0906,26.61 ,31.25 ,23.62 ,2980.2,1860.2,533.1,368,1547.38,Paddy soils,,39.3,7.3,73,6.3,195,75,150,8250
191,ER-SC,ERSC0191,2007,ERSC04,WS0906,26.95 ,31.98 ,23.49 ,2695.4,1695.4,604.2,553.8,1801.68,Paddy soils,,48.6,25.8,131,8.2,150,60,120,6015
192,ER-SC,ERSC0192,2008,ERSC04,WS0906,26.67 ,31.27 ,23.70 ,2587.1,1617.1,484.5,305.6,1323.91,Paddy soils,,37.7,55.2,136,6.6,195,75,150,7748
193,ER-SC,ERSC0193,2008,ERSC04,WS0906,26.51 ,31.16 ,23.58 ,2756.8,1716.8,530.6,329,1420.29,Paddy soils,,33,35.2,111,7.7,150,60,120,5943
194,ER-SC,ERSC0194,2007,ERSC04,WS0906,27.30 ,32.39 ,23.87 ,2702.7,1712.7,639.8,562.1,1811.53,Paddy soils,,53.4,22,138,8,120,45,90,6812
195,ER-SC,ERSC0195,2007,ERSC04,WS0906,27.43 ,32.59 ,23.94 ,3017.3,1917.3,648.8,650.2,2062.28,Paddy soils,,51.9,16.5,109,8.2,120,45,90,7805
196,ER-SC,ERSC0196,2008,ERSC04,WS0906,26.64 ,31.26 ,23.67 ,2637.5,1647.5,484.5,318.2,1353.25,Paddy soils,,55.2,20.9,51,7.8,120,45,90,6210
197,ER-SC,ERSC0197,2007,ERSC04,WS0927,26.66 ,31.92 ,23.13 ,3092.7,1932.7,381,613.3,1832.55,Paddy soils,,19.7,71.7,44,6,150,60,120,5945
198,ER-SC,ERSC0198,2007,ERSC04,WS0927,27.75 ,33.14 ,24.18 ,2803.2,1793.2,379.1,594.4,1702.34,Paddy soils,,12,14.2,123,6.3,120,45,90,6090
199,ER-SC,ERSC0199,2007,ERSC04,WS0927,27.09 ,32.40 ,23.53 ,3007.1,1897.1,380.9,614.7,1802.8,Paddy soils,,48.3,37.2,61,6,150,60,120,5358
200,ER-SC,ERSC0200,2007,ERSC04,WS0927,27.63 ,32.99 ,24.04 ,2708.1,1728.1,366.4,564.7,1631.19,Paddy soils,,15.8,35.7,72,5.8,195,75,150,6120
201,ER-SC,ERSC0201,2007,ERSC04,WS0927,27.59 ,32.91 ,24.02 ,2759.1,1759.1,366.4,569.2,1652.49,Paddy soils,,26.9,61.9,39,5.6,150,60,120,6120
202,ER-SC,ERSC0202,2008,ERSC04,WS0926,27.73 ,32.86 ,24.41 ,2856.3,1826.3,439.1,548.2,1641.03,Paddy soils,,43.6,16.3,48,6.3,150,60,120,6194
203,ER-SC,ERSC0203,2008,ERSC04,WS0926,27.87 ,33.00 ,24.59 ,2619.7,1679.7,437.7,498,1494.78,Paddy soils,,49.9,19,51,6.8,195,75,150,7884
204,ER-SC,ERSC0204,2009,ERSC04,WS0926,28.48 ,33.48 ,25.30 ,2962,1922,562.3,630.6,1783.11,Paddy soils,,40.3,25.5,64,5.9,150,60,120,8895
205,ER-SC,ERSC0205,2008,ERSC04,WS0926,27.55 ,32.63 ,24.26 ,2864.7,1824.7,478.7,538.1,1631.08,Paddy soils,,51.2,13.8,45,6.7,120,45,90,4049
206,ER-SC,ERSC0206,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,35.7,20.4,97,8,120,45,90,6950
207,ER-SC,ERSC0207,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,23.8,11.4,50,7.1,240,120,270,8627
208,ER-SC,ERSC0208,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,27.5,16.2,54,6.4,120,45,90,7400
209,ER-SC,ERSC0209,2008,ERSC04,WS0907,26.61 ,31.54 ,23.50 ,2741,1711,699.7,519.4,1331.94,Paddy soils,,48.3,34.1,77,6.4,120,45,90,8529
210,ER-SC,ERSC0210,2008,ERSC04,WS0907,26.61 ,31.54 ,23.50 ,2741,1711,699.7,519.4,1331.94,Paddy soils,,40.6,10.1,57,6.5,120,45,90,6950
211,ER-SC,ERSC0211,2009,ERSC04,WS0907,27.92 ,32.92 ,24.65 ,2652.7,1702.7,824.9,621.8,1516.23,Paddy soils,,16.2,4.5,56,7,120,45,90,4901
212,ER-SC,ERSC0212,2009,ERSC04,WS0907,27.92 ,32.92 ,24.65 ,2652.7,1702.7,824.9,621.8,1516.23,Paddy soils,,33.2,24.3,71,6,120,45,90,6251
213,ER-SC,ERSC0213,2010,ERSC04,WS0907,27.36 ,31.69 ,24.52 ,2845.5,1805.5,624.4,535.6,1414.38,Paddy soils,,33.4,18.8,60,7.2,120,45,90,6251
214,ER-SC,ERSC0214,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,29.3,34,67,7.4,240,120,270,9333
215,ER-SC,ERSC0215,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,49.7,19.8,73,6.4,195,75,150,7250
216,ER-SC,ERSC0216,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,75.6,21.4,217,7.5,240,120,270,8321
217,ER-SC,ERSC0217,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,72.5,29.2,62,7.9,240,120,270,6746
218,ER-SC,ERSC0218,2008,ERSC04,WS0907,26.61 ,31.54 ,23.50 ,2741,1711,699.7,519.4,1331.94,Paddy soils,,47.1,21.1,235,6.4,240,120,270,7826
219,ER-SC,ERSC0219,2008,ERSC04,WS0907,26.61 ,31.54 ,23.50 ,2741,1711,699.7,519.4,1331.94,Paddy soils,,65.6,23.8,146,6.5,240,120,120,5951
220,ER-SC,ERSC0220,2009,ERSC04,WS0907,27.92 ,32.92 ,24.65 ,2652.7,1702.7,824.9,621.8,1516.23,Paddy soils,,29,14.5,58,5.4,240,120,270,9101
221,ER-SC,ERSC0221,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,40.7,48,64,6.3,150,60,120,6200
222,ER-SC,ERSC0222,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,47.3,25.7,94,5.5,150,60,120,7700
223,ER-SC,ERSC0223,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,44.2,28.2,85,6.4,150,60,120,7751
224,ER-SC,ERSC0224,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,34.8,32.5,67,6.4,240,120,270,7316
225,ER-SC,ERSC0225,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,34.7,35.5,105,6,150,60,120,7100
226,ER-SC,ERSC0226,2007,ERSC04,WS0907,26.86 ,32.04 ,23.24 ,2632.3,1652.3,622.4,680.6,1608.01,Paddy soils,,16.7,6.4,64,7.6,240,120,270,7950
227,ER-SC,ERSC0227,2008,ERSC04,WS0907,26.61 ,31.54 ,23.50 ,2741,1711,699.7,519.4,1331.94,Paddy soils,,36.4,24,59,6.7,150,60,120,6111
228,ER-SC,ERSC0228,2008,ERSC04,WS0907,26.61 ,31.54 ,23.50 ,2741,1711,699.7,519.4,1331.94,Paddy soils,,27.6,37.4,129,6.7,150,60,120,8550
229,ER-SC,ERSC0229,2009,ERSC04,WS0907,27.92 ,32.92 ,24.65 ,2652.7,1702.7,824.9,621.8,1516.23,Paddy soils,,30.1,16.3,47,5.3,150,53,120,7226
230,ER-SC,ERSC0230,2010,ERSC04,WS0907,27.36 ,31.69 ,24.52 ,2845.5,1805.5,624.4,535.6,1414.38,Paddy soils,,20.2,28.5,112,6.5,150,53,120,6605
231,ER-SC,ERSC0231,2010,ERSC04,WS0907,27.36 ,31.69 ,24.52 ,2845.5,1805.5,624.4,535.6,1414.38,Paddy soils,,19.3,24.6,106,6.8,150,53,120,6431
232,ER-SC,ERSC0232,2010,ERSC04,WS0907,27.36 ,31.69 ,24.52 ,2845.5,1805.5,624.4,535.6,1414.38,Paddy soils,,35.8,26.8,109,6.7,195,60,150,7938
233,ER-SC,ERSC0233,2007,ERSC04,WS0905,25.43 ,30.02 ,22.08 ,2492.1,1512.1,659.1,655,1786.73,Paddy soils,,30,13.9,96,5.7,150,60,120,6603
234,ER-SC,ERSC0234,2007,ERSC04,WS0905,25.43 ,30.02 ,22.08 ,2492.1,1512.1,659.1,655,1786.73,Paddy soils,,20,6.7,155,5.5,150,60,120,5921
235,ER-SC,ERSC0235,2008,ERSC04,WS0905,25.03 ,29.61 ,22.30 ,2577.8,1547.8,649.1,444.1,1716.07,Paddy soils,,23.4,25.3,142,6.8,150,60,120,5984
236,ER-SC,ERSC0236,2008,ERSC04,WS0905,25.03 ,29.61 ,22.30 ,2577.8,1547.8,649.1,444.1,1716.07,Paddy soils,,37,10.4,155,6.3,150,60,120,7715
237,ER-SC,ERSC0237,2009,ERSC04,WS0905,26.51 ,31.23 ,23.56 ,2518.2,1568.2,786.8,608.3,1693.42,Paddy soils,,39,8.3,70,7.7,150,53,120,7278
238,ER-SC,ERSC0238,2007,ERSC04,WS0905,25.43 ,30.02 ,22.08 ,2492.1,1512.1,659.1,655,1786.73,Paddy soils,,24,34.1,71,6.3,120,45,90,4898
239,ER-SC,ERSC0239,2008,ERSC04,WS0905,25.03 ,29.61 ,22.30 ,2577.8,1547.8,649.1,444.1,1716.07,Paddy soils,,28,15.5,126,5.4,150,60,120,5175
240,ER-SC,ERSC0240,2008,ERSC04,WS0905,25.03 ,29.61 ,22.30 ,2577.8,1547.8,649.1,444.1,1716.07,Paddy soils,,19,38.1,75,4.9,120,45,90,5201
241,ER-SC,ERSC0241,2010,ERSC04,WS0905,26.07 ,29.98 ,23.55 ,2711.6,1671.6,858.9,476.3,1671.43,Paddy soils,,27,44.1,79,4.7,120,45,90,4437
242,ER-SC,ERSC0242,2007,ERSC04,WS0905,25.43 ,30.02 ,22.08 ,2492.1,1512.1,659.1,655,1786.73,Paddy soils,,43,35.6,109,7.5,195,75,150,7964
243,ER-SC,ERSC0243,2007,ERSC04,WS0905,25.43 ,30.02 ,22.08 ,2492.1,1512.1,659.1,655,1786.73,Paddy soils,,27,53.7,105,5.5,150,60,120,6108
244,ER-SC,ERSC0244,2007,ERSC04,WS0905,25.43 ,30.02 ,22.08 ,2492.1,1512.1,659.1,655,1786.73,Paddy soils,,37,17.8,78,8.2,150,60,120,5598
245,ER-SC,ERSC0245,2008,ERSC04,WS0905,25.03 ,29.61 ,22.30 ,2577.8,1547.8,649.1,444.1,1716.07,Paddy soils,,8.3,21.9,161,7.5,195,75,150,8555
246,ER-SC,ERSC0246,2009,ERSC04,WS0905,26.51 ,31.23 ,23.56 ,2518.2,1568.2,786.8,608.3,1693.42,Paddy soils,,22,27.2,96,7.2,195,60,150,7949
247,ER-SC,ERSC0247,2010,ERSC04,WS0905,26.07 ,29.98 ,23.55 ,2711.6,1671.6,858.9,476.3,1671.43,Paddy soils,,74,30.5,98,7.4,195,60,150,7305
248,ER-SC,ERSC0248,2008,ERSC04,WS0905,25.03 ,29.61 ,22.30 ,2577.8,1547.8,649.1,444.1,1716.07,Paddy soils,,25,10.1,95,5.1,195,75,150,7844
249,ER-SC,ERSC0249,2009,ERSC04,WS0905,26.51 ,31.23 ,23.56 ,2518.2,1568.2,786.8,608.3,1693.42,Paddy soils,,30,10.1,81,4.9,195,60,150,7359
250,ER-SC,ERSC0250,2009,ERSC04,WS0882,24.83 ,29.70 ,21.71 ,2632.3,1572.3,767,440.2,1476.94,Paddy soils,,25.6,40.5,67,6.6,150,60,120,4953
251,ER-SC,ERSC0251,2009,ERSC04,WS0882,24.83 ,29.70 ,21.71 ,2632.3,1572.3,767,440.2,1476.94,Paddy soils,,45.8,7.4,43,5.6,195,75,150,4010
252,ER-SC,ERSC0252,2009,ERSC04,WS0882,24.83 ,29.70 ,21.71 ,2632.3,1572.3,767,440.2,1476.94,Paddy soils,,40.9,11.9,188,5.3,195,60,150,1958
253,ER-SC,ERSC0253,2009,ERSC04,WS0882,24.83 ,29.70 ,21.71 ,2632.3,1572.3,767,440.2,1476.94,Paddy soils,,45.9,20.3,55,5.3,150,60,120,6497
254,ER-SC,ERSC0254,2009,ERSC04,WS0882,24.83 ,29.70 ,21.71 ,2632.3,1572.3,767,440.2,1476.94,Paddy soils,,28.8,13.3,107,6,195,75,150,7386
255,ER-SC,ERSC0255,2009,ERSC04,WS0882,24.83 ,29.70 ,21.71 ,2632.3,1572.3,767,440.2,1476.94,Paddy soils,,32.6,31.8,121,5.5,195,75,150,5940
256,ER-SC,ERSC0256,2007,ERSC04,WS0904,26.36 ,31.45 ,22.62 ,2820.1,1750.1,403.3,672.6,1662.48,Paddy soils,,32,67,108,7,150,60,120,7700
257,ER-SC,ERSC0257,2008,ERSC04,WS0904,26.34 ,31.13 ,22.92 ,2713,1683,396,592,1551.15,Paddy soils,,22.1,18.6,135,6.7,195,75,150,9000
258,ER-SC,ERSC0258,2008,ERSC04,WS0904,26.34 ,31.13 ,22.92 ,2713,1683,396,592,1551.15,Paddy soils,,35.9,71.6,229,5.9,150,60,120,7103
259,ER-SC,ERSC0259,2009,ERSC04,WS0904,26.13 ,30.71 ,23.05 ,2770,1710,475.1,619.5,1784.92,Paddy soils,,38.3,65.4,158,5.9,120,45,90,7151
260,ER-SC,ERSC0260,2009,ERSC04,WS0904,26.13 ,30.71 ,23.05 ,2770,1710,475.1,619.5,1784.92,Paddy soils,,33.1,46.7,163,6.8,150,60,120,6626
261,ER-SC,ERSC0261,2008,ERSC04,WS0904,26.34 ,31.13 ,22.92 ,2713,1683,396,592,1551.15,Paddy soils,,73.6,24.6,56,7.8,120,45,90,5676
262,ER-SC,ERSC0262,2009,ERSC04,WS0904,26.13 ,30.71 ,23.05 ,2770,1710,475.1,619.5,1784.92,Paddy soils,,79.9,33.6,67,7.8,195,75,150,6414
263,ER-SC,ERSC0263,2009,ERSC04,WS0904,26.13 ,30.71 ,23.05 ,2770,1710,475.1,619.5,1784.92,Paddy soils,,56.2,30.2,78,7.7,195,75,150,7250
264,ER-SC,ERSC0264,2008,ERSC04,WS0904,26.34 ,31.13 ,22.92 ,2713,1683,396,592,1551.15,Paddy soils,,26.7,25.6,101,7.6,120,45,90,4073
265,ER-SC,ERSC0265,2007,ERSC04,WS0904,26.36 ,31.45 ,22.62 ,2820.1,1750.1,403.3,672.6,1662.48,Paddy soils,,33.9,19.2,125,5.7,195,75,150,8619
266,ER-SC,ERSC0266,2008,ERSC04,WS0904,26.34 ,31.13 ,22.92 ,2713,1683,396,592,1551.15,Paddy soils,,23.9,26.8,116,6.8,150,60,120,7247
267,ER-SC,ERSC0267,2009,ERSC04,WS0904,26.13 ,30.71 ,23.05 ,2770,1710,475.1,619.5,1784.92,Paddy soils,,42.8,29.9,139,6,120,45,90,8001
268,ER-SC,ERSC0268,2007,ERSC04,WS0940,28.27 ,32.10 ,25.46 ,2261.8,1461.8,1063.5,521.9,1434.51,Paddy soils,,22.1,47.7,46,5.4,120,45,90,5225
269,ER-SC,ERSC0269,2007,ERSC04,WS0940,28.27 ,32.10 ,25.46 ,2261.8,1461.8,1063.5,521.9,1434.51,Paddy soils,,22.6,28.1,22,5.1,120,45,90,5279
270,ER-SC,ERSC0270,2008,ERSC04,WS0940,27.02 ,30.50 ,24.50 ,2729.2,1719.2,1252,426.6,1425.52,Paddy soils,,35.3,23.1,96,5.6,120,45,90,6216
271,ER-SC,ERSC0271,2009,ERSC04,WS0940,27.46 ,31.21 ,24.95 ,2416.2,1536.2,926.7,445.3,1362.87,Paddy soils,,25.4,21.2,48,5,120,45,90,5355
272,ER-SC,ERSC0272,2007,ERSC04,WS0940,28.27 ,32.10 ,25.46 ,2261.8,1461.8,1063.5,521.9,1434.51,Paddy soils,,40.4,8.9,132,5.1,195,75,150,7100
273,ER-SC,ERSC0273,2007,ERSC04,WS0940,28.27 ,32.10 ,25.46 ,2261.8,1461.8,1063.5,521.9,1434.51,Paddy soils,,41.8,47.7,46,4.8,195,75,150,5393
274,ER-SC,ERSC0274,2007,ERSC04,WS0940,28.27 ,32.10 ,25.46 ,2261.8,1461.8,1063.5,521.9,1434.51,Paddy soils,,36.2,54.1,143,5.2,195,75,150,5718
275,ER-SC,ERSC0275,2008,ERSC04,WS0940,27.02 ,30.50 ,24.50 ,2729.2,1719.2,1252,426.6,1425.52,Paddy soils,,33.5,6.5,49,5.3,150,60,120,4884
276,ER-SC,ERSC0276,2009,ERSC04,WS0940,27.46 ,31.21 ,24.95 ,2416.2,1536.2,926.7,445.3,1362.87,Paddy soils,,33.7,42.3,32,4.6,150,60,120,6054
