Sort,Crop,NO,Year,Province,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk
826,M-SWC,MSWC0826,2007,MSWC04,WS0523,22.91 ,27.92 ,19.40 ,2909.1,1639.1,647.5,546.4,1777.7,Purplish soils,,21.2,10,78,5.2,210,75,90,6228
827,M-SWC,MSWC0827,2009,MSWC04,WS0523,22.28 ,27.10 ,18.99 ,3075.3,1695.3,511,409.7,1621.75,Paddy soils,,20.9,3,91,5.9,270,72,99,5915
828,M-SWC,MSWC0828,2008,MSWC04,WS0524,22.84 ,28.19 ,19.10 ,3152,1772,586.1,672.6,2051.86,Purplish soils,,13.4,7.3,112,6.8,207,72,90,5798
829,M-SWC,MSWC0829,2008,MSWC04,WS0526,24.29 ,29.23 ,20.83 ,3983.5,2343.5,702.5,761.6,2377.15,Yellow earths,,27.6,6.9,116,5.2,181,45,63,8196
830,M-SWC,MSWC0830,2009,MSWC04,WS0526,23.23 ,28.26 ,20.01 ,3577.9,2037.9,812.4,605.4,2060.59,Yellow earths,,19,4.6,69,6.8,240,75,84,6542
831,M-SWC,MSWC0831,2008,MSWC04,WS0526,24.33 ,29.28 ,20.85 ,3965.2,2335.2,697.2,761.6,2370.56,Purplish soils,,16.3,2.7,56,5,181,45,63,6425
832,M-SWC,MSWC0832,2009,MSWC04,WS0526,22.86 ,27.88 ,19.66 ,3337.3,1877.3,808.1,548.8,1911.95,Purplish soils,,23.6,14.2,99,7,302,75,101,6126
833,M-SWC,MSWC0833,2008,MSWC04,WS0526,23.44 ,28.41 ,19.90 ,4055.4,2325.4,681.1,807.9,2510.86,Yellow earths,,35.8,8.4,106,6.1,181,45,63,8067
834,M-SWC,MSWC0834,2009,MSWC04,WS0526,22.78 ,27.85 ,19.51 ,3712.8,2083.7,833.8,643.7,2171.04,Yellow earths,,10.1,6.7,32,5.9,302,75,101,6315
835,M-SWC,MSWC0835,2009,MSWC04,WS0526,24.82 ,30.00 ,21.46 ,4070.6,2430.6,862.4,732.9,2328.04,Yellow earths,,13.6,9.6,26,5.3,240,75,84,6647
836,M-SWC,MSWC0836,2009,MSWC04,WS0526,24.64 ,29.68 ,21.40 ,3277.2,1947.2,763.9,551.7,1846.91,Yellow earths,,28.7,8.7,100,5.6,193,65,72,9851
837,M-SWC,MSWC0837,2009,MSWC04,WS0526,24.96 ,30.08 ,21.65 ,3943.4,2363.4,858.5,690.7,2220.33,Yellow earths,,37.3,6.5,148,6.9,193,65,72,8105
838,M-SWC,MSWC0838,2009,MSWC04,WS0526,24.62 ,29.81 ,21.29 ,3496.5,2076.5,844.2,621.8,2017.84,Yellow earths,,16.9,27.6,63,5.5,193,65,72,6752
839,M-SWC,MSWC0839,2009,MSWC05,WS0299,19.64 ,24.15 ,16.77 ,3123.3,1533.3,1338.6,600.3,2095.29,,,20.3,55,141,5.5,135,150,120,8238
840,M-SWC,MSWC0840,2009,MSWC05,WS0300,22.41 ,27.94 ,18.67 ,3563.7,1973.7,623.8,941.3,2653.88,,,11.9,51.4,56,6.3,383,133,120,6156
841,M-SWC,MSWC0841,2009,MSWC05,WS0300,22.41 ,27.94 ,18.67 ,3563.7,1973.7,623.8,941.3,2653.88,,,57.3,6.4,184,6.6,414,144,60,6370
842,M-SWC,MSWC0842,2009,MSWC05,WS0300,22.41 ,27.94 ,18.67 ,3563.7,1973.7,623.8,941.3,2653.88,,,51.4,23.6,339,7.5,276,120,113,6750
843,M-SWC,MSWC0843,2009,MSWC05,WS0300,22.41 ,27.94 ,18.67 ,3563.7,1973.7,623.8,941.3,2653.88,,,36.4,33,121,5.4,276,120,113,8819
844,M-SWC,MSWC0844,2009,MSWC05,WS0300,22.41 ,27.94 ,18.67 ,3563.7,1973.7,623.8,941.3,2653.88,,,22.4,31.1,278,7.6,345,120,113,10605
845,M-SWC,MSWC0845,2009,MSWC05,WS0300,22.41 ,27.94 ,18.67 ,3563.7,1973.7,623.8,941.3,2653.88,,,24.6,27.7,154,7.1,311,168,150,9795
846,M-SWC,MSWC0846,2009,MSWC05,WS0313,20.04 ,23.73 ,17.71 ,2986.1,1496.1,681,655.3,2125.08,,,42.5,32.4,171,5.9,240,90,90,10889
847,M-SWC,MSWC0847,2010,MSWC05,WS0317,27.92 ,33.01 ,24.74 ,4160.2,2670.2,1276.9,855.2,2455.35,,,22,38.8,172,6.1,330,165,83,5160
848,M-SWC,MSWC0848,2010,MSWC05,WS0317,27.92 ,33.01 ,24.74 ,4160.2,2670.2,1276.9,855.2,2455.35,,,25,36.2,121,5.5,330,165,83,7160
849,M-SWC,MSWC0849,2010,MSWC05,WS0317,27.92 ,33.01 ,24.74 ,4160.2,2670.2,1276.9,855.2,2455.35,,,20.9,32.1,93,5.6,330,165,83,6168
850,M-SWC,MSWC0850,2010,MSWC05,WS0311,25.52 ,31.06 ,22.03 ,3802.5,2312.5,432.5,852.7,2450.01,,,12.9,45.9,206,5.6,207,120,45,7597
851,M-SWC,MSWC0851,2010,MSWC05,WS0311,25.52 ,31.06 ,22.03 ,3802.5,2312.5,432.5,852.7,2450.01,,,35.1,37.9,163,5.1,207,120,45,7450
852,M-SWC,MSWC0852,2009,MSWC05,WS0310,23.13 ,28.26 ,19.41 ,3446.9,1956.9,439.1,784.2,2336.1,,,19.5,28.6,36,4.9,354,78,117,4769
853,M-SWC,MSWC0853,2010,MSWC05,WS0310,24.18 ,29.20 ,20.61 ,3603.5,2113.5,335.8,1025.1,2734.38,,,36.2,23.8,192,7.4,375,90,45,6838
854,M-SWC,MSWC0854,2010,MSWC05,WS0310,24.18 ,29.20 ,20.61 ,3603.5,2113.5,335.8,1025.1,2734.38,,,40.3,26.2,153,6.6,345,120,60,9805
855,M-SWC,MSWC0855,2010,MSWC05,WS0310,24.18 ,29.20 ,20.61 ,3603.5,2113.5,335.8,1025.1,2734.38,,,15.2,14.9,76,7.5,360,90,75,9071
856,M-SWC,MSWC0856,2010,MSWC05,WS0316,24.18 ,29.20 ,20.61 ,3603.5,2113.5,335.8,1025.1,2734.38,,,39.4,40,83,7.4,195,77,30,6119
857,M-SWC,MSWC0857,2010,MSWC05,WS0316,24.18 ,29.20 ,20.61 ,3603.5,2113.5,335.8,1025.1,2734.38,,,45.7,17,288,5.8,195,77,30,8309
858,M-SWC,MSWC0858,2010,MSWC05,WS0316,24.18 ,29.20 ,20.61 ,3603.5,2113.5,335.8,1025.1,2734.38,,,33.8,33.6,106,7.4,195,77,30,6660
859,M-SWC,MSWC0859,2010,MSWC05,WS0316,24.18 ,29.20 ,20.61 ,3603.5,2113.5,335.8,1025.1,2734.38,,,36.4,45,96,4.6,195,77,30,8310
860,M-SWC,MSWC0860,2010,MSWC05,WS0312,25.24 ,31.06 ,21.26 ,3761.1,2271.1,451.8,977.1,2655.06,,,66.3,6.7,115,7.6,270,120,75,5228
861,M-SWC,MSWC0861,2009,MSWC05,WS0312,24.50 ,30.36 ,20.70 ,3650.8,2160.8,506.7,885.2,2501.9,,,23.7,18.1,350,7.8,219,135,150,7250
862,M-SWC,MSWC0862,2009,MSWC05,WS0312,24.50 ,30.36 ,20.70 ,3650.8,2160.8,506.7,885.2,2501.9,,,37.4,15.3,112,5,270,120,150,6384
863,M-SWC,MSWC0863,2009,MSWC05,WS0312,24.50 ,30.36 ,20.70 ,3650.8,2160.8,506.7,885.2,2501.9,,,37.4,15.3,112,5,270,120,150,7067
864,M-SWC,MSWC0864,2009,MSWC05,WS0312,24.50 ,30.36 ,20.70 ,3650.8,2160.8,506.7,885.2,2501.9,,,16.1,7.6,155,5,219,90,113,8201
865,M-SWC,MSWC0865,2008,MSWC05,WS0307,19.36 ,24.86 ,15.89 ,2885.2,1395.2,571.2,710.5,2211.27,,,16.4,25,121,5.3,270,105,105,8105
866,M-SWC,MSWC0866,2009,MSWC05,WS0307,20.02 ,25.65 ,16.43 ,2982.5,1492.5,447.6,635.5,2090.02,,,31,21.1,272,6.4,375,75,60,6920
867,M-SWC,MSWC0867,2008,MSWC05,WS0307,19.36 ,24.86 ,15.89 ,2885.2,1395.2,571.2,710.5,2211.27,,,22.7,25.4,200,7.4,225,75,60,6603
868,M-SWC,MSWC0868,2008,MSWC05,WS0307,19.36 ,24.86 ,15.89 ,2885.2,1395.2,571.2,710.5,2211.27,,,29.8,67.3,169,8,300,120,150,9005
869,M-SWC,MSWC0869,2008,MSWC05,WS0307,19.36 ,24.86 ,15.89 ,2885.2,1395.2,571.2,710.5,2211.27,,,30.1,24.4,127,7,300,120,150,7404
870,M-SWC,MSWC0870,2010,MSWC05,WS0307,20.53 ,26.09 ,16.80 ,3059.4,1569.4,613.3,905.017,2526.17,,,35.8,38,141,7.4,375,75,105,8571
871,M-SWC,MSWC0871,2010,MSWC05,WS0307,20.53 ,26.09 ,16.80 ,3059.4,1569.4,613.3,905.017,2526.17,,,40,29,160,6.3,375,75,105,9054
872,M-SWC,MSWC0872,2009,MSWC05,WS0314,23.54 ,28.48 ,20.49 ,3507.7,2017.7,543.1,756.3,2291.14,,,20.2,43.9,78,5.4,300,150,75,7026
873,M-SWC,MSWC0873,2009,MSWC05,WS0314,23.54 ,28.48 ,20.49 ,3507.7,2017.7,543.1,756.3,2291.14,,,61.9,52.1,181,5.2,300,150,75,9249
874,M-SWC,MSWC0874,2008,MSWC05,WS0314,22.66 ,27.32 ,19.62 ,3375.9,1885.9,830.6,788.2,2342.13,,,55.2,24.2,179,5.6,330,165,83,4185
875,M-SWC,MSWC0875,2010,MSWC05,WS0314,24.01 ,28.95 ,20.88 ,3577.2,2087.2,499,888.2,2509.5,,,50.6,48.8,219,5.9,300,150,75,6488
876,M-SWC,MSWC0876,2009,MSWC05,WS0314,23.54 ,28.48 ,20.49 ,3507.7,2017.7,543.1,756.3,2291.14,,,49.7,21.4,68,5.9,300,150,75,7680
877,M-SWC,MSWC0877,2008,MSWC05,WS0314,22.66 ,27.32 ,19.62 ,3375.9,1885.9,830.6,788.2,2342.13,,,56.9,23.3,155,5.5,330,165,83,6767
878,M-SWC,MSWC0878,2008,MSWC05,WS0314,22.66 ,27.32 ,19.62 ,3375.9,1885.9,830.6,788.2,2342.13,,,51.5,8.9,135,8.1,300,150,75,7892
879,M-SWC,MSWC0879,2009,MSWC05,WS0314,23.54 ,28.48 ,20.49 ,3507.7,2017.7,543.1,756.3,2291.14,,,52.4,51.9,309,5.2,300,150,75,9434
880,M-SWC,MSWC0880,2009,MSWC05,WS0306,22.35 ,28.11 ,18.40 ,3329.8,1839.8,492.9,654.523,2111.94,,,26.2,7.8,100,6.5,375,135,150,9217
881,M-SWC,MSWC0881,2010,MSWC05,WS0306,23.21 ,28.80 ,19.20 ,3457.6,1967.6,519.6,784.9,2337.06,,,28.9,24.6,57,5.8,270,120,90,6815
882,M-SWC,MSWC0882,2008,MSWC05,WS0306,21.45 ,26.88 ,17.69 ,3196.1,1706.1,673.3,546.8,1943.83,,,34.2,10,238,6.2,270,105,90,10109
883,M-SWC,MSWC0883,2008,MSWC05,WS0306,21.45 ,26.88 ,17.69 ,3196.1,1706.1,673.3,546.8,1943.83,,,59.2,18.6,151,6.5,375,135,150,8567
884,M-SWC,MSWC0884,2009,MSWC05,WS0306,22.35 ,28.11 ,18.40 ,3329.8,1839.8,492.9,654.523,2111.94,,,37.1,20.4,115,6,180,90,90,7077
885,M-SWC,MSWC0885,2009,MSWC05,WS0306,22.35 ,28.11 ,18.40 ,3329.8,1839.8,492.9,654.523,2111.94,,,25.5,41.5,200,7.5,375,135,150,8752
886,M-SWC,MSWC0886,2010,MSWC05,WS0306,23.21 ,28.80 ,19.20 ,3457.6,1967.6,519.6,784.9,2337.06,,,34.7,11.5,144,6.5,270,90,90,9967
887,M-SWC,MSWC0887,2008,MSWC05,WS0306,21.45 ,26.88 ,17.69 ,3196.1,1706.1,673.3,546.8,1943.83,,,25,32,220,7,375,135,150,9680
888,M-SWC,MSWC0888,2008,MSWC05,WS0306,21.45 ,26.88 ,17.69 ,3196.1,1706.1,673.3,546.8,1943.83,,,25.8,2,55,6.3,375,135,150,10837
889,M-SWC,MSWC0889,2009,MSWC05,WS0306,22.35 ,28.11 ,18.40 ,3329.8,1839.8,492.9,654.523,2111.94,,,26.3,15.3,100,6.7,375,135,150,8167
890,M-SWC,MSWC0890,2010,MSWC05,WS0315,21.36 ,26.11 ,18.44 ,3182.8,1692.8,1187.6,763.2,2303.67,,,38.3,2.7,48,5.6,381,120,90,6584
891,M-SWC,MSWC0891,2010,MSWC05,WS0315,21.36 ,26.11 ,18.44 ,3182.8,1692.8,1187.6,763.2,2303.67,,,30,33.7,61,7,381,120,90,7270
892,M-SWC,MSWC0892,2010,MSWC05,WS0315,21.36 ,26.11 ,18.44 ,3182.8,1692.8,1187.6,763.2,2303.67,,,38.5,9.9,296,6.4,381,120,90,6894
893,M-SWC,MSWC0893,2010,MSWC05,WS0315,21.36 ,26.11 ,18.44 ,3182.8,1692.8,1187.6,763.2,2303.67,,,35.2,16.3,116,7.3,381,120,90,8906
894,M-SWC,MSWC0894,2010,MSWC05,WS0315,21.36 ,26.11 ,18.44 ,3182.8,1692.8,1187.6,763.2,2303.67,,,34.1,38.2,211,5.1,381,120,90,8606
895,M-SWC,MSWC0895,2010,MSWC05,WS0315,21.36 ,26.11 ,18.44 ,3182.8,1692.8,1187.6,763.2,2303.67,,,33.9,32.8,49,5.9,381,120,90,8230
896,M-SWC,MSWC0896,2010,MSWC05,WS0315,21.36 ,26.11 ,18.44 ,3182.8,1692.8,1187.6,763.2,2303.67,,,40.9,8.4,142,7.2,381,120,90,9165
897,M-SWC,MSWC0897,2010,MSWC05,WS0309,22.90 ,28.28 ,19.15 ,3412,1922,550.9,785.4,2340.19,,,40.4,32.3,260,5.7,210,75,60,6920
898,M-SWC,MSWC0898,2008,MSWC05,WS0309,21.32 ,26.38 ,17.97 ,3176.5,1686.5,688.6,687.9,2176.76,,,33.2,34.3,88,5.5,240,90,90,9706
899,M-SWC,MSWC0899,2010,MSWC05,WS0296,21.55 ,27.68 ,17.72 ,2994.8,1604.8,433.9,594.8,1930.36,,,26.8,42.4,263,5.5,276,128,75,10150
900,M-SWC,MSWC0900,2008,MSWC05,WS0303,19.02 ,24.53 ,15.54 ,2643.4,1253.4,630,664.6,2042.74,,,33.1,45.7,53,5.2,378,135,150,8865
901,M-SWC,MSWC0901,2009,MSWC05,WS0297,20.18 ,25.86 ,16.57 ,2805.3,1415.3,738.9,494.2,1761.9,,,43.9,27.4,156,5.4,414,108,75,8875
902,M-SWC,MSWC0902,2008,MSWC05,WS0297,19.56 ,25.13 ,16.25 ,2719.4,1329.4,826.2,565.7,1879.02,,,40.5,25.3,148,5.8,345,105,75,10345
903,M-SWC,MSWC0903,2009,MSWC05,WS0308,21.46 ,27.30 ,17.25 ,3197.2,1707.2,493.4,773.3,2317.25,,,11.6,5,254,6.7,300,75,105,9857
904,M-SWC,MSWC0904,2009,MSWC05,WS0308,21.46 ,27.30 ,17.25 ,3197.2,1707.2,493.4,773.3,2317.25,,,27.6,10.9,179,6.8,300,75,105,8490
905,M-SWC,MSWC0905,2009,MSWC05,WS0308,21.46 ,27.30 ,17.25 ,3197.2,1707.2,493.4,773.3,2317.25,,,12,7.9,180,6.6,330,90,120,8987
906,M-SWC,MSWC0906,2009,MSWC05,WS0308,21.46 ,27.30 ,17.25 ,3197.2,1707.2,493.4,773.3,2317.25,,,23.8,6.2,325,6.6,270,60,90,11517
907,M-SWC,MSWC0907,2009,MSWC05,WS0304,20.97 ,26.73 ,17.08 ,3125.2,1635.2,527.4,862.4,2463.22,,,31.6,33.4,342,6.9,360,90,72,9360
908,M-SWC,MSWC0908,2009,MSWC05,WS0304,20.97 ,26.73 ,17.08 ,3125.2,1635.2,527.4,862.4,2463.22,,,18.6,32.1,252,5.1,300,75,60,9425
909,M-SWC,MSWC0909,2009,MSWC05,WS0304,20.97 ,26.73 ,17.08 ,3125.2,1635.2,527.4,862.4,2463.22,,,50.8,28.3,174,5.1,360,90,72,9491
910,M-SWC,MSWC0910,2009,MSWC05,WS0304,20.97 ,26.73 ,17.08 ,3125.2,1635.2,527.4,862.4,2463.22,,,26.7,22.5,287,6.9,360,90,72,11834
911,M-SWC,MSWC0911,2009,MSWC05,WS0304,20.97 ,26.73 ,17.08 ,3125.2,1635.2,527.4,862.4,2463.22,,,32.6,20.9,321,5.9,300,75,60,11016
912,M-SWC,MSWC0912,2009,MSWC05,WS0305,21.68 ,27.33 ,17.72 ,3230.1,1740.1,753.3,779.7,2327.53,,,21.8,14.9,313,6.7,380,114,152,7398
913,M-SWC,MSWC0913,2008,MSWC05,WS0305,20.84 ,26.23 ,17.12 ,3105.6,1615.6,707,526.3,1908.78,,,14.8,8.9,105,6.7,380,93,155,8997
914,M-SWC,MSWC0914,2008,MSWC05,WS0305,20.84 ,26.23 ,17.12 ,3105.6,1615.6,707,526.3,1908.78,,,24.1,12.8,306,6.6,311,114,190,9130
915,M-SWC,MSWC0915,2008,MSWC05,WS0305,20.84 ,26.23 ,17.12 ,3105.6,1615.6,707,526.3,1908.78,,,10.3,43.9,200,6.7,311,75,120,6905
916,M-SWC,MSWC0916,2009,MSWC05,WS0305,21.68 ,27.33 ,17.72 ,3230.1,1740.1,753.3,779.7,2327.53,,,21.2,9.2,281,6.7,380,104,138,7956
917,M-SWC,MSWC0917,2008,MSWC05,WS0305,20.84 ,26.23 ,17.12 ,3105.6,1615.6,707,526.3,1908.78,,,16.9,13.1,285,6.6,380,93,155,9536
918,M-SWC,MSWC0918,2008,MSWC05,WS0305,20.84 ,26.23 ,17.12 ,3105.6,1615.6,707,526.3,1908.78,,,12.2,24.5,320,6.6,345,114,190,10230
919,M-SWC,MSWC0919,2009,MSWC05,WS0301,21.17 ,26.77 ,17.42 ,3154,1664,622.4,794.8,2351.78,,,21.2,21.3,126,6.6,300,150,90,10186
920,M-SWC,MSWC0920,2009,MSWC05,WS0301,21.17 ,26.77 ,17.42 ,3154,1664,622.4,794.8,2351.78,,,25.3,2.3,174,7.1,240,120,72,10245
921,M-SWC,MSWC0921,2010,MSWC05,WS0302,22.61 ,28.89 ,17.76 ,3369.1,1879.1,318.4,879.9,2492.81,,,25.1,3.9,310,6.4,360,75,60,10152
922,M-SWC,MSWC0922,2010,MSWC05,WS0302,22.61 ,28.89 ,17.76 ,3369.1,1879.1,318.4,879.9,2492.81,,,43.8,7.3,302,5.6,330,75,75,9326
923,M-SWC,MSWC0923,2010,MSWC05,WS0302,22.61 ,28.89 ,17.76 ,3369.1,1879.1,318.4,879.9,2492.81,,,34.4,10.4,188,6.3,330,75,60,10574
924,M-SWC,MSWC0924,2010,MSWC05,WS0302,22.61 ,28.89 ,17.76 ,3369.1,1879.1,318.4,879.9,2492.81,,,13.9,19.5,172,6.3,330,75,60,11055
925,M-SWC,MSWC0925,2010,MSWC05,WS0302,22.61 ,28.89 ,17.76 ,3369.1,1879.1,318.4,879.9,2492.81,,,14.9,11.8,73,6.5,330,75,60,7509
926,M-SWC,MSWC0926,2010,MSWC05,WS0302,22.61 ,28.89 ,17.76 ,3369.1,1879.1,318.4,879.9,2492.81,,,25.1,3.9,310,6.4,330,75,60,10395
927,M-SWC,MSWC0927,2010,MSWC05,WS0302,22.61 ,28.89 ,17.76 ,3369.1,1879.1,318.4,879.9,2492.81,,,57.5,27.3,217,6,300,75,60,11636
928,M-SWC,MSWC0928,2010,MSWC05,WS0302,22.61 ,28.89 ,17.76 ,3369.1,1879.1,318.4,879.9,2492.81,,,33.6,14.8,100,6.6,330,75,60,11054
929,M-SWC,MSWC0929,2010,MSWC05,WS0288,22.52 ,28.33 ,19.08 ,3400,1890,686.7,515.8,1904.4,,,31.2,19.6,171,6.4,276,90,150,7254
930,M-SWC,MSWC0930,2008,MSWC05,WS0288,22.54 ,29.06 ,18.52 ,3606.7,2006.7,640.4,519.7,1968.99,,,28,32,115,6.8,276,90,75,7805
931,M-SWC,MSWC0931,2009,MSWC05,WS0288,23.03 ,29.40 ,18.99 ,3684.3,2084.3,422.7,612.1,2116.94,,,28,10.2,259,7.1,276,72,75,8130
932,M-SWC,MSWC0932,2009,MSWC05,WS0288,23.03 ,29.40 ,18.99 ,3684.3,2084.3,422.7,612.1,2116.94,,,29,11.4,85,6.6,276,90,75,7170
933,M-SWC,MSWC0933,2009,MSWC05,WS0288,23.03 ,29.40 ,18.99 ,3684.3,2084.3,422.7,612.1,2116.94,,,35,10.2,138,6.2,276,90,75,7280
934,M-SWC,MSWC0934,2009,MSWC05,WS0288,23.03 ,29.40 ,18.99 ,3684.3,2084.3,422.7,612.1,2116.94,,,33,18.2,200,6.5,242,108,75,6667
935,M-SWC,MSWC0935,2010,MSWC05,WS0288,22.52 ,28.33 ,19.08 ,3400,1890,686.7,515.8,1904.4,,,31.5,8.9,119,6.6,276,72,150,6378
936,M-SWC,MSWC0936,2010,MSWC05,WS0288,22.52 ,28.33 ,19.08 ,3400,1890,686.7,515.8,1904.4,,,33.5,14.2,106,7.1,276,90,75,10075
937,M-SWC,MSWC0937,2009,MSWC05,WS0288,23.03 ,29.40 ,18.99 ,3684.3,2084.3,422.7,612.1,2116.94,,,29.5,6.3,175,6,276,90,75,8004
938,M-SWC,MSWC0938,2010,MSWC05,WS0284,20.16 ,25.19 ,17.24 ,3044.4,1535.6,667.4,474.3,1836.77,,,32.6,12.5,27,6.6,228,90,60,7860
939,M-SWC,MSWC0939,2009,MSWC05,WS0284,20.73 ,26.35 ,17.37 ,3317.4,1717.5,594.1,594.9,2087.82,,,28.5,20.1,178,6.8,177,91,60,7185
940,M-SWC,MSWC0940,2010,MSWC05,WS0284,20.16 ,25.19 ,17.24 ,3044.4,1535.6,667.4,474.3,1836.77,,,51.3,29,51,5.1,228,90,60,5280
941,M-SWC,MSWC0941,2009,MSWC05,WS0284,20.73 ,26.35 ,17.37 ,3317.4,1717.5,594.1,594.9,2087.82,,,27.3,12.3,278,7.1,177,91,60,6960
942,M-SWC,MSWC0942,2010,MSWC05,WS0284,20.16 ,25.19 ,17.24 ,3044.4,1535.6,667.4,474.3,1836.77,,,46,10.1,42,7.2,228,90,60,8055
943,M-SWC,MSWC0943,2010,MSWC05,WS0284,20.16 ,25.19 ,17.24 ,3044.4,1535.6,667.4,474.3,1836.77,,,46.5,16.5,135,6.8,228,90,60,8535
944,M-SWC,MSWC0944,2008,MSWC05,WS0285,17.67 ,24.13 ,13.34 ,2827.6,1234.8,639.4,847.4,2502.47,,,12.2,12.2,167,5.8,270,120,75,7091
945,M-SWC,MSWC0945,2008,MSWC05,WS0285,17.67 ,24.13 ,13.34 ,2827.6,1234.8,639.4,847.4,2502.47,,,15.2,11.1,268,7.3,270,120,75,8100
946,M-SWC,MSWC0946,2008,MSWC05,WS0285,17.67 ,24.13 ,13.34 ,2827.6,1234.8,639.4,847.4,2502.47,,,23.4,15.9,164,6.2,270,120,75,10452
947,M-SWC,MSWC0947,2008,MSWC05,WS0285,17.67 ,24.13 ,13.34 ,2827.6,1234.8,639.4,847.4,2502.47,,,12.5,18.8,216,7.3,270,120,75,10307
948,M-SWC,MSWC0948,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,53.8,12.3,145,8.2,210,75,90,8470
949,M-SWC,MSWC0949,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,44.9,31,232,5.9,210,75,90,7132
950,M-SWC,MSWC0950,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,63.5,8.9,83,8.3,210,75,90,8098
951,M-SWC,MSWC0951,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,48.9,9.5,119,6.6,180,75,90,6925
952,M-SWC,MSWC0952,2009,MSWC05,WS0290,19.94 ,24.84 ,16.57 ,3190,1591.3,811.5,653.9,2182.59,,,20.3,4.3,94,6.1,210,75,90,7380
953,M-SWC,MSWC0953,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,49.5,9.9,209,6.1,210,75,90,7069
954,M-SWC,MSWC0954,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,36.4,13,196,7,210,75,90,8397
955,M-SWC,MSWC0955,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,41.9,13.4,63,5.5,210,75,90,7322
956,M-SWC,MSWC0956,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,50,10.5,147,6.1,180,75,90,6164
957,M-SWC,MSWC0957,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,51.3,15.1,91,7.9,210,75,90,6970
958,M-SWC,MSWC0958,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,45,13,107,5.9,210,75,90,9025
959,M-SWC,MSWC0959,2009,MSWC05,WS0290,19.94 ,24.84 ,16.57 ,3190,1591.3,811.5,653.9,2182.59,,,67.5,18.4,174,7.6,210,75,90,8333
960,M-SWC,MSWC0960,2009,MSWC05,WS0290,19.94 ,24.84 ,16.57 ,3190,1591.3,811.5,653.9,2182.59,,,14,6.3,125,5.6,210,75,90,6857
961,M-SWC,MSWC0961,2009,MSWC05,WS0290,19.94 ,24.84 ,16.57 ,3190,1591.3,811.5,653.9,2182.59,,,45.2,7.4,284,6.9,210,75,90,8978
962,M-SWC,MSWC0962,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,40.8,14.8,92,5.6,210,75,90,8324
963,M-SWC,MSWC0963,2010,MSWC05,WS0290,19.72 ,24.38 ,16.53 ,2978.1,1472.6,611.6,448.3,1794.4,,,61.2,14.6,102,5.9,210,75,90,7218
964,M-SWC,MSWC0964,2009,MSWC05,WS0290,19.94 ,24.84 ,16.57 ,3190,1591.3,811.5,653.9,2182.59,,,28.5,9.4,97,7.9,210,75,90,8543
965,M-SWC,MSWC0965,2010,MSWC05,WS0282,23.22 ,28.73 ,20.25 ,3506.2,1996.2,860.4,360.9,1652.09,,,41.3,12,245,5.2,207,68,30,5128
966,M-SWC,MSWC0966,2010,MSWC05,WS0282,23.22 ,28.73 ,20.25 ,3506.2,1996.2,860.4,360.9,1652.09,,,20.5,16.4,172,7.6,185,60,23,5527
967,M-SWC,MSWC0967,2010,MSWC05,WS0282,23.22 ,28.73 ,20.25 ,3506.2,1996.2,860.4,360.9,1652.09,,,24.6,7.8,144,7.9,225,75,34,6316
968,M-SWC,MSWC0968,2010,MSWC05,WS0282,23.22 ,28.73 ,20.25 ,3506.2,1996.2,860.4,360.9,1652.09,,,33.5,17.9,162,6.2,185,60,23,4170
969,M-SWC,MSWC0969,2010,MSWC05,WS0282,23.22 ,28.73 ,20.25 ,3506.2,1996.2,860.4,360.9,1652.09,,,29.7,7.1,99,7.3,185,60,23,7738
970,M-SWC,MSWC0970,2010,MSWC05,WS0277,22.32 ,27.16 ,19.14 ,3370.3,1860.3,450.1,430,1764.02,,,23.1,3.9,239,6.2,304,96,56,6386
971,M-SWC,MSWC0971,2010,MSWC05,WS0277,22.32 ,27.16 ,19.14 ,3370.3,1860.3,450.1,430,1764.02,,,30.6,2.3,336,6.1,207,120,38,6103
972,M-SWC,MSWC0972,2009,MSWC05,WS0286,19.94 ,24.84 ,16.57 ,3190,1591.3,811.5,653.9,2182.59,,,31.1,21,175,6.4,242,90,83,8796
