Crop,NO,Year,Province,Province1,NO.Station,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Soil type,Soil type1,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Ynpk,,
LR-SC,LRSC1043,2006,江西省,Jiangxi,8658905,27.12247191,32.31573034,23.27977528,2413.9,1523.9,256.6,578.4,1484.15,水稻土,Paddy soil,silty clay loam,31,10.7,123,5.5,135,60,135,6465,,
LR-SC,LRSC1044,2008,江西省,Jiangxi,8658905,28.249451,33.283516,24.510989,2570.7,1660.7,350.5,615.1,1549.91,水稻土,Paddy soil,loam,22.6,12.7,75,5,135,60,135,6870,,
LR-SC,LRSC1045,2009,江西省,Jiangxi,8658905,28.455102,33.738776,24.583673,2788.6,1808.6,203.1,680.4,1693.58,水稻土,Paddy soil,loam,29.7,19.2,78,4.9,150,52.5,105,7585.5,,
LR-SC,LRSC1046,2006,江西省,Jiangxi,8658905,27.13863636,32.33295455,23.29886364,2388.2,1508.2,256.6,574.1,1472.83,水稻土,Paddy soil,silty clay loam,26.5,16.6,90,4.6,135,60,135,6495,,
LR-SC,LRSC1047,2006,江西省,Jiangxi,8658905,27.25287356,32.45172414,23.40804598,2371,1501,256.2,578.6,1481.4,水稻土,Paddy soil,loam,26.5,16.6,90,4.6,135,60,135,6495,,
LR-SC,LRSC1048,2006,江西省,Jiangxi,8658905,27.25287356,32.45172414,23.40804598,2371,1501,256.2,578.6,1481.4,水稻土,Paddy soil,silty clay loam,26.2,12.7,62,4.6,135,60,135,7080,,
LR-SC,LRSC1049,2008,江西省,Jiangxi,8658905,28.491954,33.53908,24.773563,2478.8,1608.8,360.4,590.8,1497.81,水稻土,Paddy soil,loam,26.8,20.2,66,4.9,136.5,90,202.5,6405,,
LR-SC,LRSC1050,2007,江西省,Jiangxi,8658804,26.352688,31.453763,22.737634,2450.8,1520.8,485.6,540.8,1436.46,水稻土,Paddy soil,loam,35.7,8.8,184,4.9,135,60,135,7003.5,,
LR-SC,LRSC1051,2006,江西省,Jiangxi,8658804,26.27,31.95222222,22.34555556,2364.3,1464.3,257.9,619.7,1542.05,水稻土,Paddy soil,sandy loam,11.9,16.3,64,5.7,135,60,135,6352.5,,
LR-SC,LRSC1052,2008,江西省,Jiangxi,8658804,26.621739,31.981522,22.796739,2449.2,1529.2,347.4,616.4,1528.85,水稻土,Paddy soil,sandy loam,11.2,15.9,76,5.7,150,48,108,7000.5,,
LR-SC,LRSC1053,2006,江西省,Jiangxi,8658804,26.58041237,32.1556701,22.66597938,2578.3,1608.3,402.3,655,1657.08,水稻土,Paddy soil,loam,10.9,9.1,59,5.7,165,75,165,6645,,
LR-SC,LRSC1054,2007,江西省,Jiangxi,8658804,26.352688,31.453763,22.737634,2450.8,1520.8,485.6,540.8,1436.46,水稻土,Paddy soil,sandy loam,35.7,8.8,184,5.7,135,60,135,7570.5,,
LR-SC,LRSC1055,2006,江西省,Jiangxi,8658804,26.11495327,31.67196262,22.25700935,2794.3,1724.3,394.1,718.6,1789.87,水稻土,Paddy soil,loam,11.9,47.6,90,6.3,105,45,105,7317,,
LR-SC,LRSC1056,2006,江西省,Jiangxi,8658804,26.38913043,32.07173913,22.44456522,2427.8,1507.8,257.9,630.8,1574.6,水稻土,Paddy soil,sandy loam,13.8,2.8,75,5,165,75,165,7159.5,,
LR-SC,LRSC1057,2008,江西省,Jiangxi,8658804,26.897872,32.261702,22.995745,2528.4,1588.4,333.6,653.5,1609.36,水稻土,Paddy soil,sandy loam,19.3,14,84,5.3,150,48,108,6609,,
LR-SC,LRSC1058,2009,江西省,Jiangxi,8658804,26.832653,32.378571,22.888776,2629.6,1649.6,233.3,684.8,1680.2,水稻土,Paddy soil,sandy loam,13.2,16.8,90,5.4,150,48,108,7401,,
LR-SC,LRSC1059,2006,江西省,Jiangxi,8658903,25.90102041,31.84693878,21.77040816,2538.3,1558.3,327.3,587.6,1540.48,水稻土,Paddy soil,silty clay loam,9.8,7.4,43,5.4,132,37.5,88.5,5719.5,,
LR-SC,LRSC1060,2006,江西省,Jiangxi,8658903,25.90102041,31.84693878,21.77040816,2538.3,1558.3,327.3,587.6,1540.48,水稻土,Paddy soil,silty clay loam,33.8,16.1,67,4.7,165,48,111,6154.5,,
LR-SC,LRSC1061,2006,江西省,Jiangxi,8658903,26.03571429,31.98367347,21.88469388,2551.5,1571.5,327.3,595.1,1560.24,水稻土,Paddy soil,silty clay loam,20.1,9,40,5.8,165,48,111,6267,,
LR-SC,LRSC1062,2006,江西省,Jiangxi,8658903,26.00808081,31.94242424,21.87171717,2574.8,1584.8,327.3,598.2,1569.49,水稻土,Paddy soil,clay loam,19,22.1,53,6.3,148.5,39,99,6099,,
LR-SC,LRSC1063,2007,江西省,Jiangxi,8658903,25.85858586,31.42828283,21.96767677,2560,1570,374.5,554.6,1481.22,水稻土,Paddy soil,silty clay loam,40.2,24.7,76,4.8,165,48,111,6312,,
LR-SC,LRSC1064,2007,江西省,Jiangxi,8658903,25.802,31.403,21.887,2580.2,1580.2,374.5,564,1498.85,水稻土,Paddy soil,silty clay loam,20.9,12.5,28,4.8,165,48,111,6579,,
LR-SC,LRSC1065,2006,江西省,Jiangxi,8658903,26.00808081,31.94242424,21.87171717,2574.8,1584.8,327.3,598.2,1569.49,水稻土,Paddy soil,silty clay loam,28.2,3.2,60,5.2,157.5,58.5,126,7698,,
LR-SC,LRSC1066,2006,江西省,Jiangxi,8658903,26.06836735,32.0255102,21.9122449,2554.7,1574.7,331.7,596.1,1564.06,水稻土,Paddy soil,silty clay loam,24.5,9.6,50,4.7,142.5,42,99,7444.5,,
LR-SC,LRSC1067,2007,江西省,Jiangxi,8657799,26.667778,31.868889,23.047778,2400.1,1500.1,374.2,504.3,1362.86,水稻土,Paddy soil,silty clay loam,15.2,32.7,45,4.6,180,45,144,6667.5,,
LR-SC,LRSC1068,2007,江西省,Jiangxi,8657799,26.508696,31.729348,22.872826,2438.8,1518.8,374.2,519.8,1394.25,水稻土,Paddy soil,silty clay loam,43.3,19.4,75,5.1,180,45,144,5706,,
LR-SC,LRSC1069,2009,江西省,Jiangxi,8657799,27.881818,33.046753,24.214286,2146.9,1376.9,214.6,493.4,1268.7,水稻土,Paddy soil,sandy loam,30.6,8.5,58,5.4,149.1,54,114.3,5173.5,,
LR-SC,LRSC1070,2007,江西省,Jiangxi,8657799,26.508696,31.729348,22.872826,2438.8,1518.8,374.2,519.8,1394.25,水稻土,Paddy soil,loam,39,17.6,55,5,180,45,144,7785,,
LR-SC,LRSC1071,2007,江西省,Jiangxi,8657799,26.508696,31.729348,22.872826,2438.8,1518.8,374.2,519.8,1394.25,水稻土,Paddy soil,loam,32.8,12.2,72,5,180,45,144,8238,,
LR-SC,LRSC1072,2007,江西省,Jiangxi,8657799,26.508696,31.729348,22.872826,2438.8,1518.8,374.2,519.8,1394.25,水稻土,Paddy soil,loam,15.2,32.7,45,4.6,180,45,144,6477,,
LR-SC,LRSC1073,2007,江西省,Jiangxi,8657799,26.508696,31.729348,22.872826,2438.8,1518.8,374.2,519.8,1394.25,水稻土,Paddy soil,loam,16.5,29,42,4.9,180,45,144,6622.5,,
LR-SC,LRSC1074,2007,江西省,Jiangxi,8657799,26.508696,31.729348,22.872826,2438.8,1518.8,374.2,519.8,1394.25,水稻土,Paddy soil,loam,48.7,14.2,50,4.9,180,45,144,6525,,
LR-SC,LRSC1075,2008,江西省,Jiangxi,8657799,26.478261,31.344565,23.013043,2436,1516,334.1,507.6,1339.01,水稻土,Paddy soil,sandy loam,33.6,12.6,49,4.7,141,81,108.9,6283.5,,
LR-SC,LRSC1076,2006,江西省,Jiangxi,8657799,26.54390244,31.57926829,22.90121951,2176.6,1356.6,221.4,511.6,1331.09,水稻土,Paddy soil,sandy loam,12.4,4.8,117,4.6,147,70.5,118.5,6087,,
LR-SC,LRSC1077,2008,江西省,Jiangxi,8657799,26.690625,31.604167,23.159375,2562.3,1602.3,334.4,550,1436.84,水稻土,Paddy soil,sandy loam,30.2,5.9,75,4.8,151.5,45,126,6105,,
LR-SC,LRSC1078,2007,江西省,Jiangxi,8657799,25.79878,30.785366,22.373171,2115.5,1295.5,372.1,414.7,1150.92,水稻土,Paddy soil,sandy loam,18.6,8.2,47,5.2,180,45,144,6907.5,,
LR-SC,LRSC1079,2009,江西省,Jiangxi,8657799,27.133333,32.32716,23.322222,2197.8,1387.8,171.6,527.9,1322.67,水稻土,Paddy soil,sandy loam,25.4,27,139,5.6,149.1,54,114.3,7851,,
LR-SC,LRSC1080,2006,江西省,Jiangxi,8657799,26.809639,31.83253,23.149398,2225.2,1395.2,221.4,537.5,1385.25,水稻土,Paddy soil,clay,24,13.9,81,4.9,138,54,108,6825,,
LR-SC,LRSC1081,2006,江西省,Jiangxi,8657799,26.5075,31.54875,22.845,2120.6,1320.6,221.4,509.4,1315.06,水稻土,Paddy soil,sandy loam,33,17.7,125,5,124.5,54,135,5835,,
LR-SC,LRSC1082,2008,江西省,Jiangxi,8657799,27.34642857,32.2297619,23.77142857,2297.1,1457.1,324.1,507.3,1320.28,水稻土,Paddy soil,sandy loam,27,16.5,66,5,165,54,162,7080,,
LR-SC,LRSC1083,2008,江西省,Jiangxi,8657799,27.346429,32.229762,23.771429,2297.1,1457.1,324.1,507.3,1320.28,水稻土,Paddy soil,sandy loam,35,15.6,81,5.2,138,54,162,7950,,
LR-SC,LRSC1084,2009,江西省,Jiangxi,8657799,27.790476,32.89881,24.154762,2334.4,1494.4,214.6,537.5,1379.69,水稻土,Paddy soil,sandy loam,20,9.6,32,5,165,54,162,7620,,
LR-SC,LRSC1085,2006,江西省,Jiangxi,8657799,26.42561,31.492683,22.743902,2166.9,1346.9,215.1,514.1,1329.16,水稻土,Paddy soil,sandy loam,19,20.3,173,4.9,138,45,135,6075,,
LR-SC,LRSC1086,2007,江西省,Jiangxi,8657798,25.60631579,30.90526316,22.01578947,2432.6,1482.6,296.4,504.7,1384.58,水稻土,Paddy soil,loam,40.5,5,60,5.3,151.5,54,135,4800,,
LR-SC,LRSC1087,2008,江西省,Jiangxi,8657798,26.428421,32.062105,22.689474,2510.7,1560.7,383.1,532.2,1428.27,水稻土,Paddy soil,silty clay loam,30.6,15.4,31,4.8,138,45,90,6375,,
LR-SC,LRSC1088,2006,江西省,Jiangxi,8657798,25.78969072,31.15773196,22.15979381,2501.6,1531.6,298.7,542.4,1483.72,水稻土,Paddy soil,silty clay loam,29.2,23.7,38,5,151.5,54,135,6450,,
LR-SC,LRSC1089,2006,江西省,Jiangxi,8657798,25.50849057,30.80188679,21.96132075,2703.9,1643.9,342.4,568.3,1563.82,水稻土,Paddy soil,clay,25.9,32.5,34,5.7,159,51,63,4725,,
LR-SC,LRSC1090,2009,江西省,Jiangxi,8657798,26.573585,32.333019,22.64434,2816.8,1756.8,157.1,610.4,1620.38,水稻土,Paddy soil,clay,42.2,31.1,48,5.1,151.5,54,135,6060,,
LR-SC,LRSC1091,2010,江西省,Jiangxi,8657798,24.998864,29.944318,21.693182,2199.9,1319.9,296.5,443.1,1228.78,水稻土,Paddy soil,clay,16.2,66.1,62,5.3,151.8,54,82.8,6090,,
LR-SC,LRSC1092,2007,江西省,Jiangxi,8657798,26.10879121,31.3043956,22.61758242,2375.9,1465.9,296.4,480.7,1336.28,水稻土,Paddy soil,sandy loam,39.4,63.2,87,5.5,138,67.5,157.5,8250,,
LR-SC,LRSC1093,2008,江西省,Jiangxi,8657798,26.48172,32.091398,22.736559,2462.8,1532.8,383.1,522.9,1405.65,水稻土,Paddy soil,sandy loam,34.8,32.7,57,5.7,138,54,108,7215,,
LR-SC,LRSC1094,2006,江西省,Jiangxi,8657798,25.51,30.74818182,22.00636364,2806.1,1706.1,365.8,575.8,1600.56,水稻土,Paddy soil,silty clay loam,33.1,72.5,32,5.1,151.5,54,135,5574,,
LR-SC,LRSC1095,2009,江西省,Jiangxi,8657798,26.167045,31.860227,22.427273,2302.7,1422.7,131.2,458.9,1256.14,水稻土,Paddy soil,silty clay loam,42.6,16.8,95,4.8,151.5,54,135,8010,,
LR-SC,LRSC1096,2009,江西省,Jiangxi,8657891,26.355952,32.902381,21.975,2213.9,1373.9,159.6,513.7,1324.1,水稻土,Paddy soil,silty clay loam,24.3,10.6,140,5.8,155.25,60,112.5,7732.5,,
LR-SC,LRSC1097,2010,江西省,Jiangxi,8657891,24.330208,30.107292,20.532292,2335.7,1375.7,289.5,511.8,1377.65,水稻土,Paddy soil,silty clay loam,24.3,10.6,140,5.8,148.5,63.75,105,7080,,
LR-SC,LRSC1098,2008,江西省,Jiangxi,8657891,26.004,31.589333,22.010667,1950.3,1200.3,167.7,440.8,1154.88,水稻土,Paddy soil,silty clay loam,26.2,11.3,55,5.3,172.5,60,162,6796.5,,
LR-SC,LRSC1099,2009,江西省,Jiangxi,8657891,26.173256,32.69186,21.810465,2250.9,1390.9,160.4,515.1,1336.06,水稻土,Paddy soil,silty clay loam,26.2,11.3,55,5.3,155.25,60,112.5,8125.5,,
LR-SC,LRSC1100,2010,江西省,Jiangxi,8657891,23.787755,29.680612,19.915306,2331.2,1351.2,287.7,524.2,1391.66,水稻土,Paddy soil,silty clay loam,26.2,11.3,55,5.3,148.5,63.75,105,7504.5,,
LR-SC,LRSC1101,2008,江西省,Jiangxi,8657895,26.127059,31.054118,22.603529,2220.8,1370.8,162.5,511.8,1309.99,水稻土,Paddy soil,sandy loam,29.2,17.3,51,4.8,180,45,144,7435.5,,
LR-SC,LRSC1102,2008,江西省,Jiangxi,8657895,26.50241,31.414458,23.020482,2199.7,1369.7,192.9,504.9,1302.58,水稻土,Paddy soil,clay,16.9,47.5,100,4.7,180,45,144,6579,,
LR-SC,LRSC1103,2008,江西省,Jiangxi,8657895,26.726966,31.713483,23.134831,2378.7,1488.7,211.2,555.1,1423.11,水稻土,Paddy soil,sandy loam,25,18.8,95,4.9,180,45,144,7953,,
LR-SC,LRSC1104,2008,江西省,Jiangxi,8657896,26.953409,32.453409,23.030682,2371.9,1491.9,246.9,521.6,1369.98,水稻土,Paddy soil,clay,46.7,13.6,40,5,150,75,150,6396,,
LR-SC,LRSC1105,2008,江西省,Jiangxi,8657896,26.743011,32.241935,22.84086,2487.1,1557.1,256.3,540.3,1420.33,水稻土,Paddy soil,clay,39.1,20.4,45,5.1,150,75,150,7699.5,,
LR-SC,LRSC1106,2010,江西省,Jiangxi,8657896,26.245161,31.276344,22.805376,2440.8,1510.8,274.8,556.2,1461.03,水稻土,Paddy soil,loam,34.3,19.6,37,5.3,180,72,142.5,7023,,
LR-SC,LRSC1107,2010,江西省,Jiangxi,8657896,26.245161,31.276344,22.805376,2440.8,1510.8,274.8,556.2,1461.03,水稻土,Paddy soil,sandy loam,40.2,12.6,56,5.3,180,72,132,6829.5,,
LR-SC,LRSC1108,2010,江西省,Jiangxi,8657896,26.245161,31.276344,22.805376,2440.8,1510.8,274.8,556.2,1461.03,水稻土,Paddy soil,sandy loam,31.4,14.4,37,5,192,78,150,7297.5,,
LR-SC,LRSC1109,2010,江西省,Jiangxi,8658619,25.655556,29.727778,22.614444,2309,1409,230.5,469.8,1270.8,水稻土,Paddy soil,loam,43.7,20.3,124,4.8,159,45,126,8800.5,,
LR-SC,LRSC1110,2008,江西省,Jiangxi,8658619,26.316,30.682,23.155,2631.6,1631.6,252.7,539.4,1424.06,水稻土,Paddy soil,clay,39.9,10.6,80,5.2,150,63,120,7875,,
LR-SC,LRSC1111,2010,江西省,Jiangxi,8658619,23.874359,27.829487,21.035897,1862.2,1082.2,222.6,343,965.87,水稻土,Paddy soil,clay,39.9,10.6,80,5.2,150,63,120,7875,,
LR-SC,LRSC1112,2008,江西省,Jiangxi,8658619,27.509783,32.066304,24.15,2530.9,1610.9,171.4,548,1415.99,水稻土,Paddy soil,loam,51.8,41.1,103,4.8,165,75,150,8086.5,,
LR-SC,LRSC1113,2010,江西省,Jiangxi,8658619,25.294949,29.50101,22.182828,2504.2,1514.2,244.3,535.5,1416.25,水稻土,Paddy soil,loam,51.8,41.1,103,4.8,165,60,127.5,6868.5,,
LR-SC,LRSC1114,2010,江西省,Jiangxi,8658619,24.592381,28.979048,21.370476,2582.2,1532.2,244.3,577.8,1489.8,水稻土,Paddy soil,sandy clay loam,44.6,27.4,68,4.7,153,49.5,126,7155,,
LR-SC,LRSC1115,2006,江西省,Jiangxi,8658710,25.80520833,31.42604167,21.91041667,2477.3,1517.3,230.6,487.6,1378.82,水稻土,Paddy soil,silty clay loam,28.8,10.4,114,4.9,162,78,123,6150,,
LR-SC,LRSC1116,2006,江西省,Jiangxi,8658710,25.80520833,31.42604167,21.91041667,2477.3,1517.3,230.6,487.6,1378.82,水稻土,Paddy soil,silty clay loam,29.9,10.2,102,4.7,162,78,123,5310,,
LR-SC,LRSC1117,2006,江西省,Jiangxi,8658710,25.80520833,31.42604167,21.91041667,2477.3,1517.3,230.6,487.6,1378.82,水稻土,Paddy soil,silty clay loam,37.6,12.3,114,4.8,162,78,123,5685,,
LR-SC,LRSC1118,2006,江西省,Jiangxi,8658710,25.68762887,31.35773196,21.79278351,2491.7,1521.7,234.1,485.8,1376.19,水稻土,Paddy soil,silty clay loam,25.1,12.4,141,5.1,162,78,123,5610,,
LR-SC,LRSC1119,2006,江西省,Jiangxi,8658710,25.765625,31.39375,21.88541667,2473.5,1513.5,228.1,487.6,1376.54,水稻土,Paddy soil,silty clay loam,25.1,11.5,135,5.1,162,78,123,5805,,
LR-SC,LRSC1120,2007,江西省,Jiangxi,8658710,24.84712644,30.04137931,21.17816092,2161.7,1291.7,335.7,404.7,1154.85,水稻土,Paddy soil,silty clay loam,40.6,7.5,130,4.9,162,78,123,6195,,
LR-SC,LRSC1121,2007,江西省,Jiangxi,8658710,24.642222,29.942222,20.91,2217.8,1317.8,335.7,430.1,1202.76,水稻土,Paddy soil,silty clay loam,32.3,14.8,104,4.8,162,78,123,6480,,
LR-SC,LRSC1122,2008,江西省,Jiangxi,8658710,26.804082,32.345918,22.943878,2626.8,1646.8,283.3,589.6,1548.87,水稻土,Paddy soil,silty clay loam,26,15,114,4.9,142.5,61.5,102,6285,,
LR-SC,LRSC1123,2008,江西省,Jiangxi,8658710,26.815152,32.362626,22.959596,2654.7,1664.7,285,595.8,1566.27,水稻土,Paddy soil,silty clay loam,28.8,11.6,100,4.9,142.5,61.5,102,6075,,
LR-SC,LRSC1124,2008,江西省,Jiangxi,8658718,27.71,32.875556,23.976667,2493.9,1593.9,272.5,560.2,1464.3,水稻土,Paddy soil,sandy loam,15.5,17.2,82,4.8,181.5,64.5,61.5,7635,,
LR-SC,LRSC1125,2007,江西省,Jiangxi,8658718,26.873626,31.864835,23.361538,2445.5,1535.5,174.4,477.1,1335.39,水稻土,Paddy soil,sandy loam,10.2,4.8,125,4.8,148.5,79.5,118.5,7695,,
LR-SC,LRSC1126,2006,江西省,Jiangxi,8658718,26.24777778,31.53333333,22.46222222,2362.3,1462.3,166.4,550.5,1451.39,水稻土,Paddy soil,sandy loam,20,7,44,4.9,228,76.5,154.5,9495,,
LR-SC,LRSC1127,2007,江西省,Jiangxi,8658718,26.870455,31.885227,23.346591,2364.6,1484.6,174.4,454.6,1279.31,水稻土,Paddy soil,sandy loam,20.3,14,90,4.9,147,79.5,118.5,7875,,
LR-SC,LRSC1128,2008,江西省,Jiangxi,8658718,27.473256,32.59186,23.77093,2362.7,1502.7,270.4,523.3,1372.69,水稻土,Paddy soil,sandy loam,12,10.1,67,4.7,163.5,57,96,7680,,
LR-SC,LRSC1129,2006,江西省,Jiangxi,8658718,25.89042553,31.21170213,22.12446809,2433.7,1493.7,180.6,558.4,1469.58,水稻土,Paddy soil,sandy loam,11.1,37.7,61,5,228,88.5,169.5,9495,,
LR-SC,LRSC1130,2006,江西省,Jiangxi,8658718,25.48111111,30.81888889,21.76111111,2293.3,1393.3,187,520.9,1373.75,水稻土,Paddy soil,sandy loam,21.2,56.1,56,4.9,162,75,123,7860,,
LR-SC,LRSC1131,2006,江西省,Jiangxi,8658718,27.49019608,32.84509804,23.70294118,2804,1784,379.1,713.6,1843.89,水稻土,Paddy soil,sandy loam,22.5,27,124,4.8,144,61.5,112.5,7725,,
LR-SC,LRSC1132,2006,江西省,Jiangxi,8658718,26.24777778,31.53333333,22.46222222,2362.3,1462.3,166.4,550.5,1451.39,水稻土,Paddy soil,sandy loam,22.2,20.9,143,4.3,142.5,55.5,93,9495,,
LR-SC,LRSC1133,2009,浙江省,Zhejiang,8658633,25.170408,29.89898,21.644898,2466.7,1486.7,256.5,543,1411.95,水稻土,Paddy soil,sandy clay loam,19,32.6,98,5.2,204,37.5,103.5,6680,,
LR-SC,LRSC1134,2010,浙江省,Zhejiang,8658633,24.936893,29.851456,21.266019,2568.5,1538.5,459.6,692.2,1694.5,水稻土,Paddy soil,sandy clay loam,28,41.8,105,4.8,202.5,36,103.5,7878,,
LR-SC,LRSC1135,2010,浙江省,Zhejiang,8658459,24.387273,29.197273,20.840909,2682.6,1582.6,621.6,719.4,1719.26,水稻土,Paddy soil,sandy loam,20,9.3,53,7.5,270,60,90,7543.5,,
LR-SC,LRSC1136,2009,浙江省,Zhejiang,8658459,26.616667,30.95,23.65,2714.9,1694.9,506.2,546.3,1504.92,水稻土,Paddy soil,sandy loam,10.8,66.1,75,7.7,270,60,90,6925.5,,
LR-SC,LRSC1137,2010,浙江省,Zhejiang,8658459,24.378151,29.330252,20.734454,2901,1711,657.3,801,1888.7,水稻土,Paddy soil,sandy loam,10.7,15.3,79,7.6,270,60,90,8572.5,,
LR-SC,LRSC1138,2010,浙江省,Zhejiang,8658459,24.022556,28.809023,20.528571,3195,1865.2,751.9,825.9,2006.29,水稻土,Paddy soil,loam,19.7,29.9,50,6.7,210,75,90,8958,,
LR-SC,LRSC1139,2009,浙江省,Zhejiang,8658459,25.649573,30.202564,22.476923,3001,1831,509,671.8,1728.22,水稻土,Paddy soil,loam,42.1,69.5,48,5.5,210,75,90,6930,,
LR-SC,LRSC1140,2008,浙江省,Zhejiang,8658449,25.306557,30.265574,21.939344,3087.4,1867.4,602,573.6,1617.6,水稻土,Paddy soil,silty clay loam,36.2,6.6,41,6.1,195,75,148.5,6552,,
LR-SC,LRSC1141,2008,浙江省,Zhejiang,8658449,25.306557,30.265574,21.939344,3087.4,1867.4,602,573.6,1617.6,水稻土,Paddy soil,sandy loam,43.8,17.6,134,6.1,195,75,148.5,9312.5,,
LR-SC,LRSC1142,2009,浙江省,Zhejiang,8658453,26.554237,30.6,23.469492,3133.4,1953.4,559.4,755.9,1908.16,水稻土,Paddy soil,clay loam,45.2,5,75,6.5,172.5,75,67.5,8730,,
LR-SC,LRSC1143,2007,浙江省,Zhejiang,8658464,27.114894,30.469149,24.246809,2548.8,1608.8,442,639.7,1592.72,水稻土,Paddy soil,silty clay loam,29.4,6.8,84,6.9,202.5,21,55.5,7530,,
LR-SC,LRSC1144,2007,浙江省,Zhejiang,8658464,27.876543,31.211111,25.014815,2258,1448,284.6,571,1433.95,水稻土,Paddy soil,clay,28.9,48.5,48,6.5,202.5,36,55.5,7737,,
LR-SC,LRSC1145,2008,浙江省,Zhejiang,8658464,24.637302,27.786508,21.92381,3104.3,1844.3,466.1,690.7,1777.68,水稻土,Paddy soil,loamy sand,34,7.2,89,6.2,192,18,90,8527.5,,
LR-SC,LRSC1146,2008,浙江省,Zhejiang,8658464,24.405085,27.538136,21.699153,2879.8,1699.8,462.4,615.4,1605.13,水稻土,Paddy soil,silty clay loam,17.2,11,60,7,192,18,90,7845,,
LR-SC,LRSC1147,2008,浙江省,Zhejiang,8658464,23.764103,26.888889,21.032479,2780.4,1610.4,442.3,585.9,1522.38,水稻土,Paddy soil,clay loam,32.1,6.4,82,6.5,192,18,90,7747.5,,
LR-SC,LRSC1148,2007,浙江省,Zhejiang,8658464,27.375,30.705435,24.509783,2518.5,1598.5,442,632.8,1578.22,水稻土,Paddy soil,clay,45.6,14.3,83,6.4,202.5,36,55.5,7401,,
LR-SC,LRSC1149,2008,浙江省,Zhejiang,8658464,24.853153,27.976577,22.15045,2758.7,1648.7,437.5,578.5,1520.02,水稻土,Paddy soil,clay,38.2,7.1,80,6.6,192,18,90,9790.5,,
LR-SC,LRSC1150,2007,浙江省,Zhejiang,8658562,22.589844,26.854688,19.351563,2891.5,1612.2,694.4,707.1,1710.88,水稻土,Paddy soil,clay loam,53.1,20.2,81,5.4,180,36,90,6333,,
LR-SC,LRSC1151,2007,浙江省,Zhejiang,8658562,24.731111,29.056296,21.445185,3338.7,1988.7,748.3,788.4,1967.99,水稻土,Paddy soil,clay,43,40.4,146,5.3,135,24,90,7444.5,,
LR-SC,LRSC1152,2007,浙江省,Zhejiang,8658562,25.223664,29.617557,21.877099,3304.3,1994.3,727.2,787.3,1957.65,水稻土,Paddy soil,silty clay loam,50.7,61.3,237,5.6,135,24,90,8370,,
LR-SC,LRSC1153,2008,浙江省,Zhejiang,8658468,23.172642,27.343396,19.954717,2456.3,1396.3,458.3,505.125,1317.02,水稻土,Paddy soil,loam,37,14,73,6,202.5,42,75,7086,,
LR-SC,LRSC1154,2008,浙江省,Zhejiang,8658468,22.944037,27.133945,19.701835,2500.9,1415.8,458.3,533.525,1369.35,水稻土,Paddy soil,loam,27.8,15.7,202,5.9,202.5,42,75,7280,,
LR-SC,LRSC1155,2006,浙江省,Zhejiang,8658664,24.57281553,28.58834951,21.50291262,2531,1501,265.1,617.8,1510.47,水稻土,Paddy soil,clay,44,13.3,50,5.8,187.95,21,90,7876.5,,
LR-SC,LRSC1156,2008,浙江省,Zhejiang,8658664,23.9,27.415888,21.252336,2557.3,1487.3,604.3,533.5,1396.97,水稻土,Paddy soil,clay,19.6,10.9,154,7.5,225,21,60,8475,,
LR-SC,LRSC1157,2006,浙江省,Zhejiang,8658664,25.16341463,29.02195122,22.18292683,3095.1,1865.1,432.7,740.8,1848.55,水稻土,Paddy soil,clay,38.3,31,75,5.8,201.75,15,112.5,6742.5,,
LR-SC,LRSC1158,2006,浙江省,Zhejiang,8658664,25.6902439,29.50081301,22.79430894,3159.9,1929.9,467.6,737.1,1884.35,水稻土,Paddy soil,clay,61.1,2.7,95,5.5,187.95,52.5,90,11280,,
LR-SC,LRSC1159,2007,浙江省,Zhejiang,8658664,24.811811,28.622047,21.974016,3151.1,1881.1,1046.4,761.7,1910.79,水稻土,Paddy soil,clay,44.2,10.4,174,4.2,202.5,31.5,90,9825,,
LR-SC,LRSC1160,2007,浙江省,Zhejiang,8658664,25.315504,29.152713,22.462791,3265.7,1975.7,1046.4,787.6,1987.73,水稻土,Paddy soil,clay loam,31.8,36.5,50,6.1,217.5,21,120,7845,,
LR-SC,LRSC1161,2009,浙江省,Zhejiang,8658557,23.259829,27.875214,19.835897,2721.4,1578.3,549.4,557.6,1489.05,水稻土,Paddy soil,clay loam,26.8,15.4,68,6.8,229.5,45,112.5,6450,,
LR-SC,LRSC1162,2009,浙江省,Zhejiang,8658557,25.12,29.76,21.66,2386.4,1436.4,441.9,486.8,1301.81,水稻土,Paddy soil,clay loam,29.8,23.5,131,6.1,225,45,112.5,7125,,
LR-SC,LRSC1163,2008,浙江省,Zhejiang,8658646,27.746789,33.309174,23.637615,3024.4,1934.4,464.8,584.8,1624.43,水稻土,Paddy soil,loam,21.3,53.1,130,6.1,165,31.5,90,7875,,
LR-SC,LRSC1164,2010,浙江省,Zhejiang,8658646,27.146847,32.76036,23.247748,3013.3,1903.3,547.1,629.1,1710.58,水稻土,Paddy soil,loam,15.3,10.9,78,4.9,166.5,19.5,135,7308,,
