Sort,Crop,NO,Year,Province,Tave,Tmax,Tmin,GDD>0,GDD>10,PRE,SSD,RAD,Cultivar,Soil type,Soil texture,SOM,OP,AK,pH,N,P2O5,K2O,Yck,Ynpk
1441,W-NCP,WNCP1441,2008,WNCP03,9.8 ,15.9 ,4.5 ,2586.1 ,921.4 ,242.9 ,1506.3 ,3076.4 ,small_spike,Cinnamon soils,loamy sand,14.2 ,32.5 ,141.0 ,8.2 ,240 ,150 ,90 ,5561 ,6696 
1442,W-NCP,WNCP1442,2007,WNCP03,9.3 ,14.5 ,5.0 ,2464.9 ,851.2 ,347.4 ,1307.3 ,2837.9 ,small_spike,Lime concretion fluvo-aquic soils,silt loam,16.3 ,22.0 ,114.0 ,8.1 ,225 ,120 ,113 ,6644 ,9072 
1443,W-NCP,WNCP1443,2008,WNCP03,9.7 ,15.3 ,4.8 ,2418.3 ,886.5 ,259.7 ,1462.3 ,2958.8 ,small_spike,Lime concretion fluvo-aquic soils,loamy sand,17.2 ,36.0 ,213.0 ,8.3 ,210 ,135 ,90 ,6597 ,6906 
1444,W-NCP,WNCP1444,2007,WNCP03,9.3 ,14.5 ,5.0 ,2469.7 ,856.0 ,341.6 ,1314.7 ,2852.3 ,small_spike,Cinnamon soils,loamy sand,19.3 ,22.0 ,162.0 ,8.2 ,225 ,120 ,113 ,8610 ,9065 
1445,W-NCP,WNCP1445,2006,WNCP03,9.8 ,15.5 ,4.9 ,2444.5 ,912.4 ,112.5 ,1371.3 ,2898.4 ,small_spike,Fluvo-aquic soils,loam,16.4 ,3.8 ,232.0 ,7.5 ,225 ,120 ,75 ,4824 ,6656 
1446,W-NCP,WNCP1446,2007,WNCP03,8.9 ,14.2 ,4.6 ,2219.1 ,775.4 ,326.6 ,1232.7 ,2683.9 ,large_spike,Fluvo-aquic soils,loam,17.8 ,21.4 ,245.0 ,7.5 ,225 ,120 ,75 ,5357 ,7394 
1447,W-NCP,WNCP1447,2006,WNCP03,10.0 ,15.7 ,5.1 ,2551.8 ,969.7 ,112.5 ,1406.7 ,2963.9 ,medium_spike,Fluvo-aquic soils,loam,14.2 ,22.4 ,101.0 ,7.5 ,225 ,120 ,75 ,4653 ,6725 
1448,W-NCP,WNCP1448,2006,WNCP03,10.1 ,15.9 ,5.2 ,2603.4 ,991.3 ,112.5 ,1404.0 ,2963.2 ,small_spike,Cinnamon soils,loam,17.1 ,15.7 ,168.0 ,7.5 ,225 ,120 ,75 ,4295 ,6311 
1449,W-NCP,WNCP1449,2007,WNCP03,9.2 ,14.4 ,4.8 ,2343.1 ,819.4 ,326.6 ,1293.5 ,2789.0 ,small_spike,Cinnamon soils,sandy loam,15.5 ,19.5 ,128.0 ,7.9 ,225 ,120 ,75 ,6128 ,9393 
1450,W-NCP,WNCP1450,2007,WNCP03,8.9 ,14.1 ,4.5 ,2239.9 ,766.2 ,326.6 ,1265.5 ,2720.1 ,small_spike,Lime concretion fluvo-aquic soils,clay,16.7 ,33.5 ,202.0 ,7.7 ,225 ,120 ,75 ,4949 ,6642 
1451,W-NCP,WNCP1451,2006,WNCP03,9.6 ,15.3 ,4.8 ,2399.3 ,877.2 ,112.5 ,1351.0 ,2842.0 ,small_spike,Cinnamon soils,loam,12.1 ,11.9 ,102.0 ,7.5 ,225 ,120 ,75 ,4184 ,5457 
1452,W-NCP,WNCP1452,2006,WNCP03,10.1 ,15.8 ,5.1 ,2572.6 ,980.5 ,112.5 ,1412.8 ,2976.1 ,large_spike,Cinnamon soils,loamy sand,19.7 ,23.2 ,169.0 ,7.5 ,225 ,120 ,75 ,4706 ,6356 
1453,W-NCP,WNCP1453,2008,WNCP03,7.5 ,13.9 ,2.3 ,2051.4 ,691.7 ,299.0 ,1556.7 ,3063.6 ,small_spike,Fluvo-aquic soils,loam,13.1 ,23.5 ,105.0 ,7.4 ,195 ,105 ,75 ,5081 ,6621 
1454,W-NCP,WNCP1454,2008,WNCP03,7.5 ,13.9 ,2.3 ,2051.4 ,691.7 ,299.0 ,1556.7 ,3063.6 ,small_spike,Fluvo-aquic soils,loam,14.0 ,19.3 ,99.0 ,8.0 ,210 ,120 ,75 ,5816 ,7844 
1455,W-NCP,WNCP1455,2007,WNCP03,7.7 ,13.4 ,3.1 ,2052.3 ,619.0 ,218.4 ,1535.6 ,3047.2 ,large_spike,Cinnamon soils,sandy clay loam,11.3 ,19.3 ,68.0 ,7.6 ,203 ,68 ,68 ,4635 ,7916 
1456,W-NCP,WNCP1456,2005,WNCP03,8.0 ,14.2 ,3.3 ,2134.9 ,701.5 ,119.5 ,1473.7 ,2941.8 ,small_spike,Cinnamon soils,clay,16.2 ,19.8 ,108.0 ,7.7 ,203 ,68 ,68 ,3480 ,6657 
1457,W-NCP,WNCP1457,2007,WNCP03,7.7 ,13.4 ,3.1 ,2052.3 ,619.0 ,218.4 ,1535.6 ,3047.2 ,large_spike,Cinnamon soils,loam,13.0 ,15.6 ,76.0 ,7.9 ,210 ,68 ,68 ,4545 ,7692 
1458,W-NCP,WNCP1458,2007,WNCP03,7.7 ,13.4 ,3.1 ,2052.3 ,619.0 ,218.4 ,1535.6 ,3047.2 ,large_spike,Cinnamon soils,loam,13.8 ,23.5 ,114.0 ,7.3 ,210 ,68 ,68 ,4260 ,7337 
1459,W-NCP,WNCP1459,2007,WNCP03,8.6 ,14.4 ,3.8 ,2442.1 ,803.0 ,252.4 ,1579.9 ,3258.9 ,small_spike,Cinnamon soils,loamy sand,15.9 ,11.5 ,89.0 ,7.8 ,225 ,120 ,90 ,4803 ,7056 
1460,W-NCP,WNCP1460,2008,WNCP03,9.6 ,15.9 ,4.2 ,2708.1 ,1005.3 ,165.1 ,1729.2 ,3494.8 ,small_spike,Cinnamon soils,loamy sand,13.5 ,14.8 ,88.0 ,7.9 ,225 ,120 ,90 ,4835 ,7062 
1461,W-NCP,WNCP1461,2007,WNCP03,8.6 ,14.4 ,3.8 ,2442.1 ,803.0 ,252.4 ,1579.9 ,3258.9 ,small_spike,Cinnamon soils,loamy sand,15.9 ,20.3 ,196.0 ,8.1 ,225 ,120 ,90 ,5240 ,7535 
1462,W-NCP,WNCP1462,2007,WNCP03,8.6 ,14.4 ,3.8 ,2442.1 ,803.0 ,252.4 ,1579.9 ,3258.9 ,small_spike,Cinnamon soils,loamy sand,12.5 ,9.6 ,81.0 ,8.3 ,225 ,120 ,90 ,4895 ,7362 
1463,W-NCP,WNCP1463,2007,WNCP03,8.6 ,14.4 ,3.8 ,2442.1 ,803.0 ,252.4 ,1579.9 ,3258.9 ,small_spike,Cinnamon soils,loam,16.3 ,15.0 ,174.0 ,7.7 ,225 ,120 ,90 ,5202 ,7539 
1464,W-NCP,WNCP1464,2007,WNCP03,8.6 ,14.4 ,3.8 ,2442.1 ,803.0 ,252.4 ,1579.9 ,3258.9 ,small_spike,Cinnamon soils,loam,12.4 ,27.3 ,178.0 ,8.3 ,225 ,120 ,90 ,5103 ,7331 
1465,W-NCP,WNCP1465,2008,WNCP03,9.3 ,15.6 ,3.9 ,2583.0 ,930.2 ,120.1 ,1695.8 ,3404.4 ,small_spike,Cinnamon soils,loamy sand,17.3 ,14.1 ,171.0 ,7.6 ,225 ,120 ,90 ,5199 ,6948 
1466,W-NCP,WNCP1466,2007,WNCP03,7.9 ,13.1 ,3.9 ,2037.4 ,567.5 ,223.3 ,1494.2 ,2983.8 ,small_spike,Brown earths,clay loam,8.4 ,12.8 ,63.0 ,5.6 ,225 ,120 ,90 ,4800 ,7095 
1467,W-NCP,WNCP1467,2007,WNCP03,7.9 ,13.1 ,4.0 ,2049.5 ,569.6 ,223.6 ,1480.8 ,2960.9 ,medium_spike,Brown earths,loam,9.1 ,17.2 ,74.0 ,6.2 ,210 ,60 ,90 ,3450 ,7590 
1468,W-NCP,WNCP1468,2007,WNCP03,7.9 ,13.2 ,4.0 ,2057.0 ,577.1 ,223.3 ,1500.4 ,2996.8 ,medium_spike,Cinnamon soils,sandy clay loam,7.9 ,15.8 ,75.0 ,6.2 ,90 ,90 ,120 ,3135 ,4965 
1469,W-NCP,WNCP1469,2007,WNCP03,9.2 ,14.6 ,5.2 ,2215.6 ,713.6 ,197.8 ,1510.8 ,2940.9 ,small_spike,Brown earths,loam,13.4 ,13.3 ,97.0 ,6.5 ,225 ,120 ,90 ,5700 ,7740 
1470,W-NCP,WNCP1470,2007,WNCP03,7.9 ,13.7 ,2.7 ,2102.7 ,651.0 ,224.7 ,1484.9 ,2992.9 ,small_spike,Cinnamon soils,loamy sand,15.7 ,15.3 ,112.0 ,7.5 ,210 ,90 ,135 ,4431 ,6375 
1471,W-NCP,WNCP1471,2006,WNCP03,9.7 ,15.4 ,4.9 ,2456.8 ,894.7 ,112.5 ,1353.1 ,2845.4 ,small_spike,Cinnamon soils,loamy sand,9.3 ,26.5 ,75.0 ,7.8 ,210 ,90 ,135 ,4449 ,6392 
1472,W-NCP,WNCP1472,2007,WNCP03,7.9 ,13.7 ,2.7 ,2102.7 ,651.0 ,224.7 ,1484.9 ,2992.9 ,small_spike,Cinnamon soils,loamy sand,13.8 ,44.5 ,187.0 ,5.5 ,210 ,90 ,135 ,3840 ,5861 
1473,W-NCP,WNCP1473,2006,WNCP03,9.7 ,15.4 ,4.9 ,2456.8 ,894.7 ,112.5 ,1353.1 ,2845.4 ,small_spike,Cinnamon soils,loamy sand,9.3 ,26.5 ,75.0 ,7.8 ,210 ,90 ,135 ,5235 ,7556 
1474,W-NCP,WNCP1474,2007,WNCP03,7.9 ,13.7 ,2.7 ,2102.7 ,651.0 ,224.7 ,1484.9 ,2992.9 ,small_spike,Cinnamon soils,loamy sand,19.0 ,38.6 ,147.0 ,8.0 ,210 ,90 ,135 ,5037 ,7959 
1475,W-NCP,WNCP1475,2006,WNCP03,9.7 ,15.4 ,4.9 ,2456.8 ,894.7 ,112.5 ,1353.1 ,2845.4 ,small_spike,Cinnamon soils,loam,19.0 ,38.6 ,147.0 ,8.0 ,210 ,90 ,135 ,4556 ,6762 
1476,W-NCP,WNCP1476,2006,WNCP03,9.7 ,15.4 ,4.9 ,2456.8 ,894.7 ,112.5 ,1353.1 ,2845.4 ,small_spike,Brown earths,loam,13.8 ,44.5 ,187.0 ,5.5 ,210 ,90 ,135 ,4397 ,6407 
1477,W-NCP,WNCP1477,2007,WNCP03,7.9 ,13.7 ,2.7 ,2102.7 ,651.0 ,224.7 ,1484.9 ,2992.9 ,small_spike,Brown earths,loam,9.3 ,26.5 ,75.0 ,7.8 ,210 ,90 ,135 ,4071 ,5966 
1478,W-NCP,WNCP1478,2006,WNCP03,9.7 ,15.4 ,4.9 ,2456.8 ,894.7 ,112.5 ,1353.1 ,2845.4 ,small_spike,Brown earths,loam,18.3 ,55.5 ,113.0 ,4.6 ,210 ,90 ,135 ,4784 ,6671 
1479,W-NCP,WNCP1479,2007,WNCP03,7.9 ,13.9 ,3.0 ,2190.3 ,702.7 ,230.3 ,1546.2 ,3187.6 ,small_spike,Cinnamon soils,sand,11.8 ,28.3 ,179.0 ,6.8 ,225 ,120 ,75 ,4835 ,7865 
1480,W-NCP,WNCP1480,2008,WNCP03,9.0 ,15.5 ,3.4 ,2322.0 ,826.5 ,114.7 ,1701.6 ,3281.0 ,small_spike,Cinnamon soils,loam,11.5 ,26.3 ,150.0 ,7.2 ,225 ,120 ,75 ,4952 ,7848 
1481,W-NCP,WNCP1481,2009,WNCP03,8.6 ,14.4 ,3.8 ,2574.2 ,954.5 ,208.7 ,1752.4 ,3541.3 ,small_spike,Cinnamon soils,loam,11.4 ,25.8 ,149.0 ,6.9 ,225 ,120 ,75 ,4917 ,7712 
1482,W-NCP,WNCP1482,2007,WNCP03,8.0 ,13.9 ,3.1 ,2227.3 ,719.7 ,231.3 ,1546.2 ,3199.7 ,small_spike,Cinnamon soils,sandy clay loam,13.4 ,20.7 ,171.0 ,6.9 ,225 ,120 ,75 ,4961 ,7380 
1483,W-NCP,WNCP1483,2007,WNCP03,7.5 ,13.5 ,2.6 ,2052.7 ,615.1 ,227.6 ,1501.5 ,3068.5 ,small_spike,Cinnamon soils,sandy clay loam,13.2 ,22.9 ,185.0 ,7.0 ,225 ,120 ,75 ,4337 ,6623 
1484,W-NCP,WNCP1484,2007,WNCP03,7.5 ,13.5 ,2.6 ,2052.7 ,615.1 ,227.6 ,1501.5 ,3068.5 ,small_spike,Cinnamon soils,sandy clay loam,15.5 ,28.8 ,161.0 ,7.1 ,225 ,120 ,75 ,4482 ,6134 
1485,W-NCP,WNCP1485,2008,WNCP03,9.0 ,15.5 ,3.4 ,2308.9 ,823.4 ,114.7 ,1692.2 ,3265.0 ,small_spike,Cinnamon soils,loam,15.6 ,21.8 ,116.0 ,7.2 ,225 ,120 ,75 ,4467 ,6989 
1486,W-NCP,WNCP1486,2007,WNCP03,7.6 ,13.5 ,2.6 ,2066.9 ,619.3 ,227.6 ,1507.8 ,3081.1 ,small_spike,Cinnamon soils,loamy sand,13.0 ,29.1 ,173.0 ,7.0 ,225 ,120 ,75 ,4110 ,5591 
1487,W-NCP,WNCP1487,2008,WNCP03,9.0 ,15.5 ,3.4 ,2308.9 ,823.4 ,114.7 ,1692.2 ,3265.0 ,small_spike,Cinnamon soils,sandy clay loam,13.1 ,15.8 ,150.0 ,7.1 ,225 ,120 ,75 ,3713 ,5190 
1488,W-NCP,WNCP1488,2009,WNCP03,8.6 ,14.4 ,3.8 ,2574.2 ,954.5 ,208.7 ,1752.4 ,3541.3 ,small_spike,Cinnamon soils,sandy clay loam,12.9 ,16.6 ,156.0 ,7.3 ,225 ,120 ,75 ,3605 ,4958 
1489,W-NCP,WNCP1489,2008,WNCP03,9.0 ,15.5 ,3.4 ,2294.4 ,818.9 ,114.7 ,1683.3 ,3249.7 ,small_spike,Cinnamon soils,loam,13.0 ,18.7 ,145.0 ,6.9 ,225 ,120 ,75 ,5546 ,8058 
1490,W-NCP,WNCP1490,2008,WNCP03,9.0 ,15.5 ,3.4 ,2294.4 ,818.9 ,114.7 ,1683.3 ,3249.7 ,small_spike,Cinnamon soils,loam,13.0 ,22.9 ,146.0 ,6.8 ,225 ,120 ,75 ,3015 ,4728 
1491,W-NCP,WNCP1491,2008,WNCP03,8.7 ,13.2 ,5.3 ,2305.4 ,766.2 ,268.5 ,1733.7 ,3370.8 ,small_spike,Brown earths,loam,13.4 ,25.2 ,144.0 ,6.4 ,225 ,75 ,225 ,3617 ,6900 
1492,W-NCP,WNCP1492,2008,WNCP03,8.7 ,13.1 ,5.2 ,2300.3 ,751.1 ,268.3 ,1744.1 ,3373.3 ,small_spike,Brown earths,loamy sand,10.4 ,16.9 ,86.0 ,5.4 ,225 ,75 ,225 ,3551 ,6858 
1493,W-NCP,WNCP1493,2006,WNCP03,10.4 ,14.1 ,7.4 ,2763.4 ,939.4 ,180.9 ,1782.1 ,3519.5 ,medium_spike,Brown earths,clay,8.8 ,24.0 ,66.0 ,5.0 ,195 ,90 ,120 ,3626 ,6842 
1494,W-NCP,WNCP1494,2005,WNCP03,6.6 ,11.0 ,3.2 ,1823.4 ,469.3 ,244.8 ,1673.1 ,3231.6 ,small_spike,Brown earths,loamy sand,10.1 ,48.8 ,105.0 ,5.7 ,180 ,90 ,150 ,3311 ,5250 
1495,W-NCP,WNCP1495,2005,WNCP03,6.6 ,11.0 ,3.2 ,1807.2 ,463.1 ,244.8 ,1663.0 ,3214.4 ,small_spike,Skeletal soil,loam,10.2 ,18.5 ,75.0 ,5.2 ,180 ,90 ,150 ,2642 ,4418 
1496,W-NCP,WNCP1496,2005,WNCP03,6.1 ,10.5 ,2.8 ,1612.5 ,398.4 ,242.4 ,1555.0 ,3028.8 ,medium_spike,Brown earths,loam,11.2 ,30.2 ,70.0 ,5.8 ,180 ,90 ,150 ,3108 ,4001 
1497,W-NCP,WNCP1497,2005,WNCP03,6.1 ,10.5 ,2.8 ,1612.5 ,398.4 ,242.4 ,1555.0 ,3028.8 ,small_spike,Brown earths,loam,9.1 ,19.8 ,65.0 ,5.3 ,180 ,90 ,150 ,3158 ,5823 
1498,W-NCP,WNCP1498,2006,WNCP03,8.9 ,13.6 ,5.4 ,2323.1 ,717.8 ,177.4 ,1735.5 ,3408.2 ,small_spike,Brown earths,loam,13.5 ,30.3 ,40.0 ,5.3 ,210 ,90 ,180 ,4368 ,5510 
1499,W-NCP,WNCP1499,2006,WNCP03,8.7 ,13.5 ,5.2 ,2262.0 ,686.7 ,177.4 ,1719.9 ,3375.5 ,small_spike,Brown earths,loamy sand,14.1 ,54.8 ,50.0 ,4.2 ,180 ,60 ,150 ,2522 ,6162 
1500,W-NCP,WNCP1500,2008,WNCP03,8.0 ,13.7 ,3.2 ,2173.0 ,672.5 ,293.1 ,1810.7 ,3475.9 ,small_spike,Brown earths,loam,9.9 ,29.9 ,79.0 ,5.2 ,180 ,90 ,150 ,4214 ,7509 
1501,W-NCP,WNCP1501,2008,WNCP03,8.2 ,13.9 ,3.4 ,2247.2 ,706.7 ,293.1 ,1848.9 ,3544.6 ,small_spike,Brown earths,loam,11.0 ,40.4 ,97.0 ,4.7 ,180 ,90 ,150 ,3810 ,7313 
1502,W-NCP,WNCP1502,2009,WNCP03,6.1 ,11.1 ,1.9 ,1761.8 ,491.9 ,269.2 ,1607.1 ,3172.8 ,small_spike,Brown earths,loam,11.7 ,9.7 ,72.0 ,4.1 ,180 ,90 ,150 ,2780 ,4869 
1503,W-NCP,WNCP1503,2006,WNCP03,9.0 ,14.6 ,4.4 ,2401.5 ,762.1 ,212.7 ,1809.9 ,3505.9 ,small_spike,Brown earths,loam,7.2 ,14.3 ,102.0 ,5.4 ,180 ,90 ,150 ,3815 ,6968 
1504,W-NCP,WNCP1504,2006,WNCP03,9.4 ,15.1 ,4.8 ,2547.3 ,891.9 ,199.1 ,1834.9 ,3583.4 ,small_spike,Brown earths,clay,11.7 ,31.0 ,87.0 ,5.3 ,210 ,45 ,90 ,4893 ,6483 
1505,W-NCP,WNCP1505,2008,WNCP03,8.6 ,14.4 ,3.8 ,2457.5 ,855.0 ,242.1 ,1944.4 ,3705.4 ,medium_spike,Brown earths,clay,9.8 ,42.0 ,56.0 ,6.4 ,225 ,90 ,90 ,4893 ,6483 
1506,W-NCP,WNCP1506,2005,WNCP03,7.5 ,13.1 ,3.0 ,2117.7 ,643.3 ,187.1 ,1790.4 ,3436.9 ,small_spike,Brown earths,loamy sand,11.2 ,10.6 ,78.0 ,4.7 ,210 ,45 ,90 ,5759 ,7574 
1507,W-NCP,WNCP1507,2006,WNCP03,9.4 ,15.1 ,4.8 ,2547.3 ,891.9 ,199.1 ,1834.9 ,3583.4 ,medium_spike,Brown earths,sandy loam,14.3 ,22.8 ,78.0 ,5.7 ,210 ,45 ,90 ,4980 ,6405 
1508,W-NCP,WNCP1508,2008,WNCP03,8.4 ,14.1 ,3.6 ,2309.6 ,797.1 ,238.8 ,1894.9 ,3598.1 ,medium_spike,Brown earths,loam,17.0 ,70.0 ,79.0 ,6.3 ,225 ,90 ,90 ,6062 ,7805 
1509,W-NCP,WNCP1509,2005,WNCP03,6.7 ,12.3 ,2.3 ,1830.7 ,486.3 ,135.0 ,1687.4 ,3177.3 ,small_spike,Brown earths,sandy loam,10.2 ,45.5 ,93.0 ,5.0 ,210 ,45 ,90 ,5487 ,6084 
1510,W-NCP,WNCP1510,2006,WNCP03,9.4 ,15.1 ,4.8 ,2547.3 ,891.9 ,199.1 ,1834.9 ,3583.4 ,medium_spike,Brown earths,silt loam,13.9 ,31.7 ,92.0 ,4.7 ,210 ,45 ,90 ,3570 ,5955 
1511,W-NCP,WNCP1511,2007,WNCP03,7.9 ,13.1 ,3.7 ,2251.8 ,685.1 ,218.3 ,1769.3 ,3459.3 ,small_spike,Brown earths,silt loam,11.3 ,29.1 ,75.0 ,5.5 ,210 ,45 ,90 ,6258 ,7982 
1512,W-NCP,WNCP1512,2005,WNCP03,7.6 ,13.2 ,3.0 ,2142.1 ,657.7 ,187.1 ,1800.9 ,3461.0 ,small_spike,Brown earths,loam,10.6 ,16.8 ,85.0 ,4.7 ,210 ,45 ,90 ,4356 ,5853 
1513,W-NCP,WNCP1513,2005,WNCP03,7.9 ,13.5 ,3.4 ,2269.1 ,734.7 ,191.7 ,1846.7 ,3570.8 ,small_spike,Brown earths,loam,11.0 ,15.6 ,40.0 ,5.7 ,210 ,45 ,90 ,4551 ,7508 
1514,W-NCP,WNCP1514,2007,WNCP03,7.9 ,13.1 ,3.7 ,2251.8 ,685.1 ,218.3 ,1769.3 ,3459.3 ,medium_spike,Brown earths,sandy loam,10.2 ,15.5 ,48.0 ,5.5 ,210 ,45 ,90 ,2702 ,4853 
1515,W-NCP,WNCP1515,2006,WNCP03,9.4 ,15.1 ,4.8 ,2547.3 ,891.9 ,199.1 ,1834.9 ,3583.4 ,medium_spike,Brown earths,loam,8.7 ,11.0 ,44.0 ,4.9 ,210 ,45 ,90 ,2702 ,6404 
1516,W-NCP,WNCP1516,2009,WNCP03,7.7 ,12.6 ,3.8 ,2165.3 ,718.2 ,293.6 ,1582.8 ,3242.5 ,small_spike,Brown earths,sandy clay loam,12.3 ,17.8 ,39.0 ,7.0 ,225 ,120 ,75 ,4628 ,7265 
1517,W-NCP,WNCP1517,2009,WNCP03,7.7 ,12.6 ,3.8 ,2165.3 ,718.2 ,293.6 ,1582.8 ,3242.5 ,small_spike,Brown earths,loam,13.1 ,29.7 ,46.0 ,7.0 ,225 ,120 ,75 ,4746 ,7818 
1518,W-NCP,WNCP1518,2009,WNCP03,7.7 ,12.6 ,3.8 ,2165.3 ,718.2 ,293.6 ,1582.8 ,3242.5 ,small_spike,Brown earths,silt loam,10.5 ,21.6 ,43.0 ,7.0 ,225 ,120 ,75 ,3842 ,6842 
1519,W-NCP,WNCP1519,2007,WNCP03,8.7 ,13.8 ,4.7 ,2415.6 ,758.4 ,216.0 ,1672.2 ,3359.9 ,small_spike,Lime concretion fluvo-aquic soils,loam,16.3 ,17.9 ,85.0 ,7.0 ,225 ,120 ,75 ,5400 ,8400 
1520,W-NCP,WNCP1520,2007,WNCP03,8.6 ,13.7 ,4.6 ,2371.6 ,734.4 ,193.5 ,1664.8 ,3330.7 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,14.1 ,38.4 ,98.0 ,7.0 ,225 ,120 ,75 ,8280 ,11120 
1521,W-NCP,WNCP1521,2008,WNCP03,9.5 ,14.9 ,5.1 ,2570.3 ,918.1 ,246.3 ,1699.7 ,3381.3 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,10.0 ,48.9 ,101.0 ,7.0 ,225 ,120 ,75 ,3101 ,7404 
1522,W-NCP,WNCP1522,2009,WNCP03,7.7 ,12.6 ,3.8 ,2165.3 ,718.2 ,293.6 ,1582.8 ,3242.5 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,11.6 ,34.5 ,55.0 ,7.0 ,225 ,120 ,75 ,3750 ,6683 
1523,W-NCP,WNCP1523,2007,WNCP03,8.7 ,13.7 ,4.6 ,2378.1 ,740.9 ,214.3 ,1668.4 ,3345.2 ,small_spike,Lime concretion fluvo-aquic soils,loam,16.3 ,17.5 ,80.0 ,7.0 ,225 ,120 ,75 ,4542 ,7338 
1524,W-NCP,WNCP1524,2009,WNCP03,7.7 ,12.6 ,3.8 ,2165.3 ,718.2 ,293.6 ,1582.8 ,3242.5 ,small_spike,Fluvo-aquic soils,clay loam,15.4 ,22.5 ,70.0 ,7.0 ,225 ,120 ,75 ,7706 ,9200 
1525,W-NCP,WNCP1525,2008,WNCP03,9.5 ,14.9 ,5.1 ,2570.3 ,918.1 ,246.3 ,1699.7 ,3381.3 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,17.0 ,31.6 ,97.0 ,7.0 ,225 ,120 ,75 ,5051 ,8205 
1526,W-NCP,WNCP1526,2009,WNCP03,7.3 ,12.3 ,3.3 ,1979.1 ,607.4 ,250.4 ,1461.6 ,3018.7 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,10.3 ,26.3 ,75.0 ,6.3 ,225 ,120 ,75 ,3501 ,5150 
1527,W-NCP,WNCP1527,2009,WNCP03,7.3 ,12.3 ,3.3 ,1979.1 ,607.4 ,250.4 ,1461.6 ,3018.7 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,22.6 ,26.5 ,86.0 ,5.8 ,225 ,120 ,75 ,4901 ,7200 
1528,W-NCP,WNCP1528,2009,WNCP03,7.0 ,12.1 ,3.0 ,1886.6 ,564.9 ,250.4 ,1427.7 ,2951.9 ,small_spike,Brown earths,loam,11.2 ,30.6 ,85.0 ,5.6 ,225 ,120 ,75 ,4500 ,5651 
1529,W-NCP,WNCP1529,2009,WNCP03,7.3 ,12.3 ,3.3 ,1979.1 ,607.4 ,250.4 ,1461.6 ,3018.7 ,small_spike,Brown earths,loamy sand,10.2 ,25.6 ,75.0 ,6.2 ,225 ,120 ,75 ,6851 ,7001 
1530,W-NCP,WNCP1530,2009,WNCP03,7.3 ,12.3 ,3.3 ,1979.1 ,607.4 ,250.4 ,1461.6 ,3018.7 ,small_spike,Brown earths,loam,9.5 ,16.5 ,120.0 ,6.3 ,225 ,120 ,75 ,3851 ,5951 
1531,W-NCP,WNCP1531,2008,WNCP03,9.3 ,14.3 ,5.2 ,2416.2 ,770.0 ,328.0 ,1610.1 ,3248.1 ,small_spike,Fluvo-aquic soils,sand,10.0 ,12.9 ,78.0 ,6.7 ,225 ,120 ,75 ,6252 ,6864 
1532,W-NCP,WNCP1532,2008,WNCP03,8.7 ,13.6 ,4.5 ,2157.2 ,621.0 ,324.6 ,1537.6 ,3036.4 ,small_spike,Brown earths,loam,9.8 ,14.6 ,87.0 ,6.3 ,225 ,120 ,75 ,5069 ,5928 
1533,W-NCP,WNCP1533,2009,WNCP03,7.7 ,13.0 ,3.6 ,2274.8 ,777.9 ,273.2 ,1697.1 ,3447.1 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,11.8 ,9.1 ,123.0 ,6.4 ,225 ,120 ,75 ,3500 ,8100 
1534,W-NCP,WNCP1534,2009,WNCP03,7.7 ,13.0 ,3.6 ,2274.8 ,777.9 ,273.2 ,1697.1 ,3447.1 ,small_spike,Lime concretion fluvo-aquic soils,clay loam,13.2 ,9.9 ,111.0 ,6.1 ,225 ,120 ,75 ,6071 ,7931 
1535,W-NCP,WNCP1535,2009,WNCP03,7.7 ,13.0 ,3.6 ,2274.8 ,777.9 ,273.2 ,1697.1 ,3447.1 ,medium_spike,Lime concretion fluvo-aquic soils,clay,13.0 ,42.0 ,153.0 ,6.0 ,225 ,120 ,75 ,7251 ,8301 
1536,W-NCP,WNCP1536,2007,WNCP03,9.3 ,14.6 ,5.1 ,2807.5 ,980.0 ,303.6 ,1877.1 ,3745.3 ,small_spike,Fluvo-aquic soils,loam,14.1 ,24.5 ,131.0 ,5.8 ,225 ,120 ,75 ,7265 ,7539 
1537,W-NCP,WNCP1537,2008,WNCP03,8.6 ,14.5 ,3.9 ,2376.9 ,779.0 ,166.9 ,1679.2 ,3315.1 ,small_spike,Fluvo-aquic soils,loam,9.0 ,32.5 ,238.0 ,6.1 ,225 ,120 ,75 ,5180 ,5640 
1538,W-NCP,WNCP1538,2009,WNCP03,7.8 ,13.4 ,3.2 ,2106.2 ,693.4 ,149.3 ,1525.8 ,3104.1 ,small_spike,Brown earths,loam,14.3 ,21.2 ,70.0 ,6.8 ,225 ,120 ,75 ,4140 ,6285 
1539,W-NCP,WNCP1539,2008,WNCP03,8.6 ,15.0 ,3.1 ,2195.8 ,721.9 ,140.9 ,1597.3 ,3098.4 ,small_spike,Cinnamon soils,loam,12.5 ,33.5 ,58.0 ,7.2 ,225 ,120 ,75 ,5798 ,8499 
